severity of covid-19 infection,being tested for covid-19,being a healthcare worker,smoking
-0.2580353784160644,-37.473272075199176,0.14026657444863433,-0.13570887105774754
0.06969784282040392,-37.46025738128211,-0.1219544219291458,0.1732291318555457
-0.22740784921181406,-37.238713205142346,0.08491952791818586,-0.05084965053517323
-0.10722812557961614,-37.274143111805955,-0.2619890033840114,-0.24299092831795488
0.10307846388390463,-36.92308606822567,-0.05631395698865646,0.08622541618851509
-0.2207836646057719,-37.1688993743583,-0.18131699298088855,-0.09685022322956145
-0.19015555340356038,-37.22771535896801,-0.12969365906970345,-0.24835625762516395
-0.08975773514991389,-37.44096582166432,0.1867123760014497,-0.13198547988290682
-0.11934915450339692,-37.149888101585994,0.23540548891536034,-0.24003000273339775
0.1062729377640414,-37.06860202255189,0.0013182118248450947,-0.24294063350210965
-0.10986603723475766,-37.23403224874538,0.1151617033911399,0.24901740836589786
-0.2685496271707176,-37.43431758890701,0.209969194203179,-0.01904707629813053
0.271303497328048,-37.247322476465904,-0.16169548067987544,0.040285650937518264
-0.06570350630512395,-37.251536950163825,0.2101808395480535,-0.072086727257688
-0.21643902818377178,-37.2927711021878,-0.11383558977812455,-0.2473741351829978
-0.002780963278977866,-37.24445933123118,-0.21727611794741372,-0.12055133489439353
-0.06512410721043557,-37.046618674500806,-0.13180205675402737,-0.07713534170646291
-0.026576675142443218,-37.08326333784976,0.29508224596548654,-0.005955538702420313
0.12503839133877986,-37.12175463521627,0.004491323900201849,0.13792089297067775
-0.08623095743246034,-36.994634829441296,0.2049159490985572,-0.008201768156470425
-0.12179038869687372,-37.302505530476,-0.1503080207216826,-0.09551012955901805
-0.08977226700528279,-36.915962796638574,0.2249364056615844,-0.08417084330616179
-0.267068724494665,-37.25761129857182,-0.08410263718566038,0.01940482336711457
0.2421589808192281,-37.400263624477425,-0.1534994351129382,0.016205977294829338
-0.28477465344357517,-36.89926087947991,0.2528691392100391,-0.33363544802810186
-0.2231750839103755,-37.30861390326963,-2.484810493441625e-05,0.18301976682965165
0.2949974624750285,-37.100501077748824,-0.12209155986485776,0.28242249566231203
0.22333007726809845,-37.095018647676035,0.09451256777223377,0.15902037396692884
-0.1827122216875434,-37.288889813606836,0.25726710869536357,-0.3049716717451832
0.04711093685807427,-36.922006789402246,0.15987691095063333,-0.295082469100187
-0.2670039466023785,-37.3006029709512,-0.276635133664003,0.08233783923861883
0.1402274639332774,-37.39707233633524,0.07124885412434079,-0.02295158259757507
-0.16376656515181354,-37.176572828543826,-0.00416373531619757,0.13510750938540605
0.29584578148359836,-37.267058545890244,-0.034281318692025775,-0.23726005772415365
-0.0896471665290284,-37.11244513289559,-0.22616084026016878,-0.18914521140538446
0.11304679827905051,-37.08268421996017,0.25673251579975903,0.15101421348030525
0.2560271520163763,-36.88192706966972,0.0813863474879305,0.00808478013837964
-0.14584065941435997,-36.88277059000054,-0.2605282969483463,0.07264673801126913
-0.08433329129929268,-37.40794127191836,0.2967839581278751,-0.2232733992086247
-0.06364444572128689,-37.46288591734037,-0.19032121387115936,0.1431376683883455
0.1813214436428644,-37.251847658491805,-0.06551827030387691,-0.07535945355229899
0.24376819207759243,-37.25969813800991,0.2452563298931399,-0.11310609637211715
0.21804973734373617,-37.304439541423356,0.29976428713531694,0.009400621058516592
-0.12755892737185603,-37.0080893450865,-0.07043324975038823,-0.1731282570990213
-0.17152419089476864,-37.29863105150787,-0.009655576728117843,0.026806664741865528
0.052148578628666675,-37.18614177967052,0.18807872998750147,0.05502754572395904
-0.1834412270046329,-36.980759914174676,0.17513295524683298,0.10674018138082476
0.1269009846216972,-37.16262028656707,-0.28948325345306836,-0.26597569657708287
0.2614824512748993,-37.10205234448808,-0.06198446133801805,0.21036729215799063
-0.2930068065492886,-37.23691013013479,-0.050783021083262825,-0.1137769623392073
0.20279542551141022,-37.03786013542024,0.2270834187478898,0.14432687959466867
-0.24252635567084288,-37.41075908755543,0.16114559533256528,0.003284990600492952
-0.2750767525235133,-37.22090762390454,-0.18144417669835716,-0.08839404092610553
-0.02338125558688503,-37.17375359333638,-0.23042457549037285,-0.24493538037551166
-0.08367745035258778,-37.24691155648511,-0.26898504465612144,0.004102930156817564
0.032199315228643555,-36.926555375421614,0.03479669818135572,-0.19767167898195342
0.02704319735706634,-37.18719053490202,0.12182098259553953,-0.30736870021397933
-0.12017216533481781,-36.94546230417637,-0.18665262690696605,-0.2551918510830308
0.21334349253156532,-37.00717000579857,0.2693826007758538,-0.16005693842975172
0.08153824030128759,-37.347391042718876,0.08586346556575658,-0.2534755827849542
0.0427854797623336,-36.97904157819062,0.13341739707319245,0.1827482599852082
-0.17703591911713257,-36.90762385432565,-0.1477245882901169,-0.12682651062897926
-0.13955753042203223,-37.08475136858961,0.06252489693980062,0.22172351182818092
-0.2922694577840849,-36.99329020515775,0.055043152997086064,0.17386317083090838
-0.08125589597299188,-37.23714861689063,0.27069983387469115,-0.06520017999454666
-0.20613709270704278,-37.1398918824071,-0.22440387181036153,0.030048394126633425
-0.0009991469767432481,-36.90445682303897,0.06772356563659077,-0.12586522399972278
-0.22404917564653468,-37.18087048428478,0.18874333729649145,-0.023811059469382344
0.03202328574839469,-37.3273220335712,0.12651535173286077,0.07786836860014032
0.13083961359456348,-37.1040102517574,0.03692913940847603,0.2638753232844277
0.2815831790031162,-37.40655701267358,-0.1598849233571407,-0.266051110149233
-0.17156114697845137,-37.275039338100925,-0.10365511078837555,-0.23462726786163746
-0.25146801589378553,-36.966890038903884,0.16127076376570454,0.23050153409025345
-0.20742182691763572,-37.46282951205953,0.14096214736836127,-0.10071384786500778
0.226058073888125,-37.08954391528835,0.17810355640280756,-0.32262195490707574
0.1904201270951304,-37.08934341628864,0.008175535908246823,-0.08059983164853435
0.16579051012148177,-37.217069005969734,0.2898685850569976,-0.023895960039378078
0.2094479831689085,-37.020580601899724,0.25365677375550505,-0.22504884842003797
-0.25701469435121393,-37.10468770032797,0.28669007153397624,-0.14751535471152896
0.20294703287193522,-36.87378848039017,-0.2707942341876879,-0.21702324253822325
0.044010849557204246,-37.27954795633813,-0.22601486884002164,0.2064681684448662
0.024679997888534477,-37.43501429536696,0.28821936190814285,0.17296886333237765
-0.15412108188517099,-36.98688307010338,0.23618307154832247,0.21251718651011106
-0.22684885976189068,-37.064121905878245,0.0453038690598192,-0.0485714640017103
0.06319761878686475,-37.172919282427635,0.12396633198014034,0.21908951020962658
-0.2632717080550336,-37.36363644518319,-0.18782965369024673,0.02361937439182087
0.051453906135439376,-37.32029681435081,-0.1773896681932393,0.030743203204604132
-0.19888128406988542,-37.122066364898856,-0.26621437679354915,-0.1078133315922634
0.1335443182255337,-37.404820911429965,-0.16482855893379914,-0.281036673843874
-0.08781422602824412,-37.30094333740357,-0.22293454198368445,-0.1833719345868309
-0.26965933501544237,-36.985196299215644,0.04396604729646347,-0.2133633263596896
-0.17897197004529203,-37.332715931005545,-0.2598474374758328,-0.23715994680591368
-0.13375777395206948,-37.14573821874309,-0.275876470047593,0.14636758497447586
-0.2735908119191167,-37.10731307809437,0.05080743762620604,0.28453538662699684
-0.29524693562255844,-37.03638750287146,0.21446841158154623,0.18685466247382773
-0.20607317211059123,-36.92455251996507,0.09472372889575287,-0.0778184744309256
-0.24525560565071777,-37.15278922865914,-0.1898109559977294,-0.24178881602138574
0.21526673300632243,-37.00728153477722,0.24328123524989337,-0.12411686296048388
-0.28741231310061705,-37.39187010172009,-0.1499044750918263,-0.30332647018053355
0.1295472249157945,-37.19543437005835,-0.036093998646427705,0.14805800925415522
0.23919564788625408,-37.39107243335718,-0.28808645418210205,-0.11451914010975187
0.07912147371512529,-37.38294753917813,0.1581403120374874,0.26329166681861205
0.09494098394673467,-37.43605063838209,-0.23935484816557007,-0.2956340702366238
0.07675471184945615,-37.401018489509894,-0.09351396296529227,-0.16973949105163652
-0.17579457324456266,-37.46820691525432,0.2177358049781168,0.03210457251968291
0.2903143935373442,-36.88310648648198,-0.23168852715552335,0.1964345009875218
-0.2908556396294961,-36.9493307617037,0.04119167604258234,-0.20866351960032867
0.2753803355162981,-36.994818940773584,-0.09943902003730723,0.20167440889408544
-0.2776435955213107,-36.97059474889993,-0.29420303309716384,0.21576482488026288
-0.2628497108256754,-36.89655339802402,0.2325194273313716,0.00251160208422737
0.14794081223923117,-36.92158750013418,0.2262063371518261,-0.20833156537121542
0.17877644010863725,-37.11160224712553,0.08267718706080507,-0.22055160026779003
-0.11634260899669166,-37.43762495578554,-0.04089565057780098,0.12551407145970975
-0.13104773314737767,-37.42209841487489,-0.26772420323651297,-0.32275651332260447
-0.16055454085881926,-37.36738022003987,-0.2885481303488753,0.16225563102931134
0.1225675189498387,-37.16218372259013,0.18879761206224682,-0.079637499238124
0.26930806261448365,-37.16592660501013,-0.009497798157867332,-0.2219202014111215
0.21455236878077405,-36.889484159258586,-0.05918298630702068,0.058404614081340525
-0.0985720587077634,-37.05725463036781,0.058923231762622374,0.06790958638563736
-0.260305014044352,-37.33729662715904,-0.10103213206642819,-0.10260847248357054
0.18435834378839905,-37.2786300009589,0.13009857512108214,0.11367175008019607
-0.127208280914603,-37.46138519078653,-0.06618993450510807,-0.2163245850308472
-0.044075239095997254,-37.08729058399988,0.20105055380526,-0.3156371864277236
-0.06023025107620866,-37.34350085013092,0.08667340312070543,-0.07955953907214097
-0.07900723154129688,-37.10249488964187,-0.02118720300660326,0.27504966503311257
-0.127216314298057,-37.06877524579049,0.0767015582527843,0.15821897016143793
-0.25690895815741965,-37.22887624757907,0.057928118599481215,0.07748220066337745
-0.23336725761208119,-37.133802184016844,-0.271955014814014,0.03821786291870453
-0.06159238333020686,-37.13390538941765,0.06606321685126687,-0.22006649818784355
-0.05298956515131109,-37.04431891123336,0.2710049125877803,-0.25257329873112994
-0.18891383480785212,-36.88333708797618,0.0422363631748523,-0.24603570644693434
-0.0006028721003596971,-37.27829228377724,0.2102400283440075,-0.16623417058184814
0.06704897010139588,-37.39628680479034,-0.007958153876360674,0.11599924881297005
-0.23625419157881677,-37.256900775716815,-0.21647421288131202,-0.18336742571633263
0.23753188831127164,-37.25089634166401,0.23926541591401634,-0.11093022183652315
0.2848361673219136,-37.356420309919876,-0.22891190280209692,-0.11215900878738741
0.07802842820543249,-37.38482779526219,-0.10541359102706874,-0.030428869539932547
-0.19152367707165346,-37.027144504923726,0.08953180521140658,0.22506578262320448
-0.23280503115505397,-36.95906935865953,-0.034206403009779285,-0.18334461970293395
-0.15441364559116785,-37.45750726643294,0.028284382723027024,0.1915553724274003
-0.15968432241199726,-37.381327786982666,-0.218008190659578,0.15815790053050566
-0.2768994288323617,-37.35267477483115,0.14451229852799063,0.13171525557299985
0.17099907415321602,-37.08328348664111,0.23801489171486973,-0.1222107922730622
0.020613367488450274,-37.19086848289626,-0.027483007190896247,0.0015469219025761253
0.15298893846585482,-37.21296461985906,0.2078450682490634,-0.12118594940629956
0.15244231025934213,-37.00346119203188,-0.2604818480718983,-0.02700751176317826
-0.22314551754168682,-36.987469049958264,-0.2248014856130212,0.16626694258935334
0.057844842053336065,-36.94196015900017,-0.17948161869118284,0.09097635398735923
0.08961670648890085,-36.89751271078695,-0.12365829140334714,0.2557847011932576
0.05986982610787761,-36.936458253026785,0.01345728732931084,-0.017313530469683217
-0.24632032688678634,-37.05355701936293,-0.2677609030484212,-0.2708977890691972
-0.22329396571475063,-37.42764618388598,0.24715864886588884,-0.11244177427398083
0.17329876579393294,-37.26836997558339,0.14321202831351776,0.07919735272929587
-0.16416933345770088,-37.0993847885993,-0.26350819186444924,-0.05797719295225982
-0.1309301439608083,-37.190492987434624,-0.05748579223777714,0.057246414411183326
0.2583439606455548,-37.41233543147194,0.09131307015430606,0.2092183173766072
-0.0034051976263005934,-37.14094482134061,-0.09105486921626962,0.04758599510959207
-0.2871135886517799,-37.07102184229279,0.1539417360849345,-0.0222115770469425
0.21309612738467615,-37.0287402749746,0.11973321036501094,0.07047616330874723
0.0345615806149413,-37.2015658880879,0.1422644681811136,0.050098973102840214
0.20321508108991854,-37.21370985486081,-0.051211297774964776,-0.17387031768109093
0.21585041788248976,-37.46195476419716,0.11577687868701914,-0.23508781253748554
0.08138383180798658,-37.01263150363375,-0.14250497917281316,0.21257446876744135
-0.19150842332930434,-37.403594063601055,0.036367087534399545,0.24276983342565023
-0.09562673499174029,-37.23651026397856,0.17028994196422442,-0.10817221579309849
-0.2801487651606496,-37.21826979053567,-0.09050661757955128,0.19078472369472244
0.04795659635938715,-37.41416412260578,0.27495010439881956,0.046868737439176536
-0.09000541623441458,-37.45685936939252,0.0744031688722272,0.20160190547130716
0.27443498760387125,-37.283083133794825,-0.23581821849119694,-0.009987778310288832
0.08408915660567684,-37.29173895121729,-0.04312205759510662,-0.06287541480843496
-0.023667816690173704,-37.37676931670295,0.2752328662398445,0.16223757932523225
0.15045864225763855,-37.06027060771343,-0.29326211689161,-0.15639897603535496
-0.2502118390082799,-37.08954291243017,0.29926578244555174,0.032189447378463604
-0.2765091173029761,-37.1075684473019,0.1775967095327372,-0.32115568557762986
-0.2950429334735953,-37.17725901835678,0.1973626315460752,0.15049209981205378
-0.20660779236000276,-37.02805103454663,0.12206627752720933,0.008501855472858375
0.04755869220437131,-37.25110041072927,0.04377733952464807,-0.23002893959586446
0.17530653936649543,-37.00154108820401,-0.2614534712300407,0.04523379010910993
-0.041904574359104274,-37.35145957966284,0.08509649502598154,-0.13996057455059827
0.27958901002445363,-37.40034087492763,0.29278737573954855,-0.028612484938897523
0.13489287531314104,-37.18220686068902,0.06425617276408319,0.2111823921526984
0.21594308629311038,-37.45980759744783,0.07495218471631665,-0.21079724486659518
-0.042462542833942796,-36.94485704522454,-0.08057975240855622,0.1660595745599353
0.24803647767260323,-36.87429209175883,0.09331197259670648,0.10711457048851027
0.042639169580782954,-37.36051731569158,-0.0097305372988713,0.011919544944027067
-0.0956272731854623,-37.18690438940058,-0.1858472663355687,-0.13967657804575
-0.17775699365149178,-37.362576985187495,-0.2631587738324828,-0.037050918498853704
0.2983104760367245,-37.33254157951607,-0.04733435153792326,0.06250233470635838
0.1955249412065338,-37.09675561132368,0.21879143288801245,-0.22674715298833634
-0.08487468490150657,-37.150486236639665,0.05040722171762596,-0.16747083878527483
0.12370913776283843,-37.107588246977286,0.1043932825858025,-0.24330640063564085
0.26757151115270544,-37.32825535337376,0.24160494947530703,-0.15302389524661078
0.12425024911093213,-37.43675310175373,0.0386525990155685,0.2389561779290424
0.29844525808083605,-37.36451633329189,0.21072415547826168,0.06236149862034574
-0.023733654832472306,-37.22136691333242,0.20456961237274324,-0.0964074198266291
0.24728449281342274,-37.20339225825042,-0.17791119137253675,-0.29327042598071834
0.04705367644315828,-37.14690459606379,-0.14756084613417053,-0.03662523800992062
0.23996610448526773,-37.23851293618655,0.2005805048125177,0.21690498240136813
0.09285798599638884,-37.44573286954303,-0.08157550332424926,-0.11553877760141043
-0.06819261644149027,-36.99976053539599,-0.08793600154072814,-0.19803173544899072
0.1923121589065227,-37.078497439571834,-0.27506513087029505,-0.24908690166433078
-0.2858002347238073,-36.98651482900639,0.2402167308455197,0.18923149558155863
0.15551320631960192,-37.11045996241996,0.15612900490541654,-0.08929235283237855
-0.017570527340118047,-37.24426991893507,-0.1505777911086531,-0.1728668186943715
-0.04628954968491389,-36.98652482948191,-0.17481076967676384,-0.30140391278935624
0.21357873342675132,-37.28791726167249,0.18305787685709957,0.07772580515830364
0.26804309731166226,-37.190172181149556,0.20610006515200135,0.003966486398852415
-0.1845473457755598,-37.08441087448938,-0.006555178537326289,0.09338603079476548
0.017436647994825027,-37.41787439826366,0.17855335767035257,-0.2207480801232415
-0.08969702896803747,-37.21278404177816,-0.17225383402025476,0.19917978439820636
-0.2271470256747713,-36.92715941558652,-0.09890550462170741,0.07181774855297468
0.11487857478367652,-37.04379055755031,-0.027748663976057575,0.02829377736488103
0.009539420205082028,-37.114083954147254,-0.23828466359046818,0.02321499442115553
0.07529031139933895,-37.00029128013559,-0.09100062820168689,-0.28397285039965336
0.0007692626711368611,-36.88525774685352,0.28786973997686033,0.18835281499892131
-0.07841153125801228,-37.369124243498455,-0.08229792132241412,-0.22545268501155286
0.09005278563404873,-37.450002278888455,0.1794976840319618,-0.005397677627834264
-0.005375388878650078,-37.047042716427455,0.29914165733839465,-0.12464373610240229
0.2946256907994927,-36.99192327895963,-0.23253571646665533,-0.1736194212034347
-0.11176013930691289,-37.08097224689331,-0.19533334054383616,-0.27273913512836534
0.10630026226760558,-37.0607054728608,-0.020751632464736325,0.26450696275099855
-0.043071575988921806,-37.30300705668265,0.10846124746935781,-0.03519034206601738
0.2033766762167057,-37.19714071005226,-0.27861122231399255,0.21815067156688955
-0.036376174092607516,-36.95643979757749,-0.24952575514165012,0.22923257478630696
0.0690211164395439,-37.20392801198765,-0.26420831522657595,-0.197070034000558
-0.26399928150145097,-36.92305740679797,-0.20484323825642214,-0.3140623320491757
-0.25735821565137895,-36.92783463531507,0.035742037841173024,-0.20423021143376485
-0.18685586008884877,-37.23391973729022,0.04820393025404157,0.29045763777621525
0.1909409661014947,-36.96161725828134,0.1351328713653342,0.022160838277272644
0.18667183058077014,-37.26145334044918,-0.04075728876241569,-0.12805553546338128
-0.0728135620597197,-37.28047360994158,0.10905243988578328,-0.30256319022315203
0.09318289569452204,-37.023248293134635,0.08388656064832933,-0.0682842120755261
0.20042805045487982,-36.993750826997555,-0.13197966850526358,-0.21490708458380878
-0.041346791538645455,-37.331534089679224,-0.020158844687825972,-0.08428734729415015
0.18810213108582924,-37.08155980181011,0.02975418606583341,0.009363126220321294
0.29621786564948177,-37.355525928706605,0.09356316861775088,-0.018523586508350183
0.23577107365061495,-37.31203637031907,0.15058076446100593,-0.096295508434274
0.055464961473548846,-37.302189601015414,-0.2809673393757262,-0.33527436645233366
-0.1451075458627214,-37.27390127845059,0.22482861332072318,-0.10875480721568767
0.08793257999700721,-37.137566193733164,-0.16599687672483768,-0.031624165904865206
-0.16200979879019825,-36.94737741642665,0.13278015959485429,-0.14979829936892802
-0.291423004660791,-37.41861522951011,0.04349488164208043,0.24927970531878202
0.17250706365269486,-37.37278546814049,0.13002681365367807,0.1023319285034004
0.16770922007721062,-37.18688626361897,0.11406464628398771,-0.22887759237303806
-0.18661201550140766,-37.34966402578283,0.10104576257345976,0.17594762086124122
-0.036455380830687556,-37.011532414954075,-0.06109798357075302,-0.0676616622792579
0.003930676043506387,-37.086576084239326,-0.1750574319295352,-0.3226075267885292
0.08307801828488082,-37.170865540353304,-0.17683824589749092,-0.18862899345257284
-0.1813290911205024,-37.47283120569624,-0.04119847812862221,-0.10958266144576882
-0.23287049899273926,-37.451991786051366,0.02227679142212191,-0.21253992092225943
0.07438851518784123,-37.30882698307444,0.2084373861383239,0.15116921934665645
0.21008230078515094,-37.04005570412841,-0.08110066365252533,0.2620532918208866
0.05431427270783107,-37.29881899751886,-0.05089128379765512,-0.14178149343633722
0.2653936067426264,-36.904933516311296,-0.10901123249877856,-0.014453859523887537
0.23619656030310948,-36.93793583498741,0.09708677759862144,-0.09515090373121818
-0.27880867790951236,-37.30571449742641,0.17476798226276286,-0.030883590687178674
-0.2927471158453081,-37.031082403602184,0.2792545623871668,-0.36065430249378344
0.0203798264780648,-37.399695497102876,0.19932627729764157,-0.03986368724035087
-0.23330164144746834,-37.241564939356444,-0.18854952992629845,0.18227900885789505
-0.24948205714832972,-37.16350420139546,0.09406333923901072,0.03185453291978155
0.1669732962781441,-36.94209652590483,-0.09138348867775767,0.2491791461521009
0.23450164988006333,-37.3344911259169,0.2119372231320848,-0.03219752349613775
0.16425668168892643,-37.00320195634665,-0.03025757566769416,0.04862247167274558
0.19506642857572204,-37.24049370778818,0.15959515595061907,0.11004252539444627
-0.02593192448866738,-36.93829437134061,0.2779887029380806,-0.15393420181121686
0.22102590903330938,-37.431716598695004,-0.10019767812326233,-0.03561665500476964
0.22936711023975925,-37.25803292835707,0.07377260592105467,-0.1505492122440444
0.22577688378837774,-37.45483691278216,0.24546887512620968,-0.3007687887886889
0.23968021904546905,-36.91279361193537,-0.1667535956480759,-0.0624933716797695
0.1725055381554011,-37.11730359523729,-0.04206427246855837,-0.03536201926444281
0.25769472213643035,-37.38420231944712,-0.12425024490125297,-0.282023627625694
-0.030990762932850024,-36.92305917678751,-0.29464266604937517,0.0887441738104511
-0.1619298026898205,-37.19816651979296,0.08490014765604742,0.21889622929019936
0.2527554251066952,-37.3748391165893,0.22724827285367083,-0.3124224009428854
0.281997072537376,-37.05023157116641,-0.23967837432499817,0.24527794892296503
-0.024987160498124272,-37.20384349647581,0.2828019107089024,-0.24373734392220592
0.22470369546554242,-37.26291763762639,-0.08677809320159152,-0.03569714874325852
0.03781185899964423,-37.35075343189032,-0.2925191076461279,-0.09058274536877402
0.04724181672913541,-37.29770695489195,0.09434443987770896,0.2891098063476361
0.1393432352402043,-37.35107188823459,0.09434114723252779,-0.07250534351205164
-0.18438871812807478,-37.15605825515491,-0.2081466886196115,-0.2428748738072078
0.03920369009102337,-37.32327498665299,0.08247374352248282,-0.18440344430415237
-0.27503951649816344,-37.387216578640526,0.07535654281791626,0.039526521836998244
0.17112609562522146,-36.95066451731629,-0.11352636926605791,0.08050687493506033
-0.006533420178665039,-37.03028674166582,0.28962630349485735,-0.33497012627296197
-0.1140390183281704,-36.89988297638583,0.2522233842111646,-0.2757898248430305
0.1786656274907738,-36.89465157835185,0.2152929117400358,-0.1378815531697168
