level of education and income in the a neighborhood,supermarket characteristics,weight status and adiposity,purchased food items,household income,level of education,food preferences
-0.21173390618205168,-0.13982071816339925,0.11974645717619573,-0.13857722882383464,0.05567810333516715,-0.14218550833269164,0.3127055563185648
0.3083297777301826,0.13877630822727394,0.06135154487377051,-0.534979386972587,0.10420920140108622,-0.20338887368308917,0.2632524241134575
0.10931617088884657,0.31335883617507326,-0.013907733560554747,0.13440849750852735,0.08984921491559673,0.08563622992805892,-0.19162593926426613
0.016162504605540626,-0.40827904162259193,0.19885704933125872,0.11185026113606389,0.27062160910856015,-0.2567426340877913,0.33546987422196106
-0.4035837638396038,-0.6670441007815292,0.1690421728689647,0.7445884804718768,0.2697458752548301,-0.08310052567116277,-0.004445195419219103
0.09207357912206998,-0.18215488280804798,0.15270449291389365,-0.15462264725369954,-0.028579896456336268,-0.21434775537338507,0.086601459363741
-0.48022327352226546,-0.05688992058164608,0.37371795247211526,0.6033188172938595,0.0844580357204677,0.29855201708135953,-0.4177358994735354
0.026500103593330767,-0.20455790389447961,-0.27487375953183846,0.30676606755401303,0.12995432691444087,-0.16627542936440068,0.1585880580619211
-0.01547953625700571,0.3108187126539149,-0.44553532297467124,0.1279386236403945,-0.424042148267855,0.2979118010134801,-0.3826012471740564
-0.2719727875172126,0.07080135093033872,0.05060494058939165,0.0728021777042902,-0.0891702975173784,0.07212074192111767,0.10566616767765002
-0.3143982367135687,-0.26770471969124615,0.6267367362709008,0.24391633661068984,0.26556398828356587,-0.01862334213633937,-0.12366195525807255
-0.20269033914575535,-0.40098896885589136,-0.02937961589284044,0.2981632292275484,0.3686477005557212,-0.17194434188952848,0.41217867719156687
0.39332067269704374,0.3025196310517229,-0.06405016620733922,-0.7843958675960598,-0.056558808130954416,-0.18466755958030956,0.32059365652493454
0.2339650124592184,-0.05863684624658676,-0.25981123911570897,0.15242811585515748,0.06757249259414373,-0.23714208362088574,0.15752693023230113
-0.2958359702295046,-0.22719383593689632,0.5247600534542678,0.05205490363899942,0.04323620037687587,-0.011712394522707947,0.08644994592765963
-0.18869511622907512,-0.4279844303781826,-0.17942234195591786,0.32436143628609626,0.3403443593369886,-0.28132691524609393,0.4865315188435291
0.046586284985161555,0.45529691554107504,-0.3664284164476429,-0.014532226728183162,-0.17656812153161028,0.20380373837059423,-0.3676454162937196
-0.15900048235687042,0.05921775160400314,0.23886943719673237,-0.41981807166771373,0.007480966483399992,-0.04055316222504468,0.18760881150553935
0.35804453210709836,0.4431708591011424,-0.4127215661227759,-0.3688298182644076,-0.04906319770976114,-0.29922332848386446,0.013215610494427626
-0.323839986750083,-0.5740813797523974,0.34658918662114796,0.7793142458278008,0.18608644484335762,0.14484191236350186,-0.011495217122803547
0.1757507809946056,0.06831651750692067,-0.2931800219463359,-0.0876134916451628,-0.249888454537681,0.28007005377909583,0.09666488241363178
0.4812127716863165,0.06859478860288776,-0.399467084559843,0.1613645972295622,-0.17257527515635274,-0.24617089845457907,-0.03330604134593071
0.20801248676812104,0.23781378910688036,-0.3949315349697674,0.033391321736698454,-0.07618711462394334,-0.09167547065997558,-0.06460889828330035
0.0656692707137552,0.08334984939035237,0.11996928318129667,-0.5474599357798213,-0.4132462247607088,0.22555969131598802,0.128386275105822
0.012067783447699959,0.32561975846708385,0.029953354903739057,0.17042630930374225,-0.058632230774510366,0.23750781589050735,-0.383590665598694
0.21920159505555087,0.3478901927319096,0.03741780121182242,-0.39989439559297324,-0.18629771705688186,-0.07808206365692047,0.026701211655344816
-0.3564150984547668,-0.3454272411664529,0.2878378097712308,0.08366008643868975,0.19542269734291004,0.1775298598463544,0.04274866614747848
0.4384302971052466,0.27325975074979314,-0.5750938527834364,-0.07597342792151315,-0.20710694919684153,-0.0655594642761092,-0.12009516012301183
-0.4839999776394871,-0.5682063960753574,0.31240403158714747,0.5323943322975939,0.2789492439449449,0.02819302003680285,0.0626123742028834
0.058503869119910734,-0.11477936050953227,-0.15343187052177026,0.6834326667578994,0.08439628405362368,0.08946669530621887,-0.30582939122594144
0.04721575098161448,-0.058356324064202464,-0.10615658204360844,0.13281708225075575,-0.12060910831092844,0.21219717123374832,-0.1458565181635266
0.2725778155365586,0.21376252886326774,-0.08859562931359852,-0.629157056630129,-0.3733436146388148,0.15241337307329378,0.19416803811636968
0.15617601509805396,-0.3577396852683257,0.09273853597206812,-0.10863363550782512,0.05981196338524221,-0.1646529641942076,0.2933264192266057
-0.21417523104623004,-0.13309151288663507,-0.050617861323145955,0.2230436559104717,0.15530039414900998,0.261724579101323,0.07671748746676071
-0.043324662535236536,0.018531170978012157,-0.27467002783370414,-0.17275822619859818,-0.3176148717570066,0.1719706519161019,0.01994911108733266
0.419060912316925,0.2055429931122331,-0.536721509316449,-0.25524144677131144,-0.2642320952857053,-0.04807373375151586,-0.06863195010544687
0.039152333657348444,0.4625552262447571,-0.018030796975779417,-0.6201301880023657,-0.15843550112337523,0.14626065442707326,-0.06321734787537982
-0.34618859645178,0.2912809671279424,0.5084365495832499,-0.01695423255394507,0.09093863449706206,0.21361263425392402,-0.4216841050868733
-0.19744417284746807,0.19968294151603203,0.3681570490298836,-0.1107156244862195,-0.3535681256872535,0.2977053638921984,-0.42444182723344304
-0.11161359718537409,0.32818349244053674,0.012304164796765327,-0.12314103980661015,-0.03715922314811848,0.25229385744795657,-0.15654888865739153
0.11641526536930588,-0.13058755961708154,-0.027172066858732635,0.22060051017311383,0.0553487499199799,-0.23488799155274465,0.19975167180766976
-0.06477008374760122,0.24737042966396255,0.19132812302901353,-0.22637806805530603,0.0235402294991036,0.11837922529464717,-0.08059013478583339
0.09440396492022618,-0.04595675361435009,-0.03461371337204977,-0.5634964942900599,-0.052527929416950114,-0.15463776874623728,0.38967247100506913
0.27392330584920077,-0.13961795081612216,-0.5540890380385961,0.19346565755747006,0.24647542209457413,-0.2801538582718787,0.19992631758656493
-0.11603412749060095,-0.27488757798530106,0.36892804994127915,0.41071113710459617,0.15183716370956016,-0.06325557628454848,-0.20996503031144914
0.04211503894397381,0.2541429913389267,-0.2820034932206322,0.011453386262835125,-0.002313586871255255,0.20963895307974229,-0.015257325990406662
0.39210909494334234,0.5445209860730968,-0.6119100039912742,-0.3511985486269816,-0.20743314392130388,0.0074656298897101125,0.0695000715692206
-0.03368609736390529,-0.34776429883219273,0.2314644257408175,0.009274689370176614,0.10729435377327284,0.139579784349123,0.04118361410966338
-0.1530661519176345,-0.12536465240467468,-0.05114508998460328,0.29177787701211727,0.03226848951580241,-0.22667485858696035,0.07742195309285518
-0.11154122880560668,-0.3679209317013345,0.3290504768367568,0.18186384629830185,0.05504752978415412,-0.11731678938568213,0.13312147888916775
-0.08017701509895311,0.092898197393398,0.2791439844802197,0.1224242120328764,0.12381252773172971,-0.037757888283969976,-0.23016185320416152
-0.15348084063122389,-0.33735019856781967,0.15727107314367256,0.10994477717303087,0.07273395678001428,-0.12108091146305547,0.22591799135429427
-0.1507932644305185,0.19167068145255572,0.1953423431854172,-0.17292421570500155,-0.3118215151954935,0.2479458110631509,-0.23002411097771128
0.2435557593136493,0.35717840347001395,-0.09939388797226617,-0.42055794407250263,-0.258372860084013,0.11284025223090144,0.1702698214174011
0.1166941846593827,0.4956306888705639,0.1427232290595242,-0.4872790480023018,-0.2592684828485015,0.10637255571242171,-0.011862064170221315
-0.2482795250766216,0.26611346431642624,0.3408526771482212,-0.09442036530942516,-0.1482349915495869,0.25778442990996625,-0.17811416186534873
-0.1581343059839774,-0.10335392344181223,0.29586876390116856,0.012543433922895956,-0.07678233155391663,-0.015073371904286537,0.03894559327705441
0.15407122591005515,-0.11509495605385688,-0.15776571340954593,0.20578621428201632,0.00623366083004288,0.03680722672762954,0.11503668124346075
-0.1702198668840518,-0.08768739912767233,0.0807551546444499,0.3632628151941022,0.12021539245115223,0.12100552676155141,-0.3647791666629623
0.2780598287511272,0.14613769049206007,-0.31570949928465997,-0.12515568937167776,-0.23827428879679857,0.22454899358967167,0.14697472350910584
0.14833942272406478,0.12955211492493496,-0.1087743008276324,0.1058412152842447,0.19024330140245485,-0.04277671749480594,0.15671295370444363
-0.04215378675022174,0.21327163464376547,-0.0604778148886614,-0.18049099249445436,-0.07228827542168498,0.16300473228793894,-0.029055375160196656
0.2289191715068832,0.11979879867347029,0.13020790958478778,-0.7091745822682431,-0.3584400595663957,0.17983256397438385,0.1466460389162643
-0.49601755078574,-0.2626654294270581,0.43029293192458457,-0.09380552541723108,0.2880210813959162,-0.012842084408746679,0.2170407597721122
-0.11800836053155991,-0.20069210159559683,-0.06639841779780564,0.09220719939422875,-0.09776444072605217,-0.07083321818572849,0.2586751389181637
0.4682843091493638,0.5281664480561626,-0.34291169318888814,-0.21577910069673895,-0.24272575236600769,-0.020146288493150366,-0.19724444749612463
-0.2476569436576483,0.06259256803525848,0.40264041314203136,-0.427181714409526,0.06099297620564422,-0.09545975800604034,0.1392395733689474
-0.19658888432230254,0.3077737583597647,0.13718206912010428,-0.1660360675211549,0.03926832143776639,0.19242678221210646,-0.27409931561846307
0.3521708295553172,0.18150176244456517,-0.5616059119990569,-0.16264661583097637,-0.14188952218916773,-0.11357316255519515,-0.051350374556274295
-0.30913965046128833,-0.6115943724324311,0.425073118363797,0.28032473636991495,0.24060301291507896,-0.20667842923829072,0.14373269120083346
-0.007491545921580363,0.15802940825053818,-0.27714319917361147,0.11045822668269874,-0.039166789456694454,-0.012669068546866502,-0.04860088572975843
0.06755605425526043,0.31664997513718884,0.04353283166425004,-0.4974786589012664,-0.12915154351179245,0.08902105056052217,0.15065874615786898
0.23543837729674957,0.2770519299020997,0.16732104814393756,-0.5259257131598927,-0.19766926479325106,0.011139552936844654,0.040248759754645286
0.04194316459379037,-0.11928187466269219,0.4233541283628674,0.016389702198528228,-0.011745125853771323,-0.01687543982535772,-0.1853925844183944
-0.0944539479496094,-0.06848121645366442,-0.1752651631060148,0.3073829770021796,-0.07458192448502571,0.15893121897196644,-0.12491169404296974
-0.2729836258119503,-0.43680663754675486,0.46140867045911876,0.13234406418512995,0.306119236346831,-0.22853791310380075,0.2864031164605366
0.026880448170985116,0.0365009465004332,0.3972522996032037,0.09015276635608743,0.36107681828792026,-0.1549215687997267,-0.168279012374665
0.25162283444217465,0.2708252544318259,-0.5945335939382312,-0.2692868329214493,-0.12509102552874604,-0.022025872039637184,0.16254258762181106
-0.1540084067966193,0.21464718665098637,-0.12185839620800062,-0.40850402716869605,-0.3452481688847207,0.20654358746098572,0.12935515058733923
0.33096367036339513,-0.02218202136757538,-0.6652779379909475,0.1131862297067291,0.06976277526725039,-0.2659910997132924,0.1706093875524714
-0.12571609407473727,0.22987848888289875,-0.2855864294413999,-0.13357012013712377,-0.17211010580209718,0.18329780006388802,0.13210690034660016
-0.2130545434449233,-0.29447235967886976,-0.017326831931555875,0.2741642807792325,0.1644891403353363,0.24744003390359942,0.036095476321355596
0.09262544779334587,0.26394248636974743,-0.14978023769541493,-0.19645234060045375,0.1255734164434389,-0.28396264887029765,-0.09579986930527176
-0.22625032627289077,0.2944394363468824,0.08257904960756424,0.12183573966694741,-0.1560938947947944,0.21443357898364507,-0.38400178002857477
0.3409955953794197,0.18278755368598099,-0.7565520506968488,-0.03637246085418544,0.1355809583720475,-0.2386807199356565,0.30227134221397556
-0.4289625349950477,-0.36887816180620453,0.26778612247629763,0.7955299087081387,0.2922160362328813,-0.11509259197431809,-0.1521510996132585
0.23857205343972288,0.2907226438269426,-0.08517712465019661,-0.21881457249677372,-0.1870106406741669,0.28232022693750897,-0.01507810609998339
-0.1312647623832912,0.6698743948071334,-0.06396391854965625,-0.20938399729717672,-0.371952438117366,0.29250887547690224,-0.4241181591669515
-0.0729003513587122,-0.3398783585707021,0.2139456706455983,0.24518139783279244,0.10837640194642156,0.20630358346483463,-0.08839919203125784
-0.20083814224666224,-0.48098252071581593,0.21114276509482247,0.37709230422037004,0.14549352957183032,0.17076343103655883,0.06418705690671331
0.2624961500496729,0.4749045598617431,-0.13193926929032623,-0.37458026384992615,-0.27431844291950724,0.03468065455388991,0.03526122105780697
0.23762679057257807,0.1537297583253381,-0.00010301263226619728,0.11419263144477376,0.07131687761833862,-0.15053255506006505,-0.10646532119524754
-0.4073208374724063,-0.5168531691197016,0.6161027827644343,0.20867787774623242,0.3970609264848119,-0.2179786391144713,0.3477282574471281
0.16795226775981767,0.3321106148043261,-0.08070674737580233,-0.3649772612885799,-0.21376193030012788,0.004420944071985511,-0.09988540708066461
-0.1590738000952986,0.3908083889579862,-0.11941649304738017,0.08983602245386027,-0.21166818713876034,0.08047226652167855,-0.27957780715185615
-0.04220356428002746,-0.4155185446926037,-0.2755317033537993,0.6915825855314833,0.25484216324199743,-0.2408839278300747,-0.0034074609006584378
-0.11198897499243399,-0.43781441373341284,0.1845068959527987,0.2628838695691877,0.07866645209870846,-0.2726150450849713,0.2290819398372098
-0.4075082160948002,-0.8467013673789697,0.36524775735248316,0.9464376971570936,0.42057188377794463,-0.27869395751880166,0.18526570841021603
0.3571184009725421,0.5109295804559398,-0.43648431439894625,-0.5521930958911169,-0.12622804982479782,0.0037553360928997415,0.035045448999131194
0.2673590266203148,0.12121530202530376,-0.24244485093154433,-0.16483144172159497,0.17171820099564736,-0.20494238358783012,0.287481565102069
0.3071060301177256,0.28045617498257197,-0.19541439939477723,-0.2017182083405909,-0.1489990922116201,-0.1428340946921897,0.09024401370850063
-0.09613272504093733,0.5898867893767346,0.1852050097477721,-0.03825584200102604,-0.12270861474046799,0.24630039654108632,-0.43679382822425655
-0.011936664270943476,-0.15730573789790753,0.03714473171821292,-0.25762261779482437,0.3203847698267327,-0.26675217007401436,0.38803152473660896
0.33892509188503145,-0.040159804485111486,-0.43052020628102267,-0.11548779846926993,-0.15851070451794444,-0.02265431303459131,0.2857847081138894
-0.04985906652620581,-0.25589564821997074,0.1985273232571922,-0.1986342758205668,0.3278441301608494,-0.24658768718663746,0.38528250872182057
0.04642049873846821,0.10313305013321489,-0.256000172028322,-0.11230923964173059,-0.11218003024700883,-0.027605034544928186,0.03213452107375634
-0.19866751607153355,0.387231697822288,-0.04022097233402436,-0.12236389920967043,-0.10081593825209059,0.03778377622876944,-0.22157509394022834
0.20005373346166827,0.08969235950724655,-0.11341258071745061,0.08947602620037093,0.019866564154220553,0.04362557579658499,-0.14223021318467916
-0.20387490015588444,-0.39176364292543703,0.4106626202937833,0.16858473144693725,0.3837339995861664,-0.23742846267045797,0.27266431678741665
0.21743315313840328,0.12315027417522116,-0.4853223024532388,0.3798847906606367,0.19278859494925166,-0.15498175125532473,-0.11624230547758618
0.21808148273360295,0.2186611248995375,-0.37142534319710974,-0.0034639908778625146,-0.1457382231596629,-0.03197118102632274,-0.2508224176073949
0.21511247288670848,0.2597831300143635,-0.19128616438263982,-0.18155014642210685,0.06916902263729037,-0.04283847859292311,-0.2704021174389038
-0.06532939514505226,0.13091499184101432,-0.23744615923885556,0.2950043289516912,0.04064476274613919,0.11312981560960683,-0.2504007758697839
0.18001116045065044,0.5929002674113707,-0.23038485691307917,-0.6685482341314832,-0.3817220674891357,0.22511627837753573,0.0873748842223227
-0.4441887171005295,-0.4167600223376392,0.5933641168827655,0.05584711814020024,-0.052252902271416296,0.2910660221516946,0.023428147799708754
-0.47375140657569487,-0.18751500102357654,0.2825745293525585,0.2552773577655775,0.19485512607313848,0.15371150840168668,-0.2334666535928343
0.2773448488793126,0.41832892878053235,-0.6545923608035773,-0.13199276124065745,-0.11130422255325345,-0.2650927038352894,0.01507498213279429
0.07907930213812617,-0.07242416386535283,-0.27277526546193087,0.44338374064504954,0.09450447656644378,0.09434708525273638,-0.1343438903114389
-0.18736510718471094,-0.5359070127436902,-0.2656028065499802,0.5005792033989591,0.11279220828025437,0.00577182473955673,0.20504378222523648
0.03529075533287411,-0.041742507164110654,0.08327229460882302,0.02411344739021093,0.10515887578595318,-0.22136253093730712,0.33676637539615073
0.12319738179025591,0.32433247670793297,0.06689437251575159,0.14990127054061145,0.15326608285299245,0.029412492926800593,-0.2871326655213671
-0.02444170352206096,-0.21536952729413245,0.42074827927585706,-0.22237869584650963,0.024279676627442903,-0.1696715989177503,0.16439298012825568
-0.287995790064393,0.3461118935519701,0.09530120774812369,0.07375629634651963,-0.11599607620809972,0.17903116918106926,-0.20761359065592694
-0.42411529069142173,-0.5828229778627207,0.2221966122637698,0.4400993461215038,0.3813400416615158,-0.23050570092860573,-0.016287133376376967
0.1488113061701491,0.11104392241623275,-0.1803430843408439,-0.29821608417838696,-0.0907592463969323,0.15699096826909903,0.14331383756678365
-0.13029568347492324,0.07542347023062164,0.32827863077634695,-0.004716943887481756,0.09845393305274566,-0.021690523016007324,-0.2452826157911862
0.2669646500348504,0.07540284901353919,-0.42355011731335523,-0.4773744487421977,-0.18245356339040894,-0.1876384978673456,0.2819511875309164
0.36129542703061246,0.5322613158617012,-0.4305413476105406,-0.3106153830881337,-0.20043860566171398,0.018789988601968566,-0.07859885876444081
-0.1606359747713343,-0.5287631394280975,-0.02099752778869965,0.5135598632628254,0.2213761550756984,-0.14190458447324453,0.2650239511213124
-0.11811519899303421,-0.2547346163507865,0.19439864265189433,0.09724147595120047,-0.06276498689997881,-0.16150633813464052,0.11796590499633462
-0.15854698887069485,-0.21971165625521946,-0.19202654097124217,0.3788785567906004,0.028412680210005967,-0.19435656362648102,-0.10169020491079722
-0.3711200810200209,-0.18349640875856849,0.5351039487453806,0.016745447956312394,-0.0017498708644944488,0.15997644160287255,0.09288186367032596
0.2486952804985762,0.07287735897982166,-0.45897165902250425,0.11400443913401126,0.015013188576731677,-0.04162993488294614,-0.0073832329803528995
0.5222355918599255,0.5102613855725442,-0.3394134761350381,-0.43174708874157786,-0.27950603657757483,-0.036884509648027475,-0.14406172862852418
-0.23210315442307614,-0.5419336039800008,0.4537698813939618,0.22444511670589096,0.01381807799395185,0.04154546427598349,0.23558176027258557
0.15715843912817926,0.17888015058011517,0.23562062776848355,-0.531380025495535,-0.01707426585737895,-0.24912510835890042,0.19348577436334224
-0.38912083774271455,-0.07747951788050336,0.6722826699336236,0.29136391279939244,-0.019475358701233764,0.2649711690150322,-0.33888057202006594
-0.2128812168181854,-0.06266059626237358,0.6370799109652827,0.13717411282384323,-0.12737260486123528,0.27270452868504297,-0.4241946473647602
-0.44855110465217807,-0.7544559685760556,0.45027683971835547,0.6372706421584039,0.2717751002015313,-0.05872774982306328,0.21297099664866093
-0.006728506191364864,-0.11453382708194296,0.2658726577503375,0.2962418185031883,0.06686702341086279,0.09687623702642911,-0.20802009128939555
-0.2652511141003292,-0.08023804111663485,0.49061281100736337,0.17934277208145438,0.2720379527899475,0.033751162272892765,-0.025763140934490475
0.06033095971139488,-0.35780852720087114,0.3407590421808953,0.3178186069892938,0.3557941259243909,-0.16756696599973744,-0.14852117039694496
0.3708886205615959,0.2856117337304508,-0.2024482635386744,-0.5096321929673313,-0.30294423833772477,0.05712232710394166,0.04214570948000909
-0.5220332837383956,-0.27332597557688604,0.059204233278322194,0.35761418416669455,0.2141357357990879,0.11744506607725697,0.14653457683340032
0.010140336534507771,-0.3228675783179181,-0.24994343233832028,0.4828256610759739,0.2900341302102795,-0.14674831557369164,0.020774850635273304
0.14407380250889945,-0.3157052070772407,-0.19991921412719832,0.06632173793379395,0.2349748153482744,-0.0849010497290823,0.13254052851203896
0.13576534010795874,0.11672675998407164,-0.4209977440740693,0.11949490835423798,0.2045954005550716,-0.2978259416811058,0.1025394535564482
-0.29122701505877946,-0.125059123575689,0.36725485403739205,0.11839930732368406,0.008437780020923616,0.1013439906571772,-0.09237889515284728
-0.42391016068206433,-0.24570189010766819,0.07797347637730101,0.43900325842339266,0.03278545467152773,0.16507063005542627,-0.2348840992462411
-0.3891371391658761,-0.4252970770735507,0.08874233208501031,0.397371779779357,0.05720324655572642,0.28624760823686285,0.08670570451463586
0.07811074580113485,0.014488811660312073,0.11183747943784857,0.06628674942648698,-0.1822941884498721,0.19255538232749497,-0.11134177653189725
0.29916508747521986,0.8465489905781118,0.059449983443115265,-0.7721839568376573,-0.3558711598241492,0.12367053790838178,-0.3000346184546003
-0.07872161452820654,-0.20455685399772935,0.04171435414821357,0.43182791061206793,0.06147076103334032,0.00018086181040077864,-0.25310595243766315
0.2802885169956696,0.004883015623990461,-0.7363553662574124,0.19092549690715066,-0.06703293812080297,-0.14552204271604147,0.07136329908668557
-0.3778687311974588,-0.1504087112822331,0.48915583945544716,0.12471545684305829,0.23789348816971526,-0.0861087467405307,-0.13256848937596816
0.21243815383563458,0.26532415820355554,-0.5841202008567314,0.3910593313084044,-0.011606856399611128,0.06620055176121042,-0.34020569985386606
-0.3610385209395016,-0.13083709217554212,0.3581549451253961,0.6045935819048204,0.3055118254989908,-0.013510227714477296,-0.19411970257771582
0.04468423776539551,-0.24293069493306915,0.20122300188750028,-0.08616308376394322,0.06499635716525409,-0.17450874131581595,0.28221511393466536
-0.09904941628386796,-0.127247951808712,-0.3790183835393681,0.1894756052916079,0.16421986889875095,-0.14693466409285919,0.24980690823616644
0.14678053746668507,0.04217099485005736,0.02267487115471628,-0.15921317212256864,-0.10694668300035691,0.00926457614459869,0.11780009173495935
0.1590744048041028,0.3190114057999185,-0.4736781370877434,0.12316527780322546,0.04772596941107828,-0.0016304900512273957,-0.07740848797393705
-0.04119113475696817,0.22446604211478177,0.1409158108871525,-0.13892601764816434,-0.3044789754413813,0.14655910850540999,-0.15791000183685985
0.1519377569585047,0.05052615056640222,-0.19722848925275144,-0.37145373927321645,0.1481850974022114,-0.01602209410554767,0.23312498481492583
-0.13984178799777855,-0.4258692524375827,0.0920393513819423,0.5067405855652327,0.2692944756187923,-0.18900015888477256,-0.05453067978200846
0.23211398645295678,0.012725870738729116,-0.26989782113710103,-0.4501885761701988,-0.03474369368265171,-0.005887239655125831,0.22388173923914756
0.270011395623062,-0.1991489787250157,-0.5363226054146624,-0.2998605381369014,-0.1428754632919827,-0.26279974506665155,0.4588982110741148
