temperature,relative humidity,transmission rate of a disease,rate of incidence of a disease in the population,observed incidence rate in the population,dew point temperature,rate of infection of a disease in the population,size of the susceptible population
-0.026941452987970904,-0.38080280368392894,-0.311473594895256,-0.6670727357702144,0.4565332609018114,0.2955698506370302,-0.2880525067516202,-0.12732537112248754
-0.24455269379111466,-0.6153529470187924,-0.5206028875718269,-0.5379252505958579,0.35890827143976994,0.293367975116345,-0.002410792674071738,0.07064621273370308
-0.17691415299426472,0.019874719787188855,0.14527822168078508,0.3764721417874347,-0.3037247015043995,0.15424699531780828,-0.05849880879611283,-0.17610213886541304
0.2899989383006863,-0.17302022669707307,-0.23098392668347484,-0.6963106850719225,0.22656529604436823,0.2116717821406791,-0.25867345082081705,0.01912143500403274
-0.17784962091735165,0.14499350679922704,0.08273440822701539,0.10188054722033638,0.22164264334190223,-0.19248200128034854,-0.03828095987096569,0.16580253034374398
0.20632002355862494,0.3733920956201928,0.06426939564378628,-0.04998831110637045,-0.09444186117966785,0.04691128396127453,-0.1900023970682969,0.04026040572925449
-0.03632880423351059,-0.12573318052875093,0.18083014148552967,0.13556476202485795,-0.030549097137725897,0.2553888276905451,0.17006541461812263,-0.1561173575467629
-0.10171405592476529,0.1128542309702389,-0.07451785394222697,-0.13169912376355447,-0.185614544517477,0.07289146721318057,-0.1816646199940205,0.27247401802234533
0.26339310444375225,0.03408200803258066,-0.1804817563253059,0.02241745110126908,0.2684949053234439,-0.12197287378304827,0.07088938114662191,-0.09783605560191719
-0.06849811678482079,-0.27552532131116875,-0.3659935561336456,-0.13011026051223265,-0.13916187682999728,0.2113927904035074,0.11988561925456498,0.16276276508405824
0.034173377817043216,-0.17331968560397867,0.19704622681012532,0.13511182701743385,-0.3126224342199426,0.17581149922564449,-0.06634122101074547,0.026394099985788178
0.07358336890755546,0.08865875819671566,0.16205103249119718,-0.2768835370085778,0.2524396456166695,0.07557962568917859,-0.2710254742979795,0.296272458714886
-0.2761266624220444,-0.26569025511300937,-0.34430749691098245,-0.06813958916713139,0.32484659283158196,-0.23550990619979703,0.053304942019777535,-0.08926820393457638
-0.0046672942959162245,0.16449952653659697,0.0696541617032186,-0.1428918403068974,-0.08416906702595037,0.07203336429163842,-0.23929193570030532,-0.20365637765471256
-0.08977767542662737,0.03381727205200749,-0.26772210346157727,0.1219361260620153,0.11279966772218243,0.05614392671338342,0.25755408584890643,0.2473428825679132
-0.08709773265640292,-0.17726616954689955,0.14995622003989692,0.06438212029743862,0.1968958285967436,-0.22490025465135216,0.17835047839604412,-0.18664948331765605
-0.16784760240559696,-0.06541577152455402,-0.3070835145752533,-0.5152380339193936,0.43036917803150265,0.14089936164871691,-0.13341733780487927,0.09647110555511357
0.09368193878685299,0.18818124106682296,-0.02371296561949353,0.06417617328598894,0.12493567354078439,-0.2087262756567168,0.11590923080221144,0.02637779128683121
-0.2780681495888074,-0.10343017519638052,-0.010402346232982473,-0.1341969251535582,0.33380007885918334,-0.11948330119614553,0.1991210968790882,-0.008423721113972549
0.27642089533641095,0.24948901920970723,0.2536380073238323,0.03345253678556523,-0.3086626978263431,-0.12633355434843743,8.179311151484958e-05,0.21746917331894616
0.2830444651755874,0.35978327917347136,0.2914569266507391,0.42375660304154306,-0.08442598660883135,0.05404900965043913,0.06048821143782884,0.04323604298815137
0.22683844531396452,-0.07704543634152661,-0.03837246853265918,0.27700929104834965,0.05182653595170067,0.07182472411446483,0.18142302188529963,0.17081356228390526
0.2323587362382265,-0.20372402887777166,0.11463277708048146,-0.24671266246928414,0.4054057781348656,0.18285705200018515,-0.21605841822136404,0.11094633566508538
-0.10969508890356797,0.004644007316804699,-0.3067971326099967,-0.4062412390846307,0.39144948708466876,0.13756142094132046,0.13160389603416422,0.09850015894794506
-0.050323940069213424,-0.23246797188381269,0.14582657768381224,0.1250946713711849,-0.10861156558219534,-0.09822179744497289,0.18761606109676437,-0.16714694762149035
0.09098698594077492,0.001874736296340801,0.11417502554855441,0.20074444899024824,-0.12073573189986742,0.170441714472226,-0.21848852766196913,-0.24820978975118935
0.11586231921387596,-0.050507363795331765,-0.1688758414884659,-0.23130682778661407,0.06524216942941063,0.13471378321546418,-0.07691513781108131,0.2005116331784373
0.17370227957663892,-0.09113543147276115,-0.16228616781419325,0.19745096702482634,-0.359389222695895,0.04573109107031914,0.21338584717560677,-0.2977394389441808
-0.2580899916160508,-0.549900009511306,-0.5300823423991157,-0.27525745195819473,0.291460363554935,0.2737645492163124,0.08052870579160865,-0.029927516393701337
-0.0738022926165576,-0.20068959152327145,-0.11339780643890932,-0.5362327769659516,0.15354800273670674,-0.016273251087964125,-0.27988777617639093,-0.2523890268057846
0.1299840957709758,0.07563471845626915,0.26797472424109153,0.49933138881255257,-0.1531484783922641,-0.15340438989109587,0.22491718405159605,-0.14871960275294696
0.04737178497815758,-0.09681960808138598,-0.24373860833329059,-0.10685375125848334,0.21181281049364692,-0.0036435747876054636,-0.1829963875406407,0.050569890360465664
-0.15695906406288182,0.005419858365391356,-0.0872121702226838,0.009145864657726363,-0.05652769113846304,0.07528216643822294,-0.08178722394274004,-0.14335124437583777
0.18678503118055906,0.22815537773635164,0.09481095745673712,0.1596210688582962,-0.22616854759356136,0.12289058844305706,0.22263270017659736,0.23882065874501374
-0.1364220663596052,-0.04485320225825204,-0.1484548962072718,0.29623551836362844,-0.4350619850118197,-0.2780876017955636,0.13815562718371371,-0.11924469558978218
0.14418779041701646,0.18130334028332734,0.2703492086978955,0.2582255115150724,-0.07848580349323817,-0.10094115656914251,-0.026617210179736672,-0.22846015038624962
-0.2856067492383422,0.11944199513028853,0.20593061368546683,0.11440247079249306,-0.19958505029299045,-0.009948472884553528,-0.002381704566593923,0.28564405085291406
0.2299357761350846,0.10665241119000507,-0.07988564068068307,0.12247308402080545,-0.12502774668843178,-0.2434818268099067,0.15962976331893952,0.16986364135572257
-0.06980316817129148,0.18128791410883294,0.12646297300008094,0.039229022021681895,-0.19965829113627417,-0.043466839171244276,-0.2515139516366492,0.016310566256717007
-0.2013994826760218,-0.22919037525619043,0.06831244987666332,-0.008491478920856471,-0.03876882414647047,-0.22913060625748388,0.15688995826974977,0.03483079884407159
0.017636778462999214,-0.27418667163212485,0.004978476327207659,0.12021384293332332,0.17695507166521793,0.27198323799211993,-0.13970817167396668,0.23837758290795025
-0.13830145512342118,-0.4015687725575313,-0.04160469042313472,0.23585933345008986,-0.07458710164443896,0.22352375628375126,0.10627876219160148,-0.07687315934109099
-0.15046550635030406,0.09921958592432703,0.27731575246245016,0.44848270977958316,-0.235399142787317,-0.11311527262629742,-0.0032600107958102864,-0.043215393320215345
-0.2842769320588151,-0.25330955690084167,-0.18931886436629372,-0.42376961682772885,0.06393388660927499,0.08774191593769665,-0.23059628366804175,-0.1844186411094914
0.13269934321300036,0.30081969471983333,0.03658022903401642,0.2915500204223366,-0.31879237140350947,-0.04539091999111117,0.13217528834913828,-0.1979995558792233
0.24110060248219406,0.25390642757982756,0.21579036765790716,0.2685181130075258,-0.36721802665225106,-0.00870430852954629,0.2933596078665172,-0.2458076420695446
-0.04869826586755277,-0.42426458365394576,-0.4401145794486565,-0.09718487636820022,-0.015420162735591526,0.2933529004634616,0.21984174791733052,-0.044706797269081666
0.19526724649850263,-0.1534768954599109,-0.03408017420185913,-0.2673191853968065,0.18071232262485235,0.00011206763828064403,-0.0705238477180859,0.2993851645178443
0.056382756373333676,0.2582846111507615,0.1386351560852913,-0.09476310771936616,-0.15116917823378753,-0.04619964904654489,0.07522708700545122,0.05609352656759842
-0.03600903739984185,-0.3065715635919394,0.09596649468204047,0.019359761308967743,0.0838812070820991,-0.002942049902609656,0.07061810703905408,-0.20459603271004134
0.1289767417085636,-0.3110997678575009,-0.2262089266219378,-0.3813904196008027,0.021015393692770362,0.12451234426221497,-0.23518456420416375,-0.02268688661671997
-0.17895255201082022,-0.14229618632175844,-0.2725059970057574,-0.6906216551663193,0.306238024454089,-0.1764957545478244,-0.266329150771067,0.256414158330269
-0.28264039509746314,-0.17679933045471424,-0.34168224085680843,-0.1580148535461789,0.24059542850814536,-0.023287706175948275,-0.04594037789918709,0.09224643076612299
0.19709832245443865,-0.0857404972741371,0.17581390771511304,-0.1816908024077972,-0.19043390980718605,-0.02413252905940605,-0.031544326062620476,0.14612879361067221
0.18887183205048746,0.05244409785551718,0.3631979194143895,0.3169111050626351,-0.2349636937721795,0.13296077617823887,0.1427451606894719,0.2098332128004458
0.026208865605538756,0.16594210275388072,0.19699832066217454,0.36204189094042843,-0.07755160109043477,-0.2046413426134958,0.11226419489038303,-0.06877249617845968
-0.10042685665930831,0.31322460437070787,0.3724487427678288,0.17867782107498204,-0.23118572908429086,-0.1500027266503874,-0.2903772584414935,0.20769791937457055
0.1904355502279908,0.15296798946167436,0.3053197262203702,0.19024449686585615,-0.3483800499001547,0.08402651430278774,-0.016614669422841177,0.02835993933747122
0.04803606384989767,0.3155210996328267,-0.084053408525394,-0.011542527434274245,0.019316039838531147,-0.18776691042918336,0.1370681190702604,-0.08804135643423341
0.021189884575400997,0.13699688383807346,-0.21480763864604724,0.0032962090462417826,-0.21686803182708542,-0.10241823362376315,0.12966677710154012,-0.058468519430821236
-0.25230471783162894,-0.472851043471764,-0.24154281827904728,-0.2787585039944913,-0.07771507162316885,0.2394968363224526,-0.2134848321000323,0.27566794987466076
-0.06807486570226268,-0.13266007889994647,0.1586635517983241,0.09791561534161514,-0.1443650997006534,-0.15871960378852082,-0.25952090778606346,-0.15690745774322853
-0.1156706877985956,0.1176397052192903,0.05467127175263949,-0.21619141142503695,0.3920414993236235,-0.057621041403099066,-0.2629150578416026,-0.21081204371440393
-0.28725672000737235,-0.1760648277122962,-0.257066965151146,-0.5916623152924847,0.1249154729131699,0.2571195606605257,-0.22786778698081422,0.2551009184260274
-0.008301894950066224,-0.08429789339849925,-0.06458096753019232,-0.11055750068924317,0.15223492889251564,-0.04889690965789084,0.021202356291612157,-0.13017854398353151
0.28379746279291357,0.00043180437567446467,0.265950925600307,0.20571430155493395,-0.19904609867082312,0.16440665218766787,-0.14530743395488724,0.10945757598031969
-0.14842090169088126,0.02802663418210484,-0.031130581402070263,0.003134178690315185,0.2250497876319199,-0.19826137334550764,-0.010812765862381113,-0.11896806665860604
0.2830444049890339,0.2791472645344726,0.4679862070818533,0.4927378311499747,-0.18236910707513088,-0.2592073387706937,0.2961763172677307,0.013842990241952069
-0.07864663860314819,-0.2555448746035506,-0.322175841734587,-0.27813219359550545,0.09486454028953042,0.026219404776397226,0.20732223870842564,-0.26563738049754365
0.24272833011297618,0.4560016334009963,0.12870754370278034,0.2706439013793545,-0.07938365456245991,-0.2059674664820637,-0.18015930505533184,-0.2984135551832446
-0.19717857024300534,0.02701338085796684,0.20117854906946206,0.030944577890445746,0.21901117278669405,-0.24091229873332645,0.22446438681564435,0.20288852899179727
0.06679531185647719,-0.07276341807845484,-0.14482478558759257,-0.47745866848529894,0.07554021441723643,-0.037563412129481444,-0.2730831347709507,-0.01851052151061261
0.01143666168383084,-0.10846229599443419,0.03171170797129039,-0.07923730311706256,-0.1535277947966866,0.007825481407281232,-0.2677240896572594,0.15981096242670778
0.044870336452114634,0.07248649891966338,0.13004429898093772,0.33453043319034403,-0.10661424504545672,0.24232657129044194,0.01659769697126201,-0.18317912390757127
-0.19977383761600404,0.2773381409651794,-0.09517175041907325,-0.20979121789305394,0.389499208766013,-0.28545182553667403,-0.02551431180109448,-0.09560140121685767
-0.05461212428874068,-0.18427171281534246,-0.026595640438973833,-0.13521159836362606,-0.0018687147849303781,0.15113267746392045,0.12763493133597625,0.027174042049131764
-0.04754749299896277,0.21885299214533763,-0.12659300515599856,-0.13549774429562741,0.13393465148956069,-0.29096676753975187,-0.005282206437736803,0.052320139061061366
0.27067002818965674,-0.010412043000707666,0.2842291686747628,0.5700157561571562,-0.12932054614764582,-0.020142438811759145,0.2791843117128478,0.0040365667009027995
0.21171189446835742,0.09110811639025779,0.029986451572722186,0.08422346785527762,-0.27738806419117334,0.07715998558408638,-0.0591241254536958,0.27896359598033044
-0.11761645040386373,-0.06314316481285046,0.09531727546383448,0.2042625432165928,0.16088103876409218,0.14907419541510203,0.28715902648666486,-0.04937050684944988
0.09134452216227085,-0.07534308604692413,0.23688299699863893,0.22090902907755608,0.1619049420266559,-0.1414590895203364,0.21273171590171375,0.07778059897784767
0.27220303479981117,-0.1305913167058079,0.2816490153616796,0.5378346947961634,-0.3679073830042816,0.0044635990137975035,0.15521296322710948,0.059267908713680595
0.29318670806171415,0.19037923961587921,-0.009002165181425825,0.05642229072401268,-0.22821913064937832,-0.19884934330349802,-0.10576639661186385,-0.2533645008524678
0.29934741265270465,0.05062354183756676,-0.13236699479845232,-0.2164504660326701,0.41554763709655174,0.0799521848730983,-0.003675138477342077,0.024032165337033562
-0.29863922104126495,0.11294861185766039,-0.1285390052461206,-0.3469801162101174,-0.021841142417715398,-0.05582010883254335,-0.05946099140192013,0.23153261875206782
0.20302893397282679,0.01808184693902376,-0.00885846917596643,0.08838125904220392,-0.2955161637809135,0.27241291130958883,0.2449648823076977,-0.20638488647099848
-0.22664661877508036,-0.2080767399378563,0.03211900742866977,-0.3013679475217617,0.27676134807437147,0.2949920800812145,-0.013893692317613837,0.14586096335413073
0.1442777396779535,0.06957698311066629,0.22067685086892963,-0.08138304205367652,0.2921874070958784,-0.23353742655277698,-0.28024383912129885,-0.1774309220336152
-0.12195982218891963,0.15917930888616494,0.0038140333756219672,0.2316251425474219,0.14269608549867727,-0.2435855558983843,0.19006253789832567,0.2954464554258372
0.22220890223111706,0.18500550727062662,0.009581593510496478,-0.05263575946196469,-0.2312256773387298,-0.15064261097575674,0.2388793174938864,0.16879336807167722
-0.23488435863239993,-0.11078111651842279,-0.08699678234750116,-0.4036501775029173,0.27197580041823055,0.06562023749061746,-0.20771400129537582,0.18337800129491105
-0.27183550673242873,-0.09018304061845162,-0.425157913414985,-0.8295430173501926,0.42922184604109775,0.23135500600059783,-0.17299056905769356,0.26459009421890406
-0.08136757856983218,0.22011790261755632,0.1676136808748563,-0.005988233597212116,-0.28119959700127983,-0.05841400403208491,-0.18205500379014694,0.2613997345229558
0.19510983672036503,0.187390388354528,0.056606596110825136,0.396778048812655,0.0018732683438352493,0.15097118052630248,0.0697508983431856,-0.17930010004418562
-0.2637352369917455,0.30274438596727654,-0.24745922126344153,-0.14205079792178368,-0.10550388652875231,-0.21446131859109868,-0.01841768368417701,0.05878336830104569
0.04431758362593685,-0.30350031821721407,-0.010346415530011588,0.1666871776154445,-0.013747443261618947,0.098634461677229,-0.05290464225468902,-0.1587733864551863
0.012916126047863519,0.1006494816225959,-0.02527286512467762,0.037915645430869775,0.23390348308114356,-0.004667124073972018,0.0474074133799679,0.003717419035933367
0.13219213989035838,-0.0676529803294813,-0.24818763594499643,-0.0290811959088067,-0.12643304236001018,0.18146856341136308,-0.023269336029030974,0.07495017131810583
0.07506499685604318,-0.1708172433292429,-0.19647015261241774,-0.1839915723126077,0.34772871057086185,0.06487301776879617,-0.1584909203554238,-0.17045812985729045
-0.106374933242456,-0.18719350728500342,0.08215972615471519,0.05915686504833964,-0.06728278964833795,-0.12722695670323625,-0.20581386794610318,-0.15894634255635126
0.2815126914553742,0.23451010398592842,0.05170809278222038,-0.34517976865165273,0.49990778942186065,0.1072976248550489,-0.17832966375860254,-0.02730729613923777
-0.14646466695367363,0.1735947881499221,0.21604357721387685,0.3404172128695274,-0.18872894316520886,-0.1788984287671675,0.19702010032538136,0.2416645427277852
0.25266716184711707,0.23404639822089707,0.14681409319497327,-0.151919788939869,0.23977149656359592,-0.1712569506329649,-0.13882280827932572,0.1428684583855011
0.26417373911835057,0.02514753643453796,0.14149785285860922,0.4043991984804321,-0.44618907368678196,0.08758209058309913,0.0472979335734543,-0.08862166875900282
0.28097163205891834,0.16812947714975446,0.0037185887546175855,0.07157859673296467,0.039060104354177214,-0.04533486141164683,0.1719111814964029,0.13142658402594676
0.016237730333479083,0.1481502235856851,-0.11031805946272119,0.26814207777233023,0.059085105892482226,-0.23643602039522144,0.2887868814302867,-0.26931791088700724
-0.0001366625861070614,0.14774041761944007,-0.15365508751460152,-0.06727267070686617,-0.06809579076457675,-0.2462269995421899,0.2640178659644929,-0.019733625195363202
0.11449381385892299,0.23932799806629557,0.27478939798574165,0.24716651243209817,-0.1324605796548581,0.11536956391963904,-0.11191665124784447,-0.1104297810558229
-0.10715250040207078,0.06515954626047155,-0.1389638287638009,-0.2764003852879417,0.253388843225848,-0.2874517405102199,-0.22840320228201538,0.25412388887757925
0.11357970300926068,0.3371935383768445,0.23965954541496287,0.5917718563284737,-0.5249796390176141,-0.29494298544078446,0.08698468441335822,-0.16935880193890027
-0.01254581330537241,0.022457329969913842,0.04020129269839292,0.318987747798713,-0.04749175970672115,0.1955974009398707,0.2856425338425878,0.13542825543484704
0.07415570431342405,0.099459657336462,0.06691955647027009,0.22930478678939814,0.14898905130493767,0.03146488490258781,0.006957750351202385,0.07273845191282075
0.17422375623228648,0.21455656025707634,-0.048905156943389066,-0.47074378068605904,0.4960059078762835,-0.28476787040263507,-0.29931881787951997,0.04129787631503151
0.041643786181974396,-0.10122427674916096,0.08568885014288027,0.17037759823341886,-0.06467771220439326,0.11798257161747538,0.14121119078059952,0.29820682598781706
-0.13939178189207227,0.2306411101960495,0.2656158488086759,0.3915107585869613,-0.05865460906742556,-0.10839665096009651,0.04398665532201146,0.18839683268720486
0.1619422362599801,0.12460384259358001,0.11801166438052758,-0.20776458714341242,0.0872839296394912,0.1142066536376416,-0.11991024645341591,0.10371344323828069
-0.07557748511950388,0.16801486472983265,0.19916890217239125,0.31522732556763633,0.037874900718205595,-0.0009606606472695733,-0.033072581429605785,-0.27319749918106345
-0.061044709618174514,0.026480040205113603,-0.2368320107255333,-0.05963093644562649,0.18019811823256643,0.19965557532703204,0.0868600893979794,-0.12970993756564428
-0.11203477842395704,-0.19561356003332553,-0.31363947831443645,-0.6597266238725875,0.10037175534268106,-0.18116837001883423,-0.0802277348122015,0.193282536671816
-0.16221785721496831,-0.05679125965446197,-0.05419789950896853,0.04856919536194987,-0.0885760856552555,-0.12751282958195423,0.14387610558911756,-0.16967146170619676
0.2970212054685422,0.14282246526268136,0.156396482753774,0.5479782236971513,-0.31147615822710717,0.004063760230063607,0.1831136923229702,-0.04549793595112961
0.03852224176338487,0.017524122960307892,-0.0374480881225702,-0.10263619952150674,-0.13687745992693337,-0.17829479962482347,0.05752353464644655,0.1397635117722889
-0.1957210757770462,-0.07153140949092529,0.11074049007581382,0.4935078564808361,-0.17817958824319263,0.1688824248577726,0.2396682396449536,0.09811953617475822
0.17034154911684712,0.0012583281050745077,0.02716041143538367,-0.27629373100514604,-0.09429140929435853,0.22885409522289385,0.02107729402434655,0.25848929548489635
