age bracket of a subject,voluntarily using data collection of epidemiological data via mobile phone apps,higher risk of being infected with covid-19
0.010139245462824853,19703.475152629268,-0.23130767975673544
-0.13927877850858023,19703.13583213559,0.04996874947737212
0.07035442842389295,19703.12625944356,0.20221388062778684
-0.08458032934012957,19703.50710250177,0.12100021712779646
0.24415946912676684,19703.205601965205,-0.04680410980926181
0.15622642404642423,19703.38419753067,0.1673201655116639
0.15745436712469418,19703.169279558904,0.09714052101560683
0.10323898944731791,19703.24455234079,0.15378271924870046
-0.21496992342143514,19703.5940628136,-0.04146136591726224
-0.013736019962911072,19703.209546441733,-0.26359574569091787
-0.22883946634743862,19703.425342992337,0.23769123119388574
0.034007733708663,19703.03059994007,0.2382903666033152
0.2767705264899531,19703.54106879852,0.1838479493557737
-0.035328642369966634,19703.15855590889,0.0832125195051634
-0.0718358332490859,19703.198103115545,0.12462369105912646
0.08773341581016425,19703.022952493007,0.10469727443898519
-0.23421466093762305,19703.33596904008,-0.04361530704275973
0.2217692982368858,19703.498871385716,-0.2994050457249629
0.09384323902808278,19703.358582082754,-0.21063564955613068
-0.10020456755027754,19703.46406845169,0.21387905855415995
0.1089289753117596,19703.23145480293,0.02069387516662402
-0.10862256536562415,19703.25345021952,0.10875272099514233
-0.04420322806706134,19703.56448898985,0.25910974624416044
-0.1444522163589367,19703.566174279946,0.18618495949392067
-0.19422598006195335,19703.08530620244,0.2090657381894922
0.05976240924631898,19703.171193682618,-0.16274017698980434
0.04323155249797561,19703.427388253254,-0.2839892877726089
-0.20061069194997988,19703.544896569154,-0.2548475896162241
0.015221343036589952,19703.302032803214,0.19586443206814913
-0.2472578055775021,19703.228649484707,-0.061008483135532116
0.10709475135781993,19703.230791811908,-0.29319153031195017
-0.05002764339876939,19703.589365642976,0.19251005919179437
0.06503618981263648,19703.247536537572,0.26493173915973206
-0.22791894148706243,19703.19129647452,0.021608251988777027
0.08821931554294771,19703.536593950783,0.18194517316398617
-0.05117891889976328,19703.352731381452,0.0815091036116874
0.09239408550260486,19703.41734977193,-0.21357090716766286
-0.22788481199993593,19703.509107020527,-0.06477780367249181
0.11908275018678,19703.36298224857,-0.13515705244975995
-0.12520092346203118,19703.505937471193,0.15117122329496924
-0.1691735505211126,19703.41725275151,0.2560448646791133
0.14281454325311632,19703.053549970195,0.054589245639908635
-0.2609224381043731,19703.561895608083,0.2850608145107468
-0.02251937804561377,19703.27094672385,-0.24229332803952672
-0.015670891305044177,19703.14478978476,-0.18587078248259642
0.20188688276258876,19703.303429473453,-0.18625143980684983
-0.2311799230931792,19703.4883389113,-0.17967292116616457
0.04315285382038164,19703.221910049462,-0.0778741854431873
-0.2051976893002154,19703.551843544436,0.16778755785436034
-0.05932124849200998,19703.380713811217,0.2995405361056875
0.10736368255694495,19703.14604947942,-0.038864277800236824
-0.29084050880604845,19703.347991819348,-0.2892280361980056
-0.2053713255916295,19703.530101843044,-0.1389479418701224
0.17412486630858337,19703.477352999715,0.25981930233172007
-0.15904644892461192,19703.35444215669,-0.20226670391393975
0.28829481266482154,19703.403349039687,-0.01718539119329343
-0.26090222767217647,19703.105144566856,-0.12660170466262258
0.07526506009546274,19703.112701215432,0.023436127135607943
-0.06198981520377883,19703.412953743602,0.29029070439169363
-0.2092797933928616,19703.111742937916,0.26797003268661096
-0.08664242206883421,19703.208242696976,-0.030121859709169696
-0.16386071082655043,19703.163643993623,0.17588741289349558
-0.12329370184815236,19703.425428126164,-0.03496349628270817
0.24258590158464538,19703.38094060266,0.09284018207535688
0.2539671004049066,19703.362711253092,-0.27688829567372136
0.09412338897209638,19703.316779411056,-0.24516091478480273
0.1767479219811473,19703.195054840915,0.11895983297531232
-0.1876729328152988,19703.261984381836,-0.09414380596351643
-0.2846330457514785,19703.563054555725,-0.08321390231181083
-0.2508019288448029,19703.33682425464,0.2737851168818262
0.20132092862808454,19703.20897201304,0.009917672712917547
0.1612869611278071,19703.0329494237,0.24192170410373942
-0.07948126174697087,19703.220008531553,0.2708766410667292
-0.23180828017416355,19703.285100830028,-0.12907313864233128
-0.070655306813903,19703.08499041547,-0.007869806457691642
-0.0069521206089845355,19703.0827920951,0.14348927595981842
0.018120594054144068,19703.480290833835,-0.08619113627955793
-0.01842416416948689,19703.289408450088,-0.09894898634123683
-0.19884713155972922,19703.340790811042,0.2239709938097913
0.21256711388966715,19703.237323267935,0.17849522544870283
-0.045218747151888505,19703.10605088847,-0.13307685624128157
-0.019282269468418822,19703.48581221541,-0.22007948314250825
-0.16490164510936522,19703.55826646523,0.02995724975972225
0.20417418593910924,19703.23255211943,0.06283754215205045
0.13810846049115588,19703.55775308183,0.2910678506723135
-0.29140294468645983,19703.075195442794,0.22312815142389325
0.2395516236984409,19703.47238457367,-0.008650969321544077
-0.20181330235904116,19703.010093867128,-0.24203056655203373
-0.20587577029883697,19703.291821359104,-0.18246528245884563
-0.26524096890735455,19703.28709517802,0.11129637509400475
0.07236941517875783,19703.207927913154,0.1912086769885759
-0.06527515335504469,19703.305533898074,0.16050698334322383
-0.260553294419809,19703.355548871496,-0.0633520612752575
-0.18308710845384624,19703.590909121944,-0.14463206937666787
0.16613313640736038,19703.564473817638,0.28011747534399994
-0.1527873636005975,19703.480510918824,-0.23106086845969503
-0.0007367475292121561,19703.063268667516,0.1238219804387074
0.07907698181755857,19703.17737101037,0.13288036682307203
-0.13904747251445734,19703.357281119934,0.010389748341411542
-0.09141496799929832,19703.5779403466,0.0006105718439264329
0.22440978847853793,19703.153410691164,0.13057801946384545
0.25023182659099513,19703.067110861495,0.29733206908047033
-0.21576403478710715,19703.177078033368,-0.24820694865440338
0.19838222349747198,19703.121878026705,0.024770187093478724
0.2098080615331514,19703.54831101234,-0.1779162893014798
0.026281314261234145,19703.27456888272,0.09407364809103708
-0.17150877614410792,19703.237988030625,-0.2889406329221053
-0.003113058016915693,19703.03195688216,0.08044763929569682
-0.06594920376577132,19703.412141874436,-0.11928794570431447
-0.24202832035263092,19703.528703878263,0.28614274636033904
-0.19180740238084126,19703.53007960024,0.21354197844415118
0.29590844547395373,19703.297317990386,-0.23656257950691567
0.08143684095059889,19703.597396286874,-0.05475018063017484
-0.13269270783582934,19703.187635195034,0.03341739182265446
0.2583435565406868,19703.19051556895,0.1256664083058992
0.25726846923757213,19703.28436996576,-0.10363994101345586
-0.2425155789356931,19703.002294577356,-0.07831068962492047
-0.07710499928636591,19703.384539403618,-0.13170591462419523
-0.0933879537214263,19703.033441672025,0.19033215271514836
0.1584044800704169,19703.375358385005,0.048726762568033044
-0.0083044524426934,19703.104998239032,0.07255012907449188
-0.14969918633277476,19703.229721101634,0.28779081841676507
-0.17097507077340066,19703.15691225543,-0.14853128597161183
0.0800616314066972,19703.239931515476,-0.12459587742358816
0.14630735951168683,19703.145037330785,0.10131490478497773
0.28508358082595125,19703.481828339773,0.18361134854207778
0.14922125201842457,19703.27741720651,0.273016371017938
0.14323871414353773,19703.517321110834,-0.17517624600575496
0.0758834099247993,19703.051895492048,0.12683869661466934
0.12773565200167686,19703.07523459371,0.27507876012627847
0.08339048582776742,19703.26243358848,0.2679166154949573
-0.1416388554513386,19703.343851292488,0.21849331422973478
0.14357471535167238,19703.122238436103,0.17393100307278192
0.05094137628777534,19703.566083251277,-0.22575657123517512
0.23962102644778477,19703.06124573468,-0.20733703105790244
-0.2856338308378545,19703.556656609155,-0.0220435510038256
-0.12445507074594461,19703.595062476976,0.2858031016262332
0.18981586571335418,19703.37270015706,0.09271784349326861
0.05959676205583242,19703.580494127025,0.13168769177169531
-0.2593470948669801,19703.052385492287,-0.016800196617093033
-0.11857512117983132,19703.338594191395,0.09753045989551506
