low accessibility to green spaces,low socioeconomic position neighborhood,reduced walkability of the neighborhood,exposure to high criminality levels,lack of services,proximity to pollution industry
0.1903802697854617,-0.4792144191735781,0.5399888966829937,-0.44930511630682524,-0.204356468782185,0.21463482597495814
0.07520516359600149,-0.0926179263315868,0.13384471507587667,0.023449118391881275,-0.2502662175698201,-0.18787739931027236
-0.17120740119579256,-0.009098872559714196,0.22385270046253264,-0.011760626060488156,-0.10346984193319812,0.07831460031348803
-0.027899919661823147,-0.07387482915319832,-0.007733190084432309,0.11475456181762632,0.048285097757238826,-0.08123910269822734
-0.22097926234139537,0.22410592449107586,-0.34505863347562316,0.2741209396154842,0.2530421753277624,0.04287289992264576
0.14384311981426023,-0.2573562514374905,0.17341916359417786,-0.2250510797163957,0.09481013923847045,-0.11008966161286568
0.2086217097853192,-0.13979618493524598,0.059757493552248436,-0.016771326535224534,-0.19977118294179297,-0.24041668292050594
0.10007400210167994,0.00035721859260817723,-0.008998023787935017,0.23352999133270202,0.28424635132176784,-0.10951387062443749
0.16110150600699907,-0.0686581781637919,-0.15365088218146927,-0.28244760516371187,0.11243977752522887,0.00734354493875411
0.2347848211180787,0.061836918158928916,0.2505359171620014,-0.17523252765442637,-0.21523567860260606,0.10404752116556604
0.23463343381523855,0.03536452505420694,0.09498804015452994,0.20349534099727917,-0.15482252924418624,-0.20137278222844757
-0.047303540536471844,0.0126656495704911,-0.23575899349601875,-0.07367319684463274,0.14582423881270723,-0.2579314845038711
0.004661712671246154,0.01409808576188848,0.2010424397073644,0.04787697854323874,-0.19885297650780456,0.15671727710363442
0.2528915940343102,0.14131274136269673,0.02760834958958258,0.21297901207786096,-0.2689236025450536,-0.13126665624939213
0.1235312741727535,0.28656107058433644,-0.3443454139319002,-0.07343880983101547,-0.06543865920294914,-0.2945842500556454
0.12752708978182842,-0.022211507694287428,0.3788995033618838,-0.19879884382321744,-0.23532022462118168,-0.07745443744796779
-0.27743974146738404,0.4995723785948378,-0.5315982265025387,-0.017934888885258737,0.1398260512639481,-0.22427256922690963
0.1905223073936626,0.14057798989391518,0.45274173043538446,0.3464327689561273,-0.18526186519742982,-0.2508087806757811
0.12578069112605567,-0.040545558700427226,0.3815663932373683,0.16285847159432137,-0.1315252473439054,0.16986099411994615
0.053342140212047084,0.033968783600596145,0.24234876353396778,0.2094787963088731,0.18318811352408804,0.030224701739223425
-0.08077026632853485,0.2043928142433511,0.06551935973822429,0.34085206702283766,-0.022122279420365785,0.030783034849585444
0.27510000643147686,-0.07862653249890397,0.18629104796743742,-0.2055348016484421,0.0525013161122606,-0.03943905507494444
-0.2323677573105922,-0.11060653540166027,0.0956657974267093,0.1291819457614308,-0.3001135053240444,0.0006852453044228213
0.12912277611003764,-0.1560537126074309,-0.060537674316235544,-0.0005708019883599869,0.19393204793571495,0.144603081448976
-0.26929578557625883,-0.25083306222533586,0.22951352497898153,0.038298107708585744,-0.0996313640892885,0.15788786816437222
0.08311559064329821,0.11495777959483669,0.24062130250321648,0.09125045347753954,-0.03342194524017835,-0.0883548695972575
-0.15090036719778047,0.28281287643862246,-0.002713165922077626,0.1333662768810998,0.025760247808153454,-0.07865739606443714
-0.07602473422160888,0.21443234750596243,0.16246047877270864,0.3629422386231179,-0.07819560911293832,-0.28651827453055034
0.231109436550119,-0.2924782049535362,0.501778316334312,-0.05656926423013356,-0.1504993470046099,0.29019402056607585
0.1024435630671513,-0.1031531564837101,0.1684282576410204,-0.06294220236413889,-0.3082285909759641,-0.2588585651549604
-0.24965417127764183,0.031048000476317804,-0.0019294805030964923,-0.13866049213766404,-0.10342086608236027,0.10130351974020757
-0.22375045620374584,0.23569247877409655,-0.1984775926103196,0.21525950706910207,0.1850346986075426,0.005743220626117984
0.13313785543550033,0.20945065249838316,-0.235977910483115,-0.09187545447260102,-0.053410462380638124,-0.21588696144139968
0.03843456569825837,-0.09716988831490228,0.14322865124339607,0.20528238772289,-0.08260649267904627,-0.050258428357560336
-0.21348710585911065,-0.1860230720819851,-0.3322223287623734,0.20667713246627376,0.1517512942991598,0.06855091984857431
0.26908524285844754,-0.551051259642886,-0.00829859863023405,-0.27726721889613964,0.06209894764990512,0.16595326551164147
-0.264803687127849,0.354781519841691,-0.296149456088793,0.10812772951409019,-0.09041820577965642,-0.09773708092624703
-0.017702559765872705,0.3775965616543919,-0.05640557701540205,0.0954692578123722,0.30664977931612425,-0.0866474856659343
0.11459129846458543,-0.16541636984108907,-0.12309082412741948,0.05270712001650907,0.21976142359143963,-0.10903645393109698
0.1597424715262688,-0.28642570852748234,-0.2041426446906593,-0.20155078379098176,0.24956645095408808,0.26365058287766713
0.2909648081738056,-0.20827989154253795,0.1852205626755156,-0.26134857825557306,-0.16251688648013043,0.1435502237187869
-0.2990241975580467,0.380176051912432,0.01299353265823125,0.21715821947364058,-0.09637640500007039,0.012736686170925382
0.2949128274887352,-0.3522144504201641,0.32519640947701944,0.06858063691813956,0.03267644755637782,-0.0792669283281284
0.2067625807845898,-0.05638253812668437,0.0053020335033025535,0.009445524489975158,0.20484651232282228,0.025750883169000705
0.14748314807899915,0.3106633245992192,0.34842745210553266,0.24832541981591308,-0.13034239601608583,-0.16719544379059334
-0.22517858417902137,0.08714771408215288,-0.37214622462707203,0.2369643247256905,0.07310902916397577,-0.24903042136715203
-0.13296385366966065,0.08058670786099742,-0.03345257304870031,-0.23380182338708363,0.2362600438080712,0.07906586676792993
-0.04817814194157716,-0.18821250683813084,0.12869478164749779,-0.21523815787382122,0.24200844509502742,0.13651310150648338
0.18447991898652294,0.38525275629875994,-0.13995080627194353,-0.0759661431235105,-0.0457540161048646,-0.2369562329305631
0.05987561830422533,-0.24065880431954073,0.19722003885300388,-0.40644559097843114,0.21811352831445996,0.2721939701578416
-0.2822708929634759,0.4255386929169008,-0.1156066525500338,0.22879307658241974,-0.20649931506237643,0.009846822961029567
0.11756572079051064,-0.11838390926670567,0.5643934987767827,-0.10855469155345598,-0.21419595739760913,0.2796376118836937
0.008417188295112177,-0.3646710800564885,-0.1765541897895797,-0.12111911650299287,0.23471132312031553,0.07806499557741664
-0.17465579503313045,0.2918174264493234,-0.4767244338589476,0.27904489498253937,0.1730536286166836,-0.016790167037940507
-0.2059815610170389,-0.005393343030497433,0.0475634279796025,0.09770787931176785,-0.0933558182409187,0.277777632944239
-0.21163448247257238,-0.015466286397705455,0.19298385675152357,0.2781029703761163,-0.252209292204126,0.08694060101614154
0.12468291696395778,-0.5978826641062946,0.6183568306455087,-0.5295183403080626,-0.3084243725522653,0.27394826536811795
0.12414816233166714,-0.4034203060668182,0.2070589116332928,-0.30026884173698165,0.08529356278839431,0.09787386903342143
0.25771106850166275,0.10263192916523117,0.18398362405074278,0.27825816653953434,0.10131262194741432,-0.2360579626548312
0.051538677484904705,0.010990698295182991,0.33033896216381353,0.04114912866388307,-0.28496978869976863,-0.024665606780192417
0.17013801182709315,-0.1707966140465616,0.29144783323772083,-0.33771179630403986,-0.07817224538486717,-0.05978766479983416
0.03128044851543693,0.16640855105095329,-0.30568462717684397,0.22730098907266175,0.26551479509068454,-0.1518925911957897
0.00013155884471094392,-0.3233775934964331,0.40616795069119027,-0.04293441709525661,0.06096994935129063,0.2792878798617214
-0.28082570890088293,-0.2227442584284265,0.1261960736233823,0.13483081268609842,0.009582232997125097,0.17521928520106317
0.2622734376496399,-0.17128949926441545,0.016729351443428686,0.19916200715355264,-0.279542229642316,-0.22300585368128198
0.15061175819059552,-0.08829370279926374,0.2922582411537982,-0.3124545130747579,0.060581452537142755,0.24656413557962825
-0.13092461886962029,-0.15353701645757117,-0.1144034062441915,-0.3412804264247267,-0.15781957829733753,0.04649544960909385
0.26698505226890273,-0.34559485832892983,0.33865528426625346,0.01994712499772619,-0.08668540572049538,0.13248297685524335
-0.28641991955868357,0.013811149542062445,-0.0873531287219947,-0.2229674242065227,-0.25736503124957955,0.23440423485404988
-0.21901888303644346,-0.20504280524195662,0.30391109891255985,-0.18734952255065873,-0.15931420100609,0.08124713973583914
-0.21057399414247763,-0.24165376275377437,-0.04176041071354608,-0.13553972806417405,-0.3129217350693266,0.1065192964451841
0.06140231308078309,0.0847045357986281,0.3434817971217792,0.2720669403840327,-0.271568923661372,0.00631705719386727
0.09918722321276074,-0.15784460248060583,-0.22779940385851769,0.13337411490907158,-0.05947158182842323,-0.14926154165080835
0.19822187499983462,-0.06343203419528261,0.11571996810887511,-0.19377820263853615,0.13772873261034133,-0.029407075186643206
0.28894591627115923,-0.12864858284452074,0.48757585287193056,0.052591745801873695,0.08071718941255583,0.27863133619196184
0.020640309681339175,-0.04141015073453305,-0.34706893636636976,0.07228541337302906,0.1355240811723853,-0.2170264348366685
-0.2500509058554669,0.4606864105880083,-0.47799362329134654,0.0010244422186532764,0.13825684828388285,-0.25244279750128973
-0.2736549571265506,-0.06204106252993122,-0.33179704819037015,-0.12218683103366032,0.09720679919874062,0.0311336432249949
0.29984523609763775,-0.27995143651174953,0.3170679707338263,-0.256893742102686,-0.13596965371069583,0.1579511333260879
-0.034599766777031804,-0.37736078342924917,0.13986861346072832,-0.3962661955692817,0.16447237758410382,0.14407966253063897
0.047774783816230404,-0.3149676989733846,0.40566564474465927,-0.4078647272748887,-0.10030322510118206,0.14180898876996745
-0.10850667283656626,-0.044170848614509796,-0.0060668672444019744,0.009518369087983463,0.11063877431498191,0.13062568911646255
-0.0595910414850519,0.21258168370032535,-0.023866741507359374,0.10682824603491074,0.2892795902457035,0.09458972759939588
0.2388808758088426,-0.11669976672232882,0.29137809782747437,-0.13512930761860534,-0.2580066290927512,-0.179561244059673
-0.24986889256363043,0.16046427973407595,-0.09174033879417895,-0.0618979532723494,-0.2340859973762714,0.18138855430480022
0.13265127808558963,-0.36452123855289353,0.25475163256533717,-0.28450378893294925,-0.25595279808406535,-0.007709192613661542
0.08731489596620495,0.13537907045602418,0.09903657729556861,-0.1913536086056624,-0.05966165064857891,-0.28133579742819115
0.2926182643681245,-0.25098305440637014,0.36939723519093726,0.06641079549997118,0.03778234425757967,-0.037753336501967216
0.17145776474882873,-0.2709575290266637,0.06395052544330207,-0.36825385450090914,-0.1731021105548448,-0.13894349889473823
0.023815607241668812,0.07582451557186053,-0.002068000503743034,-0.1868972616749362,0.2562685519738916,0.05545103266678131
0.2599581589334807,0.19759794612793163,-0.43391148176115735,-0.13713110670172163,0.28096892799823997,-0.13677561262630003
0.26893972455899345,-0.3702369718934536,0.05183192493989963,-0.22966854688724073,-0.0019943609090418007,0.05216605828320642
0.15816108866053985,-0.2635652586392736,0.33999723453806713,-0.038020589848718936,0.03532860008451588,0.13275987968668507
-0.24562080174156153,0.39402669121482287,0.05973035612460134,0.3113364911637,-0.16894739669720257,-0.2397554195999493
0.041053362754732814,0.017043458069003564,-0.21950869219998492,-0.057777250927254664,-0.17112264833848068,-0.102531446303748
-0.23681726374776668,-0.04719480551976667,-0.4182418582872541,-0.05406797865657951,0.1300734993874866,0.12817544160420302
0.20239181573172177,-0.18113864342845043,-0.27058202975346973,0.05053159876331917,0.19414004293656073,-0.08589819184465056
0.07055277280512329,0.2875278244566951,-0.043877149028109186,0.3585014010614922,-0.20783833786980127,-0.19340781902161772
0.20183746009288822,0.10489823799086595,0.03121832737917367,0.17964598916763921,-0.03370942988752972,-0.08902978611569526
-0.20238945625123694,-0.030433524640179344,-0.6078137260259163,-0.22523974732068405,0.21999552021315089,-0.012513188011658405
-0.09273266969821262,0.08145704948308194,-0.004542947184837096,0.1141725032280287,-0.16382807911481823,-0.09475161848270722
-0.18094585945479308,0.06971263118835315,-0.03876509302328637,0.2523678753426012,-0.2612241886313051,0.1274701073719507
-0.2256621468677022,0.4393286073046944,-0.4476089453016929,0.10273563320991783,0.16241354720255383,-0.26925630808291967
-0.01846399220916589,-0.06547472972193766,-0.25627755014474474,0.019990387244233965,0.17711812537890623,-0.0698192420197582
-0.2739612949241991,0.23678403235535875,0.10442295214226191,0.19102152594414729,-0.16790922381182666,0.20522775629060114
-0.2057216456065522,0.07883488632333081,-0.057932204858480885,-0.024111420537676127,0.2873971204044773,0.013728346378619416
0.2931357062162873,0.03375008030859205,0.13035050651866345,-0.11150374401935903,-0.23619082304582656,-0.2189125318943289
-0.17785436739421695,0.08884073281888895,0.2711935233982716,0.31344366316630073,0.1369459641129742,0.21127071500957512
-0.06366472702472056,0.027045042831636,0.22022938035433323,0.059058481320976824,0.09043078544066208,0.28731860033556206
-0.06768771427557022,-0.17008958537674512,0.36596849895537537,-0.37189044794275483,-0.1961014048386383,0.11860416216815561
0.19393328922868835,-0.0017218745710675248,0.4618594392023317,0.2834798699907124,-0.23005642946538962,-0.23863682588941493
0.1766891036401732,0.024910851962001018,-0.12136859229993847,-0.15711878060662604,-0.1993517494445159,-0.22732924224616832
0.2690739138079847,-0.3089220283615258,0.09369365423606102,0.10999977571238556,-0.174950828106552,-0.08995629579409647
0.2059861317861152,0.015488045115772758,0.16497403262581375,-0.07583751656571601,-0.2885636200136426,-0.2887485424106238
-0.18643869774075,0.14865305553168207,-0.630471268016563,-0.19879622003889216,0.31453142472725143,0.006047113903514312
0.19489812010303748,0.22109495463282391,-0.13444419412395991,-0.04457449826288472,0.17110549602789749,-0.13279584071422038
0.05460833569875967,-0.5327216410788509,0.2895701359547421,-0.44690596090422696,-0.08517473189602849,0.22873343098910764
-0.26974485540269083,0.1574917032999789,-0.6310303134689061,0.2008994352929774,0.21937536968576102,-0.23804445629138818
0.10103478401922045,0.38147268426699066,-0.06373370259188926,0.44191159400308416,-0.21268922862535522,-0.2582145879843348
0.1968981867942064,-0.11821397410638076,0.3560297598360147,-0.23082105035345463,-0.16647102085792204,-0.050578441130049695
-0.08360271479983339,-0.275069497669363,0.040353933375344986,-0.32384787334729526,0.13711698039688067,0.09001596884678265
0.09392375408339732,-0.5092836551922855,0.20021574795338803,0.05164628962439588,-0.14328445606721407,0.28688818337048566
0.02970794479232386,-0.2662583470961206,0.21102535920117643,-0.3677741313957531,-0.16031809202936453,0.0001456669434108937
0.2719093588252553,-0.5549009678224102,-0.09464629254171081,-0.16686578833766802,0.08619364097380196,0.15672114870826387
-0.2197600749188477,0.22072127477332712,-0.32645748830965204,0.36792997110786224,0.017383602339372393,-0.04645764629941107
-0.2370676371975241,0.4799979063392503,-0.4853498977219364,0.15537120227508117,0.1574999749676745,-0.23217748311976338
-0.16684711865855437,0.33901631665042764,-0.26264432912058167,-0.10547442697906387,0.04074622710218878,-0.12630088694563948
-0.1226706406062398,0.4523409401024771,0.031330054917374645,0.20262039531136725,-0.20253844456090986,-0.261172107603828
-0.01412011023189691,0.02667233806784622,-0.07733218062170408,0.22464642304244029,0.19709032845885677,-0.1863402635711152
0.27619280993660417,0.18517664974188391,-0.14960324413243165,0.0627712464644533,0.05195363961890284,-0.10710783505741825
-0.1469775443240026,-0.21313040013001194,0.2276701440690282,-0.20226637228796937,-0.2924936012991406,0.1778057397448088
0.17384829169416105,0.14710956489327257,0.010770092126293568,0.24076037932865046,-0.24265478421003797,-0.12298971062750694
0.12145323133905306,-0.09997521274211205,0.3411841598837156,-0.03693109230991895,-0.18242812960713717,-0.1320184369090788
0.14270339182961211,-0.09038570965063603,-0.11246998558372452,0.24763798445527968,0.16464095923218605,-0.08562152563061759
-0.023987142235894487,0.34561497447861667,0.07713270231329089,0.1352478847845921,-0.12624010730639185,-0.18543099185969467
-0.04896528480923884,-0.21865176196779368,0.15626172658246879,0.17191654494506542,0.03862708300841254,-0.03462643773500207
-0.13133827666678272,-0.26226235097880934,0.04328257476401809,-0.1326217782508714,-0.29315969504869704,0.2365279715032182
-0.22248757148965004,0.3423886918789344,0.09908348213343972,0.06850939959316782,-0.004555044821827857,0.0454933774903063
0.29751708815004724,-0.6173664859790043,0.6136358087673418,-0.17801219914132904,-0.2895364589703972,0.2781856897742973
0.2277043221782043,0.15320456491874335,-0.03799476596453591,0.33216994397790695,-0.085471958510151,-0.18758663792410896
-0.03935966994362794,0.1637337886405685,-0.1970916436116007,0.03035178080915893,0.1675244883785286,0.0725161913848622
-0.10321147956839297,0.39342282618757607,-0.2984373163360079,0.42720367700701817,0.3266078297778494,-0.21037989696180548
-0.16926270227295687,-0.2124983430560295,0.29357605286502486,-0.2183812597314871,-0.25128046169853346,0.047243201716543615
0.12425212415118092,0.421778810188183,-0.052480027214622416,0.15426788447033768,-0.20129872002495616,-0.21599275815417496
0.1741323573044436,0.2740049680087161,0.45279911409505835,0.3586714118685875,-0.20624009163457488,-0.20317712342763683
0.26852141096699284,-0.04919416956382183,0.24255990744943212,0.028850290444448264,-0.07603085229871746,-0.243898944924702
0.08793345653726797,0.11448148768070857,0.017126417239471475,0.2543754458141574,0.03887433937155201,-0.058605052483534814
0.0771082286794273,0.10430593506274462,0.274065699931193,0.16498590844891992,-0.17629459461716163,0.03742708505667236
-0.21380120469388741,0.08026620185658401,-0.4140038953088713,0.3010313526450188,0.07889841427575282,-0.15652293724543467
-0.0704572503280613,0.00983529329816639,0.1522888472579968,-0.02444411520109564,-0.11462348680501663,0.13182283752427648
0.2852525401328864,-0.2266660269960809,0.49381567113415525,-0.12067771455986356,-0.2741992294592359,-0.03221303305170298
-0.20839146128248265,0.40337017465527253,-0.11816349823163108,-0.08534353312100812,0.19819366057540083,-0.11660641986726414
0.083061112567416,-0.09090155409913411,-0.1922944868351873,-0.061860843686117606,0.20736132560428527,-0.19719732309525212
-0.17739134775053408,0.19354058682421263,-0.43106609864159207,-0.1301174333106369,0.22943618843743746,-0.1498499276794438
0.06729280751101396,-0.23327444985562004,-0.023981987217817052,-0.22544526803744114,-0.24758804733543155,0.028514244225089747
-0.1114346278530213,0.24269840818377428,-0.34289019031438595,0.2669844784637424,0.21006154925158738,-0.10842541785072876
-0.025613868653651117,-0.1703189048934695,0.226750581997493,-0.31993503402738077,-0.24011243244484587,0.045789772086148095
-0.29149347380474727,-0.2208797299606641,-0.11191322215496233,-0.016625646138424877,-0.1963233243848101,0.2506022188097157
0.117150449024504,0.47541995440213314,-0.1418380329041395,0.27814517633417235,0.3237698962687978,-0.2686936891771205
-0.04838849368268894,-0.15294723896575835,0.21730331655447657,-0.08978777251072825,0.03356289640349065,0.04551949456238713
-0.07660802457094601,0.16958368265874652,0.15635053034279794,-0.15995008323991786,-0.1287827252294341,-0.20669871022976433
-0.10201323162796119,0.14732752529115323,0.3630553501415711,0.2755382998895038,-0.17670425765765163,0.15966264868907332
0.1533303042838099,0.05522562219186302,-0.031451604550628065,-0.1144762177364926,-0.19349540339359791,-0.05751823830982811
0.24993776949025764,-0.6638376253803795,0.3674698301855656,-0.07778704651494112,0.001419799741255487,0.2567289677531767
-0.01684724510822677,0.042035385360131516,0.04949748057964025,-0.02304933176343098,-0.19457027817984565,-0.1955342768240655
0.12839930364642616,-0.14931060737598909,-0.15426746242140843,0.13492614537234848,0.1039657314624885,-0.22417973729745716
0.2312360888660256,0.2834210243203901,-0.07755002807915655,0.12991782634638366,-0.05470021828220409,-0.29054118938975293
-0.19575570200110615,-0.1796879572237462,0.4339341097904708,-0.05721886348489251,-0.2622560856433031,0.08556657058987344
-0.027774119364256444,0.4168392512182114,-0.20303192211137633,0.3396021061522185,-0.192257233874455,-0.23161053695124229
0.08770795964541078,0.2559896230926933,-0.04697275260437209,0.24531275657252874,0.2913314569625001,-0.07414916631932106
-0.03502276818371619,-0.3094439773425104,-0.3698669966753939,-0.4383670553136598,0.24827709013254168,0.27507978435716945
0.24134916512143495,-0.16993320916760102,0.13338463751480645,0.04032381738943275,-0.21507567541965197,0.05468621705869409
-0.15544502951843986,-0.029208104632799242,-0.02105458442244425,0.190253672114445,-0.09383260073509846,-0.06797807878035639
-0.061009713606804905,-0.3083126900822951,-0.20847520187490617,0.007291993644170186,-0.003986690655347298,0.0811672756473027
-0.0636006241839693,-0.1554670045837856,-0.19323854580833016,-0.2929740411483953,-0.06417885374948548,-0.05324642382353284
0.11100128098297646,0.1549624194437081,-0.453863311513495,-0.2238140764430746,0.20919158490771922,-0.22964251673253477
-0.1261774204455717,0.2468992006307328,-0.3614323831365946,0.06506301309184005,0.06909454610066598,-0.16356720148050644
-0.0007305180539066147,-0.15838858491988222,0.3420667555090773,-0.14958523727496692,-0.26814134185637334,0.08485446668674013
-0.0064383155458420105,-0.035047263223158154,-0.13060219303913106,-0.055467472133131634,0.016209196810086982,0.11383771258565689
-0.26354327920161025,0.24744986962045915,-0.3317495505483463,0.14501407005877737,0.07254899172953333,-0.07892199873581643
-0.23129673663871525,0.2706075754718039,-0.09499055612722823,0.34644818590659016,0.24207620790728562,-0.23048201526271384
0.1171197566664593,-0.15127145920320134,-0.01816834837393079,-0.03799068769840655,-0.054668293458233846,-0.21590415434111485
-0.24179806470756895,0.19291345662058357,-0.5082471220426383,0.24668113380651352,0.3152634995788703,-0.24753471347251793
-0.19228505224468315,0.2197283627146423,0.15194967656920322,0.34758487509837044,0.033840011604813196,0.17345023405036164
-0.2760885648543297,0.5171841350870606,-0.3262987443216642,-0.04147211152381494,0.06638893866598182,-0.06994527677325424
-0.21404065903076908,-0.008647613396521564,0.006927199621599857,0.031988602682293865,0.04848588007281521,0.2859408998684308
0.2987324345527667,-0.48950853170010344,0.5922954930257563,-0.28329552576026074,-0.08875825900200526,0.19310080800539864
0.14147818819577251,0.053921827103869155,-0.29837267284257735,0.0166281308296878,0.2895246080424368,0.017806010063740663
0.17583969312628056,-0.16673638734872995,0.10735844801736776,0.03635944515587046,0.12831874071658625,-0.1514387342057622
0.11129921617361799,0.08673872691811042,0.1279393055724101,-0.12052957284991424,0.12351726016855864,0.04782765630486252
-0.1399061179631831,0.29039865286620054,-0.22059509230213686,-0.058947018475234925,-0.20708516247514436,-0.22803637055174958
-0.06057906489289597,-0.08858619277362181,0.045781160965900236,-0.23460988401467686,0.2571684521973816,0.24625751731128392
0.04632607741108519,-0.16161745915949172,0.2643897036505692,0.0750554682330819,0.13197093742397045,0.27875519389662823
-0.2354397585879084,-0.13667551776369175,0.2737053832630544,-0.10073138343151603,-0.2930224839729677,0.06523676198525374
0.010268057313561285,0.04237799715744571,-0.15493405210109817,0.19850031622667702,0.0362492018898624,-0.055207371249488046
-0.2121928244164458,0.5420966537821996,-0.561312857799878,0.3534534649532374,0.09350939483405077,-0.2572617523630916
-0.19947013119017273,0.38542936619298424,-0.16617926899419266,0.33752177013386747,0.2843889182975315,-0.26106131405380867
0.02929840522356919,-0.23303511795770668,0.17765125024747408,-0.00251664535423754,0.07841284507335068,0.2205097007587275
0.06338162212487491,-0.12017195542369177,-0.05534602654974995,0.11806151866505243,-0.06752289892731851,-0.2231152851269712
0.18543137777327273,-0.05312307994676063,0.3047307135064956,0.12300346394196171,0.09876667711326902,0.21226556322051865
0.08029632931173941,-0.17836366129311368,0.32174835369177246,0.12735714941718998,-0.07235162995671415,0.14614199182155208
0.15747498479985206,-0.16648522071488586,0.030647413666262197,-0.21878147460769767,-0.07715911328662316,-0.1063437165219574
-0.1811658481989596,0.4964809924586868,-0.11407620435086746,0.4277569367293364,0.33233534175374063,-0.17851221728513883
0.1513959823261632,-0.11074984709186153,0.10539869016296166,0.06614837515593487,-0.004225373114477713,0.03497818661659147
-0.2666718120421162,-0.32330340692771964,0.14885525119416643,-0.20619571436858106,0.02073898245969949,0.24347579393458846
-0.09394959104412201,0.09695917397703777,-0.17321528580865458,-0.22384326638107477,0.04818802193605663,0.01382021858258703
0.09123089523438072,-0.21724293867545658,0.3174179349196925,-0.18519133141457145,-0.033560188023416204,0.05572719167796358
-0.18245592883813838,0.36003538506180743,0.09233473274532138,0.16911150579718798,-0.1745500815580507,-0.289235154369075
0.20003040324016225,-0.22803595509164132,0.18826438068659607,-0.11961079956402369,-0.0054481178198189095,0.026714556840775838
0.04139062129380483,-0.17272290973835616,0.3523384186404345,-0.07790786582780902,-0.26908675460695847,0.11220320515982579
-0.15886318228904156,0.366935321932324,-0.4110818694572005,0.24292627010609216,0.2544561368746254,-0.08209234464082196
0.25150900745595967,-0.24006701739479108,0.4100906489617263,-0.29224423095913554,-0.22184475098265882,-0.21222710160023123
0.2730608866323176,-0.07412790416687659,0.4682213193968152,-0.22534466133314457,-0.08794303399584308,0.08840796491348007
-0.10769863131435983,-0.2922624520392096,0.16314845779718684,-0.204527335397125,-0.1042709411387357,0.06474497995766942
