lack of oxygen to the blood during the infant's birth,infant methemoglobinemia,presence of an illness,blood flow across the ductus arteriosus,mixing of oxygenated and deoxygenated blood,the state of the blood vessels in the lungs,low blood flow in the lungs,thickening of the left ventricle,age of infant at disease presentation,grunting in infants,low oxygen areas equally distributed around the body,hypoxia when breathing oxygen,level of CO2 in the body,having a chest x-ray,report of having LVH,report of infant grunting,level of oxygen in the lower body,level of oxygen in the right up quadricep muscule,a document reporting high level of CO2 levels in blood,lung excessively filled with blood
0.08939789181005775,-0.2352414501348034,-0.290983635687638,-0.10548535983302394,-0.02090827974428605,-0.15748215324613393,-0.29091120952964467,0.25742056964988447,-0.2511287596594255,0.3046284569225043,-0.3094276757206909,0.18490580814637672,0.12901778923186588,-0.22314050706474037,-0.25607775052008575,-0.007039630683638859,0.2873357838088886,-0.10645354427374354,-0.07550726653297016,-0.2765063327742339
-0.035191940055241455,-0.01507324765326729,-0.20009373916089807,0.0654699845710859,-0.050367696985990196,-0.1193535279906137,0.23953541585881016,0.26935170446532447,0.20403011095738374,0.17294499427744328,0.09111192199673802,-0.18235452576716735,-0.18656186024815907,0.08174525277369765,-0.07361985765812523,-0.05989031369279027,-0.483233544533059,0.28643165142563115,-0.04140699749963783,-0.057927008917482044
-0.2974709928114356,-0.3570374191861423,-0.09034060510189734,0.17322793498578953,-0.29501484705377606,0.10355144671932334,-0.23890988723941473,0.18514273472301074,-0.010727090066202427,-0.051655682071393594,0.19548396100789908,0.0623456503450093,0.011564591336245017,0.1325285143464759,-0.14253283389723656,0.2552307694993595,0.020488815303512237,0.0363420593044869,-0.23057456333258064,-0.22614010585605077
-0.1974364201929178,0.17122582631022842,0.13538203341556831,0.07083121739178927,0.15117019979579785,-0.23048125229731187,-0.18770840845186795,-0.0946986387712703,0.22466128808473898,0.1439056583455611,-0.006272291105024967,0.34883014871949974,0.23513655985526238,0.0016778066486952264,0.19655159944939923,-0.15401307501611367,0.18948662548668824,-0.07654558091240621,-0.12271653279864608,0.23573077374397666
0.24725001820496922,-0.1898382435352615,0.13874474552027924,0.11274629381686317,0.11403117307986438,-0.22144710463819406,-0.17903945366911728,0.41306437215899006,-0.16877457358614714,-0.3576379402017514,-0.1814523400697832,-0.005799148726292475,0.2470169169879529,-0.3042445844293174,-0.41091429550318337,0.08318645314056941,0.009148542303818438,0.27382548008638147,-0.37606550802139577,-0.4137131977340317
0.11061794039070594,-0.0317881533031812,-0.277599529492564,0.1774444926279042,0.21590076345177503,-0.09759061891090941,0.12619351847971674,0.0181876986773881,0.0827590771761895,-0.10561301997983008,-0.45020560975034823,-0.22109752055381476,0.22056204422978273,-0.2318732013065136,-0.1445038413820354,-0.06426493490950759,0.10104827599771868,-0.04279475972407329,0.1541799852234764,0.0719912086887251
-0.26369230490293,-0.11825436669436355,-0.28198407301107686,0.20937607774346897,0.19373433595413786,0.18291073325123958,-0.24357248555248334,-0.013556926244860726,-0.09201309144322373,-0.09394965475755315,-0.2932844107165383,0.13261919542308184,-0.26425622415084593,0.35341837062736914,0.2650140489584873,0.09072528302828128,0.3221744207118385,-0.12968999815418875,-0.04421716763238477,0.47162060092922825
0.1853892300717931,0.306774179346778,0.2644733847263546,0.07216820201259512,-0.012136108827587033,0.2741288373035629,-0.13761306668500356,0.062186059236017804,0.3386750700160258,0.00909111500194984,0.28061628799434013,-0.08911031525804222,-0.15804929630632059,0.2674769353867901,0.06878759467637083,0.2133422749303942,-0.2507797021403921,0.3297562160243148,0.12350380222948487,-0.049420939283062265
0.29311019481536343,0.025428000443082202,0.056299684360932314,-0.04491672075264028,0.13386669552466945,-0.29147211302690085,-0.27413704501094427,-0.0699114969404322,-0.2540385028475507,0.08707934834591936,-0.046996186257465156,-0.06956837774971505,0.21114020431407476,-0.001291460946649059,0.13705550451476384,-0.039863967990174214,-0.26520009892006796,0.3490895009290556,-0.21975120637411244,0.19939260400166378
-0.12076324584025533,-0.0002380878307204591,-0.18609354462515804,-0.04105800200435051,0.29788272007228195,-0.13686789026332835,0.27911603352289993,-0.2434849415258096,-0.2526271902533944,0.07992793815669662,-0.5455110395734422,0.033308107960372105,-0.1412326846022114,0.08896808970577103,0.03753264627900674,0.14568774546173252,0.28711008407297356,0.1300055345462249,0.061973250804471434,-0.183677669316666
0.18479559913913335,0.302332056865407,0.07979734478293793,0.03184220930959002,0.4225969685448986,0.3293313445795023,0.3133154029910724,-0.39917794570739074,-0.19667111847630647,0.08287255351085758,-0.24029831947527094,0.03693338001108701,-0.3678633796535401,0.24281166996317907,0.27021440274706865,-0.15703012842141392,0.45607017695674634,-0.19420911492007964,0.3584411592863176,0.0055621728574522245
-0.11933252979883785,-0.18684037929480343,0.10348901213744695,0.16125556516013034,-0.3814551714839891,0.04371374151042912,-0.04478544587629264,0.11633045913021953,-0.08856957929541724,-0.10649946438297149,0.5370717470183819,-0.32642876160373147,-0.07784601464735072,-0.1557818934704877,-0.1370794430276276,0.23124898612716796,-0.3930404649636507,0.1305105643705242,-0.05698425217934602,-0.1398757821142893
-0.2493998779735561,0.22208936850465186,0.24551475343609092,0.20875010102279423,0.32938751710223024,0.2809378053970393,0.16094536847747196,-0.11240553582923904,0.006008681486371022,-0.23350497593625474,0.2934532963269058,-0.03763056847423278,-0.5234302908499147,-0.08396970045211519,-0.2260062488230215,0.40729059647868965,0.03975015395359413,0.1568555685450729,0.03178861882455661,0.16392958264143562
-0.0831584948803232,-0.12760268776365202,-0.1912849966956158,0.0643970953891026,0.015937397745364193,0.11289383446780044,0.028532356364536982,-0.14280800945688388,-0.14961394455419239,0.1718729569495433,-0.24504523348916343,0.27290400313376934,-0.3854826226078904,0.0359071337678493,0.08058231090755416,-0.372320764278542,0.695767838486399,-0.3575192409714525,0.24681588530863613,-0.25224989804643444
-0.13398939639381746,-0.18721730870782438,-0.10878694248252474,0.1250757163425747,-0.28225247703993306,-0.22323720119100607,-0.23770686636706664,0.05005786005271266,0.18087985255840047,-0.10058434792885473,0.4847408342003158,0.14338029771496233,0.4799338866115135,-0.013022751101039967,-0.036922714434339164,-0.19094267764804224,-0.3326918414041363,0.02181464818802567,-0.22065062863111348,0.07729121033213009
-0.23736807078607214,-0.11238318543310041,0.15070777237900856,-0.12792592494308497,-0.2212716759698803,-0.10634455566023766,0.06000294361180341,0.13420073942110544,-0.13226546674504228,-0.33234329181331124,0.17013069911179457,-0.32810119489913325,0.16444813641818118,-0.34735584493171684,-0.15756692014767082,0.17967614467844328,-0.6102041732931833,0.3779753882882502,-0.3388956297603104,-0.12598486655390986
0.2760799452147859,0.17621542996702302,-0.07905754106233413,0.2758353038250534,0.06443016055737605,0.33904310863527054,-0.27380622767800405,-0.11406770625565325,-0.2437379744501783,0.13480218090104837,0.23680583870750566,0.15934404295616833,-0.26426537372229464,0.29326322583320386,-0.03353834460089443,-0.06528565511111467,-0.1977149175938975,0.05613240636477548,0.23506344245310973,0.33938058874374705
-0.2734374900188398,0.15880105231081265,0.25577389557953467,0.1827141385168861,-0.09530831440580664,-0.06552520061843871,-0.2750555455748104,-0.32192917463672754,0.2527601229767686,0.04684993860871685,0.1400183465722858,-0.1200151372326615,0.088996115670128,-0.1953221657884848,0.05888139472139792,0.026062020329516218,-0.48080900041454094,0.13463830044691172,-0.19842582618674875,-0.014560995727287751
0.18737603053498686,-0.19853564467752566,0.07513458330569867,0.16231639633046194,-0.019700293806162644,0.09225195207644016,-0.13569550833472027,-0.12403597703912242,-0.2995314477638947,0.1619780972341147,0.04077138821402618,-0.27978608026783425,0.13872131470658167,-0.22640199597393956,0.28793583496810476,-0.21027292942204,-0.06467123720822154,0.3511095043674404,0.12862567183765064,-0.1572543273496917
0.21880823795963272,-0.09446342219242433,0.04743481334423915,-0.22058007109401492,-0.21390227841209336,-0.13123637228450738,0.19131543858441508,0.05610577800811435,-0.09546505092806006,0.12696265813922175,-0.010528000654464915,-0.12029087520557762,0.06598155355148169,0.005548856112353305,-0.11622749776719307,0.22570850718278856,-0.15195261191208848,-0.1463064522356205,-0.21685826331802996,0.07978294817440443
0.22780498614215033,0.21478382826897086,-0.13724029220037914,-0.02999467328550065,-0.037454437434589455,-0.13811609927569757,0.31257069320954856,-0.11786600028127864,-0.23802488357853463,0.32844807197934867,0.1967226652288277,-0.2287191700421991,-0.12025970238651443,-0.0708910586826054,-0.07602309899444284,-0.15380626368457848,-0.5645394282486254,-0.01923767223333614,-0.06098012576719846,-0.1107323469743588
0.11473000618502566,-0.2658849625242157,-0.3686501671171254,-0.04880188425920241,-0.32702448771129555,-0.12220152881198955,0.008624169191982806,0.3923547410106859,0.09585159670492119,0.3201623635000357,-0.26708119014944803,-0.022649343121264987,0.40366764852567516,-0.3006152888103585,-0.38602109422559017,-0.3688255125428129,0.30292323073579586,-0.0451713957710434,0.0036165450492149365,-0.11973250748537273
-0.2761566396906555,-0.2544173707034584,-0.06604572099233383,0.02872116678526268,-0.15248850557039964,-0.36410933767208603,-0.10493300699074441,0.38273800604176844,-0.023113048147189848,0.11686136698915361,0.10390516240795548,-0.17338776824534965,0.5969244088111783,-0.2523783577807054,0.07687144278609301,0.14664004177397558,-0.47112636441212297,0.14893795363759726,-0.29508519202047,-0.3982325194361448
-0.10109137771106094,-0.30388424113922413,-0.34459165311824036,0.09577961125885637,-0.20231359519981554,0.17867744979842898,-0.30982251764574364,0.32420309997547414,-0.18842799228868506,0.1405485048362699,-0.08480112061073332,0.09163120086606596,-0.32140051194086783,-0.06739344335356022,-0.05149939080955035,-0.34969383343668986,0.16947596131332363,0.19838538347588994,0.05508139590030038,0.12508103997173303
-0.23259682819870536,-0.07386310889315573,-0.31566594541674037,0.27415492190370017,0.09155649905007045,-0.18253014860515335,-0.03279942403013274,-0.02872613281691158,-0.04059326315147651,-0.11156240636804816,-0.06672366790481267,-0.09200041522755323,-0.05874327102070895,-0.02488452008370398,0.056506865595929934,-0.21550954096002714,0.14925541039822018,-0.035845389825199525,0.2869435593988223,0.1911051542267502
-0.24195443085100615,0.1545155194097308,0.362310306265619,0.13420552544970943,0.15526364980481858,-0.1731176970688178,0.031581683576085824,-0.07226319285137112,0.29048042272018026,-0.17955889440779646,0.05682627299439344,-0.11910159924593203,0.18914940491106294,-0.2189320109814934,-0.21241731779463477,0.35113564429634364,0.06254730161900737,0.3176453867533976,-0.3506272141017614,0.07931573497846311
-0.13214285701305603,-0.22988624610493288,-0.4028458026213497,-0.08501448765678377,-0.2089674098409542,0.19259997488484876,-0.2680716566987844,0.16526694180002677,0.02393659037323667,0.15908544041403166,-0.2835184908166637,-0.1156743303556506,-0.41392700095159396,0.1373241292758099,-0.19807913143097777,0.1505491409188161,-0.15082710462624216,0.02596794692261932,-0.13922856619901128,0.1687070821784588
0.061962090972296435,0.1102860836773971,0.07456987380347951,-0.041419922691311166,0.20739443316419504,-0.00895380461189492,-0.2056781173459742,-0.15306854170030554,0.22365792959086608,0.035953965926484345,0.1717674928321415,0.3394558575433212,-0.03789646245494857,0.1438786674115175,-0.15064267635945086,0.108378429848236,-0.010107220593367716,-0.5792025703110649,0.009171205619858118,0.19077136853198814
0.035733809921717485,0.29247540357767843,0.07554180118731638,0.14142474514022202,0.3077995182139951,-0.2045213526463323,0.08621342312855787,-0.45812439714099423,0.22311540580323624,-0.05195236316988175,0.21722160669648669,0.036691870863456516,0.06265320617595524,-0.11636377238282712,-0.03422324721747583,-0.10339394130287308,0.15173524879991546,-0.1806528179823928,0.15494421160494393,-0.0730622942625465
0.11886381871057644,0.1741973345466878,0.1505715299304578,-0.00950231957783989,-0.040556542386894295,-0.11892946630343765,0.14149955886859755,-0.19596575050322446,-0.10113008245185016,0.1329932279152774,0.36549688091540783,0.2861166253037415,-0.013282261788942984,0.18090287170313854,0.09814558113313206,-0.037417090012052096,0.21980233614306674,-0.08493706572246484,-0.06566177895635539,-0.11884211771648355
0.2523199194216961,0.16841559561534736,0.3203603596519328,0.2261370456738542,0.33489110805345856,-0.14107554396894084,-0.09704760792608377,0.16085837748259568,-0.069396502367228,-0.06808909771786792,-0.029197231715109073,0.14689310297399633,0.27501698402803065,0.11484949931797944,-0.03932693399037143,0.2818306433090385,0.1185827103497587,-0.034165570531601436,-0.38304970546259226,-0.11306467939192746
-0.08707093416246384,0.06368847002351942,0.12829168840182437,0.28657549802587556,0.13977705694039613,-0.0953203874597889,-0.10669058023630686,0.20634601688692825,-0.07705413978833084,-0.3293828185603403,0.39564631719729604,-0.16653920470642647,-0.19007736334287542,0.1026841334277728,-0.2632420592538609,-0.07884939175579378,-0.5913852490801186,0.37041339150644803,-0.029652180368255898,0.2823473492214741
-0.016581705275189484,-0.2105375118349675,0.03742878783506247,-0.08315079844532179,-0.40506953050754374,0.1264069552944756,-0.028469197559270562,0.29002788666908463,0.09070630182084333,0.09112261624090517,0.250165390961268,-0.38978582865374056,-0.32640087026696074,-0.00737352244730792,0.12792922676802426,-0.3181674421848702,-0.32018055414514096,0.6018506911976906,-0.11529962318632939,0.11547590521891411
0.0693724082626418,-0.13159798201394282,0.13632268705897815,-0.05079208316505258,-0.1045386222760554,-0.25503054305256584,0.231971027255276,-0.060767068648733616,-0.1921007781971005,-0.2989884667035712,0.278124175985379,-0.28503541616195466,0.3272185447297153,-0.0750712020224199,0.13766243704822528,0.39131538027991597,-0.6986525027935502,0.15624350085226835,0.024378518560035645,0.22410365746542388
0.19105603988840236,-0.11816132764534529,0.22642928113409094,0.25815652198325983,0.07368410583187697,0.04078853173130833,-0.11060915510653696,0.2672977515129466,-0.2587530464212486,-0.24490176614703074,0.11581518039846647,0.10989414613770385,-0.026396179520817777,-0.005948165303227126,0.014338793668020683,0.31972841602647745,-0.2230443195309072,-0.12087345903521522,0.21942220014819397,0.21815883732122496
0.2482027620385608,0.0895049587379812,0.17112595265279637,0.19777537448965382,-0.19157559273235789,-0.24514368365209527,0.07350015512160948,0.17622329194250852,0.10165606480337647,0.14712802840406153,0.2550355145895127,0.09255787392270119,0.11872851877846985,-0.18994908520133297,-0.03223061423197085,-0.011564737148815549,-0.35953141366968216,-0.005299213544709538,-0.24352656666878308,-0.343407599289766
0.23323585684691356,0.0011660267719347805,0.2703998541604865,0.08748209657261927,-0.16754505632315111,-0.1091515504299341,-0.10862871074085713,0.032470875665510074,-0.17797030179220447,0.05017794008309495,0.30490121420772154,0.10642214172600792,-0.15355658527878877,0.11408021426751308,-0.16107615451090115,-0.0830219583055178,0.060331057290247236,-0.03376458893206645,0.3452918439583253,0.11272927541095666
-0.18646489034567737,0.21523752695575968,0.26149369976462156,0.19451239160613376,0.20513242569936754,-0.0637476194870979,-0.1319025497168751,-0.03575831291443754,-0.01476836134115879,0.0569681658187679,-0.11627037332716383,-0.1534928547632522,0.14856328744043615,-0.08579694065603921,-0.04407351463353922,-0.07402290594847158,-0.043255938127001806,0.2643491477103104,0.2040573856551938,0.12250494161324657
0.17293610764795786,0.07006842694441538,0.3145425781579743,0.12294197184743771,-0.21103745485177944,0.09850822292067206,-0.07802739698682176,0.2193647789449166,-0.06811870156409884,-0.1326679064553879,0.4786117428405299,-0.06335443360375682,-0.24171562777644484,-0.20889941466019432,-0.20312951913187288,-0.023313910014812117,-0.3466026895233048,-0.0489158113527043,0.06150798873995747,-0.2566340671466295
-0.0307440248428133,0.11424380986047382,0.3111899785417622,0.1907905601892498,0.06264863562515309,0.2234235688688559,-0.08252817303984265,0.16349960918131556,-0.2467717338976888,-0.2352715148983417,0.09232358907812241,-0.07579739053612074,-0.07900140064607594,0.08989261516037803,-0.18876296683830726,0.09397238597288005,0.09417291370927802,0.18822657344327332,-0.022650153434286304,0.3405451705472948
0.07749324213924758,-0.012791240671409784,-0.054025957647408515,0.22977073006295626,-0.23071374793960542,0.1572889396149856,-0.16298864868755555,-0.2143530536705704,0.03595806027597831,0.3257006186960297,0.29398108626670105,-0.09081726453422974,-0.2105296625516123,0.09486780947592656,0.37551449436620443,0.08420681965558674,-0.1284869779127723,0.17211426256816653,0.11822387363025026,0.0008143220370828014
-0.021295668251176403,0.07875026285542089,0.3381672820682565,-0.14909399040109106,-0.1363386742458642,0.2966473159155693,-0.25681109814059255,-0.07924603768032282,-0.07745834838870755,-0.250419045947012,-0.04390312287299644,-0.16588370803006194,-0.12467238776860756,0.28308948022075864,0.08939376930063846,0.23523212822773498,-0.058261853528910806,0.34729055896255967,0.32201992481892044,0.35916914766789076
0.010251303040895332,0.10822866566894587,-0.24480151818091223,0.023596607792609442,0.092719138981917,0.00617490603387208,0.20086640619872745,0.04323852446424252,0.035019379608168325,0.3951631868631024,-0.13364323073932982,0.20098707595059895,0.11606915090694585,-0.21904159347896104,-0.1987489449659329,-0.22716607944718017,0.041701216885487724,-0.25848402680111726,0.13060794471266207,0.04709480474703304
-0.0494529257146335,0.26969838134289886,0.37029991701443843,0.3691417594481837,0.4426896392490266,0.17599777627328567,0.2036962433413038,-0.22036508574604105,0.0773027298013746,0.15836110205233883,-0.05757423656783581,0.11627261734917689,-0.29521483295392476,0.04068679943945981,-0.014442346710757337,-0.07241729569806542,0.013211013840837976,-0.17253499444944448,0.38932661665104895,-0.11980275003480431
0.07406244210839419,0.20399969991067604,0.22372179493467154,0.20148060729821166,0.32039659292169964,-0.0020314332896213885,0.29382218427694184,-0.3737125014338956,-0.004168296885423681,-0.23572880318812633,0.19683498028840535,0.026621572232575566,-0.07169020063669845,0.25775913982613086,0.11366809204597411,-0.06799106742460342,0.12617478117480474,0.060624205555286984,-0.02612645204156146,0.16028429005739356
-0.0450337183202173,-0.24129683991605375,-0.0699370154375523,-0.3485117172609863,-0.1671798939319255,-0.22086630434314117,-0.3065559159709139,0.11913760337456353,0.21647123580967553,0.04712233163933885,0.07771371710067448,-0.20523058972026176,0.14586201270685784,-0.3508922035993467,0.04104625153581945,0.14023758743547937,-0.12370946216713416,0.25638305654606147,0.017287009530818367,-0.1212235881635231
0.1756985714151743,-0.25694165436665056,-0.08059922567866107,-0.13394721762176137,0.08961370502322677,-0.31821153084734966,0.22191170656937065,0.42377732395362233,0.07378305574280962,0.12543027485616196,-0.47934717223817686,0.06464283423245926,0.2730418744632752,-0.3697432339423825,-0.008010999439927002,-0.09695758529154709,0.45634683651306734,-0.000515351602010411,-0.2722571490457527,0.00252016328131327
0.06472290898961786,-0.2061590615084984,-0.28077704959657496,0.1406211040665312,-0.4470112958692019,-0.2186620221493018,-0.26015312027541837,0.015462340720661938,-0.1393479266240325,0.18151678533907184,0.08518466279808296,-0.010944692894815047,0.16866371691134746,-0.007576696952667536,0.014066659027870186,-0.03367327253633222,-0.11777807543860577,-0.137508843166431,-0.12179581271260571,-0.25358080760566926
0.15629700780302175,0.16561315474889576,0.04344112820238458,-0.1689487247698077,0.09959197770006664,0.26406655430112475,0.26862807423429846,-0.4063458302659875,0.013354509835884126,-0.19353157318522993,-0.42314343873700533,-0.2972967832382648,-0.5282032379782916,-0.14499824519438287,0.033232264057102,0.18534068759837063,-0.13507890727876168,0.13009565147537622,0.024608311240643582,-0.34823560050150837
0.08105665005403218,-0.0793316598777842,0.194857502595912,0.05657570898375913,0.13697244548018242,-0.03149201010609835,0.23655972366010142,-0.02479418067890949,0.06897848669526127,0.058960497675133755,0.22989663623542417,-0.15937704811586006,-0.10567527308032981,-0.12458624120129597,0.2889946819130703,-0.3065908585011552,-0.10016958325628322,0.4023720713813287,-0.18372395509794237,0.22741954009475795
0.29180543253931307,-0.04563051728008273,0.03787918022258169,-0.3079469139430806,-0.16138367235230905,-0.04498080181491054,-0.23296910406762997,-0.13036793700688726,-0.22415763918276732,-0.28132112567205053,0.1137116378646257,-0.18643924216529822,-0.06679371865399156,-0.025259731644020816,-0.08648964171566431,0.04298089503638286,-0.5158803780490117,-0.07929196071295971,0.2995821571358945,0.2060073814458574
0.16328759090820427,-0.1835344287359277,0.021085861454832808,-0.029525897891807443,-0.070915933396307,0.20193028015872744,-0.012111387625025439,-0.10466246171150212,-0.2815612494548824,-0.147455328998585,0.032058645386595294,0.0015115323668655894,-0.0605421127200427,-0.042704995581378205,0.008643601356945002,-0.17716712735182355,-0.12339889049066438,0.2830459049940005,-0.23306436395485888,-0.07004483534132977
-0.013716491515314733,0.012090510925652397,-0.17018496707557024,0.2071171709095285,0.21781620213098074,-0.18114497121826872,-0.1096069410790314,-0.10183308436339582,0.0626880525133759,0.1713411212201793,-0.34023572618996356,0.2766673977987143,0.04725892553768529,-0.06602358024482292,0.3165057065008376,-0.10119119806662173,0.6644548625428055,-0.45218876202713837,0.10624660398512983,0.217861704829375
-0.23801825270040994,-0.22366162981473503,0.08182410962744197,0.1785636701693537,0.1227571826895929,-0.13380194378017146,0.19164410021238507,0.18336366349587727,0.035810162142662465,0.22982295154058266,-0.09699740638465223,-0.0641926220342705,0.2569563344478908,-0.29551399191201555,-0.31895376251058283,-0.2666756801555705,0.17339959655161863,-0.21462595591036865,0.055795915189958994,-0.3044970520820452
0.23239325945021033,0.20858626222072565,0.2963007385037225,-0.22514634949524565,-0.1324848194468444,0.1443581029817973,-0.22653351028515867,-0.3902333272420174,0.29587956365383383,-0.0029765525845172475,0.3692365102987527,0.08943840119044122,-0.1696359167547916,0.1323746090722966,0.46537599600830704,-0.04204990708632197,-0.3121734057506409,-0.382694406643755,0.22061010343509402,-0.17810876988281507
-0.1403388434344893,0.2670115450357719,0.1574559850577299,0.2644341963828861,0.31432595837566213,0.08786637468923769,-0.228543116215684,-0.11419202879083082,0.17576692114494533,-0.029582642959218218,0.18501611504852594,0.27683193617367535,0.1877599646479935,0.2607277367920154,0.3272375014480465,-0.04243778556734358,-0.12634649229322856,-0.21886945071464403,0.11985745789827668,0.2364279390436463
0.02418389727609832,0.07640710513603499,0.1576484101032296,-0.1756591382780498,-0.21677502430745113,0.30856061234609566,0.2791778905298672,0.12320505559660525,0.25817055989977084,-0.22344198298771206,0.33322130974691444,-0.24492477649016708,-0.26185934545923073,-0.03692914108251302,-0.027478888777699856,-0.005707687183153953,-0.5434838264923869,0.4709005034640287,0.19813256996325468,0.15515473914916397
-0.11404010241606771,-0.02164129334159902,0.15775794897347153,0.18146926829708637,0.024869290507345168,0.22081275844697987,0.22005142860282448,-0.24657867435761208,-0.24538733202795748,-0.054931027944280696,0.24532765997308606,-0.02380438878922891,0.06717064812834611,0.22241363421487842,0.017845540298878526,0.300769818790565,-0.2508045583679356,-0.18259182042842537,-0.27403822187020527,0.24956477162772603
-0.11470897316201031,-0.10189143637987441,0.040903568046115495,0.01003542599374549,0.018214008418932948,-0.19018142002244143,-0.16351371054924546,-0.1659872192234992,0.0888208511859765,-0.009955328554469692,-0.04498209540868753,0.10480941260751163,-0.12684832615800562,-0.03293930466356869,-0.045420982005090954,-0.2646647325593803,0.39173618817827494,0.09262155431675562,-0.10975895164820425,0.21134361921868938
0.08987468093735584,0.265875261879138,-0.026278175490827338,-0.05582714215294893,0.2127641080019274,-0.1978976685718433,-0.0655209727860949,-0.08522691744784086,0.3026765123500049,-0.0013612469218007052,-0.48327144159788304,0.28067074268878284,-0.07079011599816556,-0.2774599376586775,-0.23014065080725243,0.10956909481188422,0.6166778198137278,-0.15933727422358945,0.30012917186680554,-0.2613220289315788
0.029464282949199394,0.10578124853761567,0.3206695805102145,0.23455257777133462,0.3243914701218502,-0.135986408740406,0.19942583995915572,0.05648976135334868,0.14404577510112557,-0.14542255424385658,0.27487129144650935,0.2231648363583803,0.26844809797428587,-0.0596644375962974,0.01030160094081966,0.19199274765486501,0.2247968472502943,-0.4480833033683652,-0.10958482942519704,-0.21331216023019306
