level of pollution,lung cancer,x-ray,laboured breathing,smoking
-0.09526805805023922,0.3038832421883996,0.30005392099403067,-0.3391000745589041,-0.0691030156931827
0.0646764556722269,-0.08624134265400366,0.1841799077336141,-0.26148008200349443,-0.09063767582623464
-0.1172022572595614,0.14479175206548428,-0.04105195018632283,-0.00865914299069348,0.09266559228961085
-0.1752545302471641,-0.05370883361473297,0.1652799131227071,-0.14404191975505093,0.11621476370086148
-0.16087074967746204,-0.04458883052027339,-0.11148555378291637,0.0296300195386857,-0.16961659645935404
-0.0635295462749324,0.1291140713424417,0.0738888112813513,-0.17484783250249084,-0.07868815012236224
-0.22713392310332736,-0.1111648788554567,-0.06881941442917834,-0.22390679509800931,-0.09681315018833739
-0.1768508849008128,0.39582897905708614,0.10662010263748861,0.12287766838886988,0.2371505335815493
0.11383754104981914,0.0004374687477381304,0.10057823026956718,-0.1824150229952197,0.12167682266910651
0.20748901256429458,-0.4186946460453496,0.19441980433142692,0.3449980022984819,-0.06143899200402561
-0.14716973427381333,0.015068941008844108,0.13515473731089123,0.08969546238357594,-0.1220963772537722
0.25138977860532635,-0.10186900329122577,-0.09362763479760489,-0.026423631933487693,0.13383124563083326
0.14148399244321463,0.01428962882208129,-0.2969195384271071,-0.052058529928139356,-0.014998028136848862
0.15503732107469126,-0.012544998918781254,-0.27111221762265303,0.035910329692922766,0.19981912002493457
-0.27400355057210746,0.21140282679786687,0.20028024442418324,-0.12795149567434755,0.11036505127750856
-0.12212656424551097,0.5682136382759193,0.2765134729202963,-0.05309576096180718,0.2751221425960669
-0.2721354471852125,0.5571322631479416,0.1798690661670944,-0.2422879554103072,0.04830779012188413
-0.23423560223826068,0.07599239588074821,0.07789997602074679,0.02100419839624297,0.04986606771241431
0.10946373407892201,-0.5555923457820249,-0.060250804375653014,0.42581815911244547,-0.19977571494691201
0.2858873470333884,-0.11211992424841778,0.2800109014707211,-0.13538442820220958,0.29369899790720094
0.2611612105809011,-0.3585021491552139,-0.09704994005771281,-0.016795238339965796,0.08878234294039156
-0.2538962179802959,0.28282379421211123,0.242310274317889,-0.25262700142998273,0.29315410794324975
0.09622839128533234,0.04104311195160254,0.058969679315759485,-0.1432911879274178,-0.1937127761925882
0.2962167810511898,-0.10325233639183182,0.25581034570339917,-0.12031427818514487,0.10951437006573717
0.21052385159096626,-0.12983527774600911,-0.09560774761391988,-0.1265890640444139,-0.15162186458879126
0.07934579139008324,0.023005866065519492,0.23324340024095772,0.28840777844942583,-0.18189655714418046
-0.16215036895787552,-0.11256219691942616,0.2617048304976281,-0.04919927802709945,-0.15195366729697382
-0.07601837271298154,-0.11701334333713515,0.2801032033598953,0.2868278968625171,0.058227669020175954
-0.1515183553804822,-0.2929562007795421,0.008267617837750485,0.09462459540141917,-0.2781297532522428
-0.16277021301644393,0.025505814831706115,-0.11902619237271404,-0.1831505192951992,-0.2194046406472534
0.10208063140153867,0.16759251958147747,-0.01183383637959367,-0.022693805972364728,0.19050899343325306
0.24409844228448735,-0.13833997026964323,0.23361186917709256,0.19554607947853064,0.12416882415153863
-0.21541748976183234,-0.1394686807938294,0.09457025775385774,-0.08714057754923735,-0.2675325187201871
0.13811822136860546,-0.375125260594794,0.21960653986166676,0.3897152611808779,-0.2748759621360832
0.022682004382690746,-0.04794327592616915,0.14838755426429032,-0.217432583929794,-0.29791948279799485
-0.00903686511678331,0.17400721867008995,0.3102390055047823,0.20858656015343646,0.22925087615863954
-0.17116942284489894,0.21146626150583148,0.24841603787057012,-0.22667469659930853,-0.20805637519643028
-0.05433797161987475,-0.22263011850195658,0.05985791648278822,0.06819446801665408,-0.16935349174276265
-0.015498765054980934,-0.15178164957775092,-0.02719011974976282,-0.016913639348978146,0.025361905808053753
0.09095472785865455,0.19315485606096616,0.12225250631587917,0.1610708745726271,-0.002274203419967036
-0.021049433360456005,0.08630929444392657,-0.16106031538190552,0.0337930952963964,-0.22598067606606048
-0.04987611981739476,-0.001393944350366605,-0.28670285811579643,-0.2524409305493856,0.13777250903285854
-0.2671307339052864,0.43603395336890466,0.2320784126864916,0.0036459904799606424,0.08812242066701487
0.06711558504855075,-0.02418761305295828,0.14015852647329008,0.30904792989794994,0.09102306666483456
-0.27018205645958077,-0.19821738260807248,0.21618874604770016,0.006057913630005643,-0.28479119526343194
-0.1985422022150518,-0.2037265678052093,0.17668119011207076,-0.034882410493435226,-0.15335939821194125
-0.12838458044573076,0.43077121868750873,0.23775985670995997,-0.14653292323605385,0.25979659415484574
-0.07944989490734358,0.33976751614813727,0.3387320372060198,-0.1699557260985676,0.2981142380045833
-0.11418072900591897,0.051723127917485484,0.0219242085395552,0.007360333095412598,0.13281180476611226
-0.2759690906982723,0.31246317816460617,0.296448649090877,0.10241805190964168,0.2960954654573508
0.00886170035259054,-0.17196854672396172,0.23402348196036787,0.31506328855039245,-0.07283865295449463
0.2769496958858008,-0.19053086778885925,-0.05989118155030868,-0.1788051942639623,-0.09125130962561889
-0.2635944097204836,0.4041926557436485,0.09945445876940076,-0.052645409971080886,-0.01851612121419699
-0.1314901832084805,-0.04440413288590407,-0.21392840731235097,0.014041667349641285,-0.024226946341308675
-0.1555586984988613,0.09987751755079974,-0.2756249537202484,-0.22593006518542075,0.06372662949007402
0.29818803856227133,-0.3701999165282992,0.17541681326969982,0.0356898298549333,-0.2321926415357291
0.018436012449992767,0.34610715346874665,-0.17715014975182286,0.0953295437579722,0.2684208181055056
0.19535790880155457,-0.4258776179259634,-0.2718592892686381,-0.05914043866317195,0.004499448749055168
-0.18682287777764592,0.09789596157805786,0.06331732223348864,-0.2080832154374109,-0.2655185761282575
-0.2472292341358637,0.334945354054728,0.19763305092516556,-0.183418185270477,-0.16504687090031978
0.05601462997891876,-0.17642187965098627,0.061713274977328474,0.2888796289697488,-0.17566062739616
0.25858060622618345,-0.4253752698261296,0.1469467574941714,0.39258983302425854,-0.022912860596948303
0.2754136676010622,-0.28988115925824065,0.15242891189900004,-0.0015479433131232873,0.0028624797534171353
0.1387737216517969,-0.22482129416850521,0.09283145410242341,0.3136496214956813,0.2124719395800791
-0.16322073390321648,0.16903759593652154,0.2694597454327463,-0.18580692756256173,0.14872404968229214
-0.04118053240730529,0.5029699974010389,0.0890874712790343,-0.17030614798253432,0.28491296074496747
-0.060180012395169985,0.02634232432154915,0.15795327726200115,-0.07494382542664192,0.1630919209913037
-0.024034372192595188,-0.19116185035442618,-0.26321760055411375,0.014378633224437123,-0.10995188686623414
-0.11002530289633411,-0.14467661487692784,0.04622934292791296,0.06469117799345289,-0.26107278097517345
0.05660183483445669,0.16809735136184364,-0.102053856240771,-0.2512250166922574,0.2144865010415144
0.1397257947126222,-0.16762765268471844,-0.1136183841362926,0.09413010581343004,0.20324833907648815
-0.15616753823538615,-0.08128109198720157,0.15602692769440077,-0.01055638343871581,-0.22404864375268663
-0.08123350188371745,0.1288753976493158,-0.006787302085772159,0.037652725321537024,-0.2765538592453333
-0.056029183923170967,-0.10978306296169205,-0.3029479469181597,-0.16701663596359637,-0.04037965770083174
0.14691929858431502,0.35765733167407227,-0.045324739069218495,-0.2699344865144637,0.22956767544446915
0.017338708902655264,-0.3330620079337683,0.2197381793603861,0.20645477855050434,-0.07204090604244201
-0.20918226739600154,0.4333047369696683,-0.2081534768722737,-0.44396856890228453,0.024158879033048697
-0.24286831911848825,-0.16406460002785916,-0.17742648539046882,-0.13306515722079137,-0.22422465516324258
0.15046951558610294,-0.19288288671231532,-0.1266946353160742,0.1994130304406572,0.07800780405361568
-0.28883561128481045,0.34839332776260046,-0.1790700406690257,-0.2749046729084268,-0.021371271348216092
-0.09817467059895515,0.18240847711986763,0.10729068938246307,-0.016511669984311264,-0.17310846672265714
0.1952943528924394,-0.272758277483434,-0.1871850360119902,0.18342773894331849,-0.15461653571768227
0.19633881716879914,-0.4934176882495377,0.17868997327644287,0.09433607873891359,-0.23209285118105188
0.28421546076433096,-0.2596467265724531,-0.09184508089170368,-0.01192785011316154,-0.022399630493556644
0.12437193515846356,0.07424029289354676,0.273905153365291,-0.016083962603603143,0.1736200941978006
0.10095780738204602,-0.3618756060965514,0.19319652565111411,0.04534082670823067,-0.006771981765553714
0.0098866667978183,-0.12662974860544074,0.07883009025426545,0.27050629759218886,0.08791355211431046
-0.05299432858157507,0.21888309700089026,-0.052585375528301045,0.009774591364578089,0.16874093325390815
0.2280292899094632,0.049772148135944314,-0.054240439941445395,-0.16587266158549174,0.11314650766869166
-0.19399367591718963,0.2734471861649114,-0.02278312402085337,-0.01500155958502905,-0.14700395214254822
0.2193034110729028,-0.059407537461601934,0.20979371189958465,-0.19302998753463646,-0.007588121898919886
0.06091359631208215,-0.09806783184948664,-0.11278414706278198,0.30255007116622357,0.16685587124830076
-0.0012185824306126802,-0.11650646597578898,-0.0985266502359852,0.13228505915361435,-0.23972629115996202
0.2622418765417371,0.14073127834348118,-0.0596826181581971,-0.2697268780491571,0.23545883223535452
0.16666667323311846,-0.43432186703085635,0.07390027253965398,0.16644513207044292,-0.10074913130305052
0.2277414047607585,-0.2987500623201718,-0.3290027965928308,0.02504012291538421,-0.2986249179315453
-0.26063895969373374,0.0029544158126470765,0.11060786375567679,0.1580962094605415,-0.10219329725547313
-0.025257254892384284,0.10159207662596348,0.11432728748294545,0.19384859136114557,-0.2058465744659279
0.12556018005919717,-0.29198934773442925,0.2304299922471862,0.17727866403125903,-0.2699324074941149
-0.1348438931316538,0.11457565117635102,-0.18883414757870634,-0.2310140948980457,0.06606461073231801
-0.18091426667953525,-0.07046871525287499,-0.12217251290064672,-0.08091110320401629,-0.22242085111654786
-0.02555385523775827,-0.05202969405629926,0.23415506215814627,0.2855641811782249,0.05255306259712722
0.19312717314327466,-0.09102067995794105,-0.20521315433745832,0.1922557413196775,0.18283464052094495
0.08065094995803296,0.17823511092442482,0.11064926274839523,-0.1329438687127601,0.15521520145899387
-0.09825382882137831,0.2588457971294419,0.3185327960399522,0.1811733929845153,-0.06937574286904727
0.262572472581911,-0.010731362931790507,-0.17063330869644108,-0.03837962138748005,0.2947859051360823
0.07279258584212328,-0.2004478046058868,0.0498042046923151,0.35448886183545647,-0.20632180786144388
0.2444768340355125,-0.30068580201554806,-0.18178956999533655,0.3520720304878402,-0.1669155107565556
0.19549599604863938,-0.08050205058808674,0.1493249184432951,0.23489673218190524,-0.05810154321425817
0.22367158315973862,0.015189152560280314,-0.07724401679901899,0.007101413022071584,0.24760096830183403
0.02177078553197842,-0.09763122350206963,0.04959193276368423,0.33524149857874935,0.2542673485846742
0.17033569157088285,-0.1590656082132471,0.21370135818226704,0.2450904475084641,0.22448561993384147
-0.0857692740191206,0.5049086544336592,0.13951231453791582,-0.13859798031336293,0.24232207469820394
-0.02625689997095476,0.41679791667426247,0.1856661819171497,0.006228530631065543,0.2080772295593189
-0.04994539425070421,0.28728841662478133,-0.1041235540627568,-0.2762873294797838,0.23337706585277024
-0.1797547733143042,0.17373723975084415,-0.13007561120010436,-0.21363856640243428,0.2441654077097098
0.19224577773949103,-0.21031106413189427,0.2611273576552191,-0.10356929292167703,0.021927344984135066
0.16796591243525227,-0.39092618159634723,-0.15395416528993777,0.23812225082244803,-0.11116778672106828
0.24735906454522644,-0.6845932799341492,-0.3833694647469058,0.32516984525527165,-0.26303990527706544
-0.12712896951474764,0.05811754024749105,-0.052772135651199675,-0.10361331646525157,-0.2728719374048763
0.08697967403608464,-0.4332652018376403,0.10966428910834841,0.3254980764118346,-0.2048012596965259
-0.1781008198679357,0.08331236128950159,0.1941665819629947,0.2361937053444142,0.2419711112337007
0.09497463515627846,0.10437498672341503,0.04725448801835653,0.07970444884976319,0.1498125676450291
-0.02968524659891003,0.42776477683197545,0.17802320492314994,-0.35076429243861984,0.27420423980657477
-0.005225157979734829,0.03267625413052602,-0.03424331598250752,-0.11945884029598805,-0.2642711203376926
0.21518296119157293,-0.08696238041104593,0.08987110676462257,-0.09293722263908613,-0.13049243110357348
-0.29440749095890506,0.6545353349817462,-0.1424813567674744,-0.1489910178924369,0.15505245929630612
-0.06864289679823404,0.21583545212217958,0.0607664383721156,0.06365487160828136,0.08623857631729676
0.17082973368681698,-0.301395876710156,-0.1279452516638098,-0.17357828496059727,-0.05142103154133876
-0.11505072120259577,0.5779436657758783,0.19019106242852254,-0.4510702695230625,0.269734991155613
0.27470140441231333,-0.5197732587196375,0.23401124032702772,0.49386672155703837,-0.23269354334366477
-0.19167192308285574,0.20658318605513373,0.18013062127641513,-0.27826498608255534,0.1878009003983398
0.01538447335165799,0.03463954794950745,0.29106822849869773,-0.052740426443176745,-0.05666724964307407
-0.07802980646668523,-0.018496792022919248,-0.24443764246012428,-0.28317819024620206,-0.027802557343457934
-0.07402590295825798,-0.05153987306111872,-0.246832649389515,-0.2699998746440568,0.05721265182997076
0.06358813288730247,0.13629135340201254,-0.04916369737953383,0.13781841735331157,0.017693859453179472
0.07348938161276647,0.08475740479413964,-0.040651222540454224,0.006985987716953815,0.16339515850880298
-0.21448010403249845,-0.28928717883548316,0.24318415116244982,0.331225950110985,-0.2498392952730697
-0.1474753098695928,0.22053155815483116,0.16094489782282684,-0.16045738105195567,-0.05590504990332962
0.26914391365828644,-0.26903878830509603,0.25720031403760707,0.2134175114546768,0.22676740210196894
0.07002184057026317,-0.18845265726799396,-0.032988042071143885,0.11367770600903827,-0.21390835611529424
0.22243267829879304,0.2120674545831753,-0.23573782946331456,-0.2978982972630327,0.15406105519282492
-0.2916516059432632,0.11120363349998563,-0.2625264430600849,-0.2346393582574824,0.09354631678580705
-0.173023691918538,0.33650697449153,0.18780151373683007,-0.029830609459515295,0.07756350315900284
-0.18798783390614454,-0.03798577441363282,0.03856613412628924,0.03546606178130469,-0.0003071853195559249
-0.23750126850691639,0.26669206432945575,0.17598179866488087,-0.146770597845435,-0.060791761866065275
-0.08711768701642159,0.2635078615088679,0.048329196974477705,-0.21461818843614427,-0.016210562268150985
-0.021536563680433607,-0.4668134299573604,0.20767774414147172,-0.09468861971853731,-0.2855022716554684
-0.00854865660570997,-0.2569852722564349,-0.1687767782793926,0.04621543961106454,-0.06790073057279164
-0.003385169400863919,-0.19221054087633174,0.24254766742462422,0.27718799660640114,-0.11021139470821503
0.041327033204055674,0.23911933908536187,0.19353564389975442,-0.014520309191672728,0.0603180870572782
0.10205678407432306,-0.007280927257919293,-0.03244659785063676,0.19312547823762724,0.11435109085115641
-0.2793894265805163,-0.015417991698870648,-0.1272513223738115,-0.12688476589026046,0.024868033822718405
0.07747491275359197,0.24199499247766282,0.06694671608054736,-0.0962871376825981,0.20542509956395477
-0.10888399088852677,-0.24581272911471533,0.0814373740775923,0.0451983482774522,-0.10167138212080712
-0.026502149280964893,-0.062202143485053304,0.10517519163352466,0.06035664634586263,0.12074380310079597
0.24102761863784444,-0.11853037526773325,0.004989971788625773,0.3222968169291405,-0.17040306427167595
0.01642411649530323,0.07508250826056169,0.05524083565058948,-0.07375317738734044,-0.10078013088572393
0.19022821163840137,-0.10245470962558087,-0.22210983307632334,0.009112597059174748,0.003427924794183357
-0.03694486116232043,-0.2333545424338607,0.1138460522619458,0.08306742177388489,-0.26973674840745077
0.11347803447363114,-0.06857859164650762,-0.295577397593729,-0.21630802817415254,0.20751713995739923
-0.1475423566784563,-0.07821389238490378,0.1452242011776586,0.00019520979377044695,0.017829935546744613
-0.10627534791344184,0.4074697067238622,-0.20118649320892634,-0.2569203267386615,0.21620069778282086
-0.07166489764829329,-0.25339057171357726,-0.23370566368367982,-0.150950969569899,-0.13922129696786376
0.263262661963456,-0.18867063720343685,0.04412835239054162,0.20615638433887884,-0.1864773088820459
-0.09437502258876276,0.07905011137685491,-0.18127335623920568,-0.05637410987097285,0.13109256706525646
0.2149173335146372,-0.15952898538151267,0.1938982203808649,-0.16444329406002783,-0.22589025132690393
-0.1750737991756691,0.11724053817143548,0.17091332448135144,-0.04864241335411805,-0.2814567873188206
0.25874002902130117,-0.10143658007292011,0.15612074757283423,0.25174799421651506,-0.20234546038166099
-0.1794548723716966,0.19972962083508697,0.1980467473467049,0.10541102840911432,0.16558121997888214
-0.06945180442265736,0.05457653177306812,0.0941672921923439,-0.29832674988266017,0.14853362749600635
-0.07587746132412357,-0.14706455918028288,-0.16273519461727226,0.35579750988952663,-0.2107094826886251
0.030340965873049408,-0.14705583231332828,0.0912483788208737,0.2998358832699914,-0.14256229836559825
0.11010033370705452,-0.1774957037068563,-0.11633730511750065,-0.15451148938269582,-0.26250828294569567
-0.031185791823151843,0.0014863014818210507,0.1451101701259271,0.14693492239532294,-0.26518339027138677
-0.18799681459195014,-0.0370434070376057,-0.2694553624612951,0.2575474567469427,0.075724203170903
0.1994686559605091,-0.5182000861754091,-0.32552322676480416,0.336944090854431,-0.28165704609332953
0.2652361030988542,-0.7361158042820788,0.03789109149809482,0.29718030034498844,-0.29328514545493245
-0.09739771665052377,-0.10263333136363259,0.16653333887509641,0.12869311977647468,0.03317293548945138
0.17565221681856807,0.28661496890120675,0.19302780812056092,-0.054769544792081265,0.20108756461287874
0.07273221726617612,-0.30134637945456055,0.08065376407035668,0.30759701963811703,-0.0874937941749605
0.16265863839253214,0.06787861196180964,-0.2293695134435551,0.2094482396105135,0.28968452317330623
-0.06065093497412863,0.09018656066715731,0.2840273245487143,0.09296141763125099,0.01668611952207011
0.29347577651246043,-0.5997820863676465,-0.22460373426258384,0.2867816964362693,-0.2945501462829753
0.03720838312822017,-0.23673578427415215,-0.15974709302647738,0.33047229538749,-0.0318528138028209
-0.27249449881571824,0.032754683156778666,-0.13279950392411913,0.18043915354271473,-0.24780959066793984
0.09407768542012834,0.03577427289774489,0.06874243344740308,-0.22748519663968836,-0.019263681880277606
0.23372183823123122,-0.5658373167118345,-0.29618967840619925,0.21350577422803163,-0.2574181942245198
-0.057582264310996084,0.5124704214252345,0.17906361241571644,0.045699690758567696,0.29144517887276405
-0.0649278151482775,0.4755119846311905,0.03693344865195508,0.0749002911961433,0.2934642509990241
0.082816204463112,-0.13537661524146127,0.09679663047050059,-0.13444991713901636,-0.10440013570617993
0.13765951649666447,-0.12074685888103474,-0.06120884338510625,0.17577034822861953,0.13311476500888048
-0.07700103276415843,-0.19483937901393122,-0.11584306482125865,0.11984493850742167,-0.0910603225014687
0.29936791767210774,-0.23906205161616162,-0.22749350976992389,0.12812291801375197,-0.18311108643083804
0.299965928803743,0.05967864517426277,0.19924755676285755,-0.3063397405853947,0.20348501669262015
0.1817812652751865,-0.46996542148139525,-0.22404259730274304,-0.016025725808845065,-0.25120735155372725
0.19564658056678602,-0.3045750605588519,0.07684692292847053,0.19822693176125866,-0.07724793409978778
-0.1602253091915526,-0.1557618543297692,0.1608425965105583,-0.035011059116608845,-0.12092742871024201
-0.18000660115089567,-0.11588184766358392,-0.08185100475812537,-0.22635809802589313,-0.08144904756649987
-0.2423191771754416,0.44630626697981823,0.19846114158589037,-0.4499906872680134,-0.05871913145763749
-0.24522327621372061,0.37553909041371386,-0.12374145580673773,-0.3336643076340877,0.09395265118867702
0.1559126454589782,-0.624256386846423,-0.16255665091513777,0.4783076693416682,-0.2550620342823557
-0.06786907656694696,0.046162208626882306,0.2808049202198485,0.017667411925593172,0.29178119688501497
0.26996394147006536,-0.05284639070662167,-0.175381818489105,-0.15430631852201826,-0.09970376173577403
0.07089407235984335,-0.0062772762404399995,0.2565754002367884,0.13628176703072462,-0.02679355241884418
0.02386044057246639,-0.2873293561521839,0.0019425695380529545,0.16656033910245965,0.03214755854145501
0.11064040846175549,0.3865133081507915,0.23038715464718673,-0.050025743538480494,0.2908164267924102
0.23165801554343463,0.022290127427582462,0.2052175540551672,0.020735410440471214,0.13908090696231007
0.0826871258446853,-0.021455981076955143,0.2759192550292118,0.02751250898125512,0.021286768035192027
0.197289696417698,-0.1677593482251143,-0.3085458608407247,0.1298470461312638,-0.17006339313539304
-0.04663043022514962,-0.050788855250768164,-0.029319780332597488,0.11569352492209341,-0.14269829446037313
0.2960674280130164,-0.17919314938794792,0.181116684545445,0.11440401265405911,0.15625459105922124
0.05266938693132284,-0.03401902712121019,0.12918658393207022,-0.18659540023922272,0.0731842787494929
-0.1926135610015674,0.12381464577749346,0.1959809202593621,-0.23105268723589484,0.29803801449641326
0.12431019384939296,0.31413192181412974,0.11031304505258849,-0.35903506328368917,0.2992990265567604
-0.20307920109600072,0.24701355201068675,0.1928143838677189,0.10973656364034956,0.12486295533201064
0.27349532965645235,-0.10505138071523307,0.008993118543403799,0.24625322395712265,0.2662652237175402
-0.1796496042037562,-0.06599928407199003,0.143276872783658,0.12690388021136612,-0.08532171678415229
0.16571444889036868,-0.2700903119128878,-0.028560490130707668,0.019307101098375384,0.0012305472083883329
0.17565240963557316,-0.14758349569433588,-0.15754777773691428,0.27061815576928316,0.2001683639929241
0.07258154263094851,-0.3115259124265638,-0.2909157643050755,0.18978809511645828,-0.14042319536048067
-0.2946982717391321,0.03965275619128855,0.017423457603684224,-0.1914556791347595,-0.2716698599828105
-0.28454505338169844,0.456557899531396,0.06652445821706891,-0.08320501812348316,-0.04660957955997391
-0.18837290496171807,0.6370364610223986,-0.089778295942985,-0.07477729826696528,0.22146768050462468
0.08705194763805191,0.010245492328345547,-0.2815441963464875,-0.034591806216758975,0.07969718201840337
-0.2962925888645437,0.3596438689164526,0.21855642301344155,0.04922688256208796,-0.03151475654207375
0.15501250960773738,-0.24123636711861657,0.25168944305286833,-0.143067556905646,0.200622416939718
-0.018061965966614635,-0.2945668959154783,0.10995712103619601,0.16823152603423597,-0.04929773726488951
0.05919637382162729,-0.10537828778804031,0.15919993261841517,-0.07135633293582572,-0.08283787718060273
-0.17111634405427736,0.38627243585162735,0.2707791206101623,-0.31072077000419607,0.19525634608972092
0.06153815021451303,-0.48301899798749093,-0.23077279836367093,0.1951537029628266,-0.28989242198735643
-0.154205497927255,0.08945853563304668,0.10373856620249458,-0.0029496372680768157,0.22237353310504065
-0.024470035036202153,0.15974049859450645,0.10074173947073503,-0.198253045658804,0.1989058240580675
0.08120422556752571,-0.2118854036536137,-0.011102872514217158,0.030476960208835474,0.17631288280317198
0.276617659779901,0.016287707981155586,-0.03728554971884425,0.218628535368373,0.09186622419227358
0.027930675706223096,0.01641006049692864,0.0334991550031971,0.2354660711988648,-0.09397918584977052
0.11451318200502036,-0.11513065800095702,0.2236592044455272,-0.19940896129517513,0.15546213930669733
-0.223518300943076,0.12481569021549246,0.2982421291695725,-0.03258140716562573,-0.08582142692596911
-0.17294596414788682,0.30465532157930464,0.2840444311293622,-0.2692229448821432,-0.02279804835777366
-0.06807346635130429,0.20607334006722264,0.06865662599398722,-0.09698628282241074,0.27004331600052484
0.01666927550703967,0.1521929239160667,0.10613312987501336,-0.2785594832370179,0.0025797112761545282
-0.015360157604686675,-0.06577373422231439,-0.16904135318752558,0.034300866694920606,0.2596181086214902
-0.1486283353142334,-0.2202142424236254,0.25933816596811693,0.020914497880931998,-0.18510769033053617
0.16625435439194214,-0.45002741047570866,-0.049000011457418384,0.43889021319881594,-0.2089169093239806
0.02643730789328891,0.002273613537958269,0.10728964596213011,-0.30031790530303554,0.25314124301361457
-0.2464268672990937,0.4226954316937677,0.32088199276218055,-0.46596677139187903,0.0853946180729635
