level of education and income in the a neighborhood,supermarket characteristics,weight status and adiposity,purchased food items,household income,level of education,food preferences
19699.971067341434,91621256.19224887,6607.805497565316,1662418093783050.2,-2.402032753332757,-0.021848178362106452,-2.6217680589943395
19699.74928340523,91619192.920064,6608.189081788403,1662343220712460.8,-2.409314937241153,0.11943799514430092,-2.6463936208304415
19699.535098814515,91617201.74634077,6608.238202028749,1662270965586302.5,-2.9108303486348306,-0.09754475984098679,-2.453935907046309
19699.535523183793,91617205.2924504,6608.295936762716,1662271094265087.8,-2.6086081898247713,-0.19229897051497052,-2.5505759340238865
19699.803870965145,91619702.28652388,6607.874551283949,1662361704704914.5,-2.718368152001722,0.07097021009221799,-2.726891425024177
19699.82642835915,91619909.89189513,6608.218640784877,1662369238359819.2,-2.3743270427550405,-0.08262542447300114,-2.406542469440124
19699.55721948688,91617406.83298273,6608.280976732153,1662278407637475.5,-2.513547169940967,-0.10352787521606185,-2.603291116320565
19699.862605905804,91620249.9906222,6608.024194819213,1662381580015951.5,-2.922139467631192,-0.16664191886582433,-2.865219184334419
19699.57035640451,91617530.53496696,6608.362277298279,1662282896462980.5,-2.8263874563528595,-0.2208783623181897,-2.7288109960348823
19699.786313796354,91619539.35086441,6608.198295265563,1662355792051784.2,-2.803169395719812,-0.21839461288179174,-2.7261869864349313
19699.5554837121,91617389.70016623,6608.148604933604,1662277785932292.5,-2.3849873934703574,-0.1173656414362331,-2.436390349152284
19699.56772521893,91617504.0739727,6608.06757107545,1662281936261332.2,-2.4134501447120145,0.053363036147709486,-2.628609644003193
19699.520126064297,91617061.93737762,6607.92800997328,1662265892298786.8,-2.580538398278425,-0.2670791544113979,-2.5200190203907016
19699.761039265737,91619304.09599762,6607.842307521015,1662347255078314.8,-2.680741943632898,-0.018105827632905525,-2.8052051672102047
19699.74307070519,91619137.26159273,6608.3303714450785,1662341200972900.5,-2.7334697141098907,-0.049309877008613334,-2.793067003544876
19699.69018055254,91618643.35786262,6608.180428570414,1662323278204110.5,-2.411537434162423,-0.20738793857674276,-2.6176601983315417
19699.75338455305,91619233.15346326,6608.1539156123945,1662344680706401.8,-2.8572525367853143,-0.1884879378602765,-2.7780605292033034
19699.435943667675,91616281.40760866,6608.127943257302,1662237569135861.2,-2.8162146521726137,-0.10319251596289206,-2.896255235441364
19699.461287955382,91616517.21004733,6607.785156479294,1662246125697443.8,-2.8979113233129934,0.020946131603221396,-2.9648450314267816
19699.838639610247,91620025.31392267,6608.0127850681365,1662373426841323.0,-2.7502888766819944,0.2475062951821228,-2.654419190211816
19699.55230692903,91617360.15310355,6608.192952652451,1662276713746801.5,-2.4693809616973126,-0.20239858023267637,-2.4364544491085507
19699.944659550754,91621011.69880983,6607.958616373585,1662409221392703.2,-2.5458217737471345,-0.2304605879246,-2.855228519560806
19699.587803286184,91617692.61531481,6608.175271908046,1662288777949347.8,-2.9070477045053065,0.07130847311319943,-2.656588322713297
19699.657450626164,91618340.24966806,6608.251518403652,1662312279067786.8,-2.8549100580192226,-0.13074391884528147,-2.5969880797137592
19699.416017775304,91616094.31870294,6608.227008228781,1662230780257605.8,-2.8403580114772304,0.26424490325458,-2.5891327354205975
19699.428057709465,91616207.04468988,6607.984846446222,1662234870733671.2,-2.829607916075064,-0.14732871947246254,-2.7209677507078234
19699.511799192278,91616985.8412642,6608.060923963831,1662263130980783.5,-2.7287695850456193,0.13237212945173477,-2.8452445537532074
19699.720696454406,91618927.05741303,6608.236776648571,1662333573075974.5,-2.7027899963845523,-0.12386567467484869,-2.3890494915096068
19699.940308659658,91620971.74987838,6607.856718905475,1662407771693420.0,-2.973030918776019,0.04305071511495945,-2.620771261545033
19699.492391168333,91616804.78827259,6607.792968408228,1662256561076467.5,-2.859166830688171,0.12272659603194103,-2.5578488379383573
19699.849332945527,91620124.00512022,6607.850011830155,1662377008191841.0,-2.466808058529574,-0.2582360317043385,-2.6264064511741623
19699.93064793779,91620879.00585416,6608.011337203126,1662404406125345.0,-2.3863650120058413,-0.16723737507233447,-2.4452887437558637
19699.981769685484,91621356.47065671,6608.108455647222,1662421732779891.2,-2.920505110841895,-0.08132657898782084,-2.433045597808628
19699.646177842187,91618234.53224455,6608.242304418601,1662308442821258.5,-2.8415882163666217,-0.09966407218989617,-2.4707266989133387
19699.42016653958,91616134.68621852,6608.2019308510235,1662232245068832.5,-2.9486604459708716,-0.20616196796984443,-2.8815941724892014
19699.827946077556,91619925.74386783,6608.13021074989,1662369813602344.2,-2.6136634854532668,-0.05931365860248217,-2.734692320701796
19699.981538940025,91621353.04691486,6608.20811543022,1662421608535871.5,-2.568762687260372,-0.1307968524925914,-2.3766698287419317
19699.61545207642,91617949.3839611,6608.293139544574,1662298095456155.8,-2.9498004711615913,-0.14535803835909014,-2.536605947622156
19699.855341640992,91620180.05918698,6608.11300009937,1662379042308720.0,-2.6960659745499926,-0.16523357868805214,-2.514956506117779
19699.662248785764,91618384.70252976,6607.871394882813,1662313892163058.5,-2.736062894850805,0.19055500649282114,-2.6130168785246024
19699.964805994354,91621199.46501395,6607.889719508803,1662416035213754.2,-2.9369968190687272,-0.1502450845896263,-2.56095601136219
19699.65163979341,91618284.15997267,6608.276166577854,1662310243698870.2,-2.435928642295958,0.16036612713905812,-2.4521599033509434
19699.920750424964,91620789.26881568,6608.198994959875,1662401149680381.2,-2.4936219769657697,-0.24356666439701719,-2.907372908882956
19699.53026409411,91617157.63811173,6608.268864717275,1662269365017644.5,-2.9410500931091406,-0.19894527375302115,-2.6198178058753308
19699.704892822465,91618781.0161453,6608.263128105871,1662328273535439.2,-2.8632421285880123,-0.20156555963466655,-2.409146346885604
19699.662241637954,91618385.63056192,6607.8750790576405,1662313925839285.8,-2.6710358811345496,-0.10907756504692692,-2.9224292055425405
19699.522248830155,91617082.99430737,6608.092184749329,1662266656397078.0,-2.9651192231603725,-0.19350470903863498,-2.6500046567865443
19699.85761230284,91620201.54329193,6608.114495919421,1662379821934560.5,-2.4169782004805187,-0.25970276032741846,-2.8054476969301105
19699.700809237816,91618744.15106724,6608.070880095303,1662326935778080.5,-2.510910767519199,0.07475080873625278,-2.9635533195806105
19699.47378746829,91616631.8340601,6607.954798367664,1662250285066214.0,-2.7613579036494174,-0.2150394337440698,-2.672693372919171
19699.805671775775,91619718.29922557,6608.285381201663,1662362285778716.5,-2.723809644709366,0.2888633516415435,-2.5624555025895575
19699.865624940245,91620276.3841247,6608.176859125768,1662382537797199.2,-2.831861912525875,-0.26579912437237646,-2.523940410485012
19699.4366493834,91616286.03465044,6607.9952172679095,1662237737037084.5,-2.828190645195728,0.04617981133748622,-2.4773799877208154
19699.96359540848,91621187.06320703,6608.2271389853295,1662415585165916.8,-2.866461417409117,0.2815275021619678,-2.4163285694544854
19699.515651881913,91617020.79751857,6607.824449440054,1662264399446523.2,-2.6147653315469173,0.135969688153678,-2.660917093771473
19699.431162954337,91616234.39438924,6608.144690226902,1662235863170100.5,-2.5154538686163654,0.08587880880549909,-2.584122379747701
19699.677459024304,91618527.19715686,6608.063400490527,1662319062980753.5,-2.6388850606898764,-0.16811657861544346,-2.9598013221900366
19699.698879813517,91618725.16849859,6608.060064037333,1662326246940174.8,-2.823353257554023,-0.12186211894065838,-2.4644997193945994
19699.961821803587,91621171.26530597,6608.149627154002,1662415011877673.0,-2.402825954363668,-0.17901466535012284,-2.922079164366477
19699.808345793725,91619743.04465584,6607.954478113915,1662363183748637.2,-2.76907885838138,0.23978593150170918,-2.46745295528126
19699.905340679717,91620645.96185598,6607.813861050767,1662395949256543.5,-2.407134321880117,0.02765497950688922,-2.901934201411018
19699.4127843269,91616062.56754178,6608.123420313215,1662229628107457.0,-2.433207545516915,0.15291794603264586,-2.4027811001157047
19699.65543301414,91618322.45536098,6607.81305363913,1662311633352263.8,-2.952696501311228,0.023882715610894723,-2.79150055088407
19699.843602935205,91620073.12208322,6607.9820343589145,1662375161724853.0,-2.8817474780063157,0.2986601476658218,-2.9321612026873103
19699.95620867147,91621119.29579182,6607.788995452355,1662413125962557.2,-2.9713504323603575,0.077419429206325,-2.496517896355677
19699.953322665806,91621090.60081348,6608.211121614153,1662412084654578.2,-2.4730496760906333,-0.2385190440921702,-2.4634763764629746
19699.76452184962,91619336.7796417,6607.886575893733,1662348441107313.5,-2.8465558594652687,0.20452834434249706,-2.6924171732932027
19699.502039581137,91616893.1320693,6607.835503505435,1662259766822985.5,-2.5766273242906546,0.21713335596395517,-2.429547927456588
19699.662282487792,91618386.96789838,6608.243625262147,1662313974368259.5,-2.9451890056707724,-0.04661239755127117,-2.9645322158742626
19699.538446390252,91617231.89744075,6608.15082004752,1662272059688835.5,-2.647279959656373,0.08934881569232567,-2.500721008904316
19699.760218227737,91619295.38259414,6608.142391095281,1662346938885087.2,-2.4186552996310757,-0.14763466404159087,-2.7391640953867187
19699.616436124656,91617957.99879514,6607.955289577116,1662298408067885.2,-2.4227058241914174,-0.0978957784584279,-2.8078319953595026
19699.714449449486,91618871.67139365,6608.025740257037,1662331563229001.8,-2.918164220768542,-0.23817861194398973,-2.825004394656328
19699.481780673028,91616705.870928,6608.216650361854,1662252971649469.2,-2.791480918102843,0.2265088742596298,-2.5847011522959322
19699.557693881394,91617413.06418112,6607.809179177346,1662278633751427.5,-2.9322327889656155,0.2392003516456575,-2.6427287581446386
19699.600983854845,91617816.04002494,6608.339766254574,1662293256727254.0,-2.8844195421121412,-0.18580509836860493,-2.7514591176317515
19699.64687774122,91618242.4280833,6608.247978579595,1662308729343260.5,-2.5681203663058247,0.15778650915492387,-2.9420034243217934
19699.57395847625,91617563.4951622,6608.198381078776,1662284092504356.2,-2.65477306234154,0.02297785369641525,-2.7275849989750487
19699.69926377919,91618727.40282643,6607.9163024507,1662326328019272.8,-2.431995447029209,0.01683993703587483,-2.550371926057821
19699.533147137514,91617184.47950546,6607.895798484568,1662270339019330.5,-2.641370757470766,-0.28566804867768375,-2.8347579264718092
19699.69093176697,91618651.07493071,6608.128092466368,1662323558240182.0,-2.4906735562610813,0.2782008976871407,-2.6785961268572485
19699.73802451316,91619088.95372789,6608.175407600435,1662339447973792.0,-2.4622774833061345,-0.19067710991024966,-2.7718399662146704
19699.513005538905,91616997.24066103,6607.836594616711,1662263544633296.8,-2.797155566263255,0.20540904643502794,-2.7734746843128746
19699.708150020226,91618810.80533132,6607.955904894238,1662329354523716.8,-2.5027524315923855,-0.022655458512493065,-2.6965368085237293
19699.516628970134,91617031.69753745,6608.053344808929,1662264794978147.0,-2.966036100919011,0.2579777313368677,-2.816226874281685
19699.860954250373,91620233.65005131,6608.1980614844315,1662380987040891.0,-2.856785332282715,0.21021521459697373,-2.719797121425378
19699.802535186613,91619690.77954273,6608.20209039287,1662361287136135.5,-2.655745093210383,0.2744694585848531,-2.943009145649743
19699.442414064462,91616339.091766,6607.896548446561,1662239662318474.0,-2.8962895836773224,0.24092525363185874,-2.3782220553529902
19699.496529132997,91616842.84309752,6607.982502486764,1662257941978053.5,-2.6174112339971467,-0.19457401339485358,-2.6250580529548238
19699.910983368438,91620699.92479055,6608.31180971284,1662397907500548.2,-2.82916956142379,0.21973537277362581,-2.8879569688219036
19699.432374597553,91616244.95658463,6608.070775687313,1662236246439749.2,-2.4511373839232378,-0.06783917779404428,-2.488744657549263
19699.89723646731,91620570.11054063,6608.144105936379,1662393196713908.0,-2.7424570100857175,-0.20320578594288313,-2.534676823522581
19699.80259020673,91619690.0458153,6607.9868764332095,1662361260510417.0,-2.860308977434443,0.0802121998887717,-2.502348185336123
19699.978973847425,91621330.09530067,6607.843593007649,1662420775645866.5,-2.5487258671035335,-0.14434648314075266,-2.6987370389875096
19699.650998862435,91618280.81281722,6608.146546770971,1662310122238167.5,-2.8739947102786867,-0.10931158863104906,-2.719306116430042
19699.48267196175,91616713.71020016,6608.209027138372,1662253256114051.5,-2.6327373523625925,-0.26250353202199134,-2.5925244684791915
19699.725066061314,91618968.4399628,6608.01683359149,1662335074766064.0,-2.732049788545956,0.20526686042022463,-2.599570347324015
19699.707079944095,91618801.891295,6608.329815408963,1662329031051640.5,-2.480791827015672,-0.2358116952416091,-2.8636244644528452
19699.84610011464,91620094.62406847,6608.143703703573,1662375941998631.2,-2.5557742375582286,-0.1159327964957089,-2.701162311496752
19699.54794844735,91617322.79486574,6608.093219614195,1662275358114726.5,-2.7305610544826147,0.10141351341207344,-2.8693284667299137
19699.820169771334,91619853.57765442,6608.2238969394475,1662367194807654.0,-2.4238564884788296,0.07261989346610764,-2.803993619651521
19699.88857126013,91620488.98600432,6608.222105387702,1662390252815667.2,-2.4888182539163286,0.28325160200269556,-2.6688891901179677
19699.780442413514,91619483.08557326,6608.3366240967,1662353750284173.2,-2.6988880145297953,-0.17493129759452708,-2.514065977603639
19699.473011710077,91616624.63083412,6608.053240029283,1662250023682146.2,-2.7311876644577806,-0.07931024834260295,-2.636678260439318
19699.496948107684,91616846.67736666,6607.917549026175,1662258081112828.8,-2.4982944985255466,-0.26294338679856816,-2.6950573313694983
19699.84173444076,91620054.54041049,6607.968751810458,1662374487424843.2,-2.754432313380796,-0.15650543791861934,-2.738316674958305
19699.449708735596,91616407.58024201,6608.06975475569,1662242147558658.5,-2.5678133345488225,-0.043864784316974936,-2.721690758463481
19699.469700414877,91616593.60241972,6608.14376835011,1662248897751693.0,-2.829516876390076,0.2822168714283854,-2.584811579112336
19699.7375523536,91619086.24479884,6608.320223729551,1662339349672019.2,-2.908642827626136,0.032088963938034565,-2.728021723511902
19699.90634079533,91620654.39718167,6608.36459269012,1662396255363354.8,-2.446705046860056,0.21126902759180438,-2.636438790900032
19699.55074153231,91617347.802505,6607.861967528147,1662276265576042.5,-2.644445890380333,-0.21173569002682718,-2.7327182599539404
19699.977905160373,91621320.75491437,6608.283100224175,1662420436693105.0,-2.5914535491345996,-0.03774330820007876,-2.7574834081785538
19699.798299499693,91619650.85234608,6608.219926401554,1662359838246469.5,-2.5948938678945073,0.16743201799129753,-2.8527697447800167
19699.73148662458,91619026.85248989,6608.340170090162,1662337194441173.2,-2.5047434794332504,0.05658573964987401,-2.4192125218062017
19699.42487401122,91616177.32269083,6607.967043280736,1662233792214120.0,-2.5544639857297957,-0.0466139557467673,-2.9652470710314733
19699.77879597663,91619467.658951,6608.3107968439,1662353190479634.8,-2.6714913322131024,-0.270800547848494,-2.383444084376513
19699.604752388466,91617850.39436926,6608.004133867862,1662294503362637.2,-2.911335136216863,-0.25620194457908246,-2.57641245866761
19699.693278098646,91618674.19554695,6608.084435830954,1662324397238563.8,-2.765183363601971,-0.031226455795738572,-2.8321243986048725
19699.393837574913,91615889.50626819,6608.181441103246,1662223348263147.2,-2.8533126643221896,-0.024584595187062686,-2.843421445167915
19699.408866449277,91616027.90198193,6607.8187990921,1662228370203372.5,-2.69104436461674,0.14878822581103707,-2.668983123471668
19699.53182718607,91617169.90931989,6608.143969155964,1662269810306610.2,-2.5965778083466233,-0.17210034879935782,-2.385251871346403
19699.74480773812,91619151.76525915,6608.28463906647,1662341727283119.8,-2.7291055233627004,-0.09861492879994752,-2.4409951286065334
19699.6488351726,91618259.8778977,6608.025417752784,1662309362557363.2,-2.949494433168995,0.19881942665838814,-2.4975247970700583
19699.626645317978,91618055.3264754,6608.303958937594,1662301939858760.0,-2.889393200317243,-0.09303838812477172,-2.926053833609755
19699.688736633052,91618631.17001756,6608.028517977683,1662322835933052.2,-2.5325898668475415,0.18678790715132615,-2.874595599884321
19699.967431524747,91621222.60564539,6608.253238236668,1662416874961799.0,-2.691063750887149,-0.207217554254434,-2.4925785395547404
19699.695956510324,91618697.90127671,6607.793427238342,1662325257469698.0,-2.8379792470986462,-0.0781429055889058,-2.546495525053727
19699.919256771213,91620774.95096889,6607.8428008216715,1662400630103911.5,-2.509283549723183,0.298606648766034,-2.767846360244129
19699.990512235283,91621438.58556727,6608.269494811357,1662424712645685.2,-2.775757274797199,0.10574191474202294,-2.7605006423229077
19699.918550011862,91620768.89927597,6607.860871450028,1662400410495688.2,-2.5147627281163225,0.1283066440054086,-2.839031356759857
19699.50565891859,91616927.0158995,6607.785031490264,1662260996372168.8,-2.3768682234418814,0.08906622613072862,-2.659724544924651
19699.989640041968,91621428.44271162,6608.138585972328,1662424344571721.0,-2.530422709022416,-0.1010745327077254,-2.4326001100907795
19699.546833951936,91617312.42593028,6607.966553138471,1662274981853460.8,-2.786129643329132,-0.1663346653159732,-2.8891808154607617
19699.871605937773,91620332.54422073,6607.833779310782,1662384575765108.2,-2.5210484675394085,0.14023605557681917,-2.956319809049866
19699.521307777395,91617073.38080072,6607.838687804274,1662266307549238.0,-2.8281079184819324,0.1913806422237313,-2.439435274999829
19699.462032113628,91616522.72807728,6608.129685721494,1662246325930423.5,-2.728072025341752,-0.12875331310745833,-2.742461765202487
19699.96156606738,91621169.72326128,6607.787813965629,1662414955918593.8,-2.619267534208707,-0.18517718648761816,-2.878491913866705
19699.628276108786,91618068.37956831,6607.938089796203,1662302413524853.0,-2.9095371653633584,0.2222136373919254,-2.458975818737296
19699.838499803238,91620023.92533939,6607.8247366866035,1662373376451816.2,-2.7593339539408066,0.11959966473831196,-2.655757999648935
19699.52686242986,91617123.51841325,6607.859421740185,1662268126906344.5,-2.5217982241651367,0.12959082329941335,-2.383550397886864
19699.512787331594,91616993.6968961,6607.97188428967,1662263416039884.5,-2.8643826136314026,-0.06970235197853286,-2.405169972308795
19699.79813871255,91619647.25477633,6608.030543164357,1662359707696847.8,-2.446581619681504,-0.16521180104933453,-2.529901607236424
19699.726869889437,91618985.17392263,6608.254603773097,1662335682008239.5,-2.4080055487614027,-0.19078634689231988,-2.695078116731935
19699.464056716068,91616542.06894292,6608.367752589033,1662247027753310.8,-2.6228935341537754,0.06750199450993083,-2.8680695460349104
19699.53378601796,91617190.38935827,6608.216754876162,1662270553471966.8,-2.6731428853862886,0.05358891818902917,-2.807818432883436
19699.561264844164,91617445.06731273,6607.865571665468,1662279795061911.5,-2.86964799002139,0.2552212553439553,-2.5017051251932005
19699.675553322882,91618506.22580238,6608.048480523412,1662318301975757.5,-2.3799263258454912,0.21683007631336054,-2.3838515016761064
19699.6286517785,91618071.39260258,6608.286240273013,1662302522860801.8,-2.7497363395583685,-0.05627835271648035,-2.4798214256847158
19699.613635709487,91617931.42656541,6608.20095806259,1662297443825291.0,-2.6203230710870704,-0.1956774896040737,-2.50220256712343
19699.5699327445,91617525.46400388,6608.167458782557,1662282712450708.0,-2.8434196148327593,-0.13680886364623476,-2.4260123984560775
19699.54298517715,91617276.84612183,6608.151853131832,1662273690756562.5,-2.7739622079480517,-0.19030870192180593,-2.9712763548637744
19699.60631851116,91617862.83587974,6608.151275482073,1662294954834827.2,-2.400712135598047,0.2029117923413763,-2.489997573368293
19699.77707099168,91619452.72767326,6608.014214005096,1662352648650353.8,-2.471983446756557,-0.08082529104509453,-2.8521458292839657
19699.49363045091,91616817.60766192,6608.118728961813,1662257026255657.8,-2.731444187753559,-0.03281552261044979,-2.969736150201231
19699.456499337117,91616472.31831178,6608.212115380019,1662244496709625.8,-2.8685358538783685,-0.01932134500194055,-2.895029704007014
19699.84989123222,91620130.2150111,6608.35869052452,1662377233539281.2,-2.5107056115616744,0.2777805792893428,-2.829519386029119
19699.48699365337,91616752.57576841,6608.085317980288,1662254666433815.0,-2.3918208803549486,-0.11271496278511298,-2.441749625023468
19699.52015588256,91617062.64854996,6607.85927047622,1662265918105280.0,-2.520079037873424,0.093448431144665,-2.7524735618052736
19699.846869099976,91620103.46139203,6608.242054152367,1662376262691486.5,-2.81546129864633,-0.00398740025891281,-2.9134588381913473
19699.823841718666,91619886.22143354,6608.195149499438,1662368379397129.5,-2.4170867074971563,-0.20580530196908514,-2.5086972720650955
19699.876391674286,91620377.24582884,6608.232870931589,1662386197922110.8,-2.874265717056768,0.2535035694586832,-2.6355866430680748
19699.405104832425,91615993.34224316,6608.221958862574,1662227116139674.8,-2.904187530899269,0.14197885756503487,-2.569775241988098
19699.689781387195,91618640.20219624,6608.034992107878,1662323163691662.8,-2.5796672434320977,-0.08926514062981086,-2.579418491277839
19699.71309072381,91618857.53007036,6608.159772694809,1662331050069084.5,-2.443813080586913,0.13428933644371877,-2.850700136697364
19699.49273771286,91616807.33011161,6607.867527557425,1662256653312572.2,-2.587379148415541,0.21942315624255587,-2.626957897690809
19699.79036325898,91619576.28414384,6608.019170797618,1662357132295660.0,-2.4546708013782936,-0.17886099694442276,-2.824870018629366
19699.440653362883,91616322.57423924,6608.161578589196,1662239062947533.2,-2.704939343208423,-0.15602252992719592,-2.4882670957783555
19699.631799281804,91618102.0702331,6607.932242734966,1662303636080287.5,-2.604234659242358,-0.0888136920413182,-2.9305650062433317
19699.510422149986,91616972.53347328,6607.843311341925,1662262648078002.5,-2.715246273634875,-0.20878789361783176,-2.6172699990773522
19699.44421857372,91616355.82758945,6608.127179962105,1662240269610848.8,-2.795709277113489,0.05020172039800458,-2.374515013787936
19699.888911745988,91620493.84968163,6608.2526579359555,1662390429311779.8,-2.8445289687815976,-0.2867548992221861,-2.778123501188005
19699.393825666153,91615887.46604694,6608.064557499974,1662223274230063.8,-2.7584405342636633,-0.03916785184221061,-2.5190237013762067
19699.62266208003,91618015.54014474,6608.122403389566,1662300496106649.5,-2.4112737927105217,-0.006533793724156023,-2.7305292482913406
19699.806948106652,91619728.91374592,6607.836342878707,1662362670961723.2,-2.5374542250070293,0.24828389602813755,-2.395790427511733
19699.949981174268,91621060.3727249,6608.120060813488,1662410987712137.5,-2.8068959452843525,-0.18267618312116685,-2.463251126461489
19699.448321870143,91616393.69052505,6607.783388124938,1662241643542581.2,-2.728758674397615,0.18318037199280418,-2.379005642579314
19699.538684268424,91617234.70154576,6607.942458953857,1662272161442302.2,-2.5194059061213077,-0.1498247459334499,-2.6177369316339436
19699.74267974559,91619133.8879957,6608.101314988936,1662341078551551.5,-2.888869919562069,0.2826915356198502,-2.783420094701003
19699.80981952476,91619756.21243423,6607.853901678835,1662363661585199.5,-2.548362851725444,-0.016583200087623984,-2.5308740742703533
19699.74469526687,91619150.10947408,6607.909287003926,1662341667197851.8,-2.4021175951165534,0.23295523803247647,-2.514180538871028
19699.594110404974,91617751.20047863,6608.049714835837,1662290903859501.2,-2.7871706758143113,0.2983700645746031,-2.729098349369371
19699.59310626444,91617742.58361092,6607.871296105388,1662290591174679.2,-2.9601875280074132,0.0507241388013398,-2.7080178935366477
19699.40162683937,91615960.66928673,6608.011488888542,1662225930541778.2,-2.886532803589186,-0.2993567638642864,-2.5298303425188964
19699.657329976413,91618338.18775432,6607.927193330151,1662312204245550.2,-2.781895903059516,-0.28765663333816466,-2.405842803379156
19699.413278105556,91616068.62560894,6608.29489219968,1662229847935702.2,-2.637839386513308,-0.040745612531315256,-2.6035764228443905
19699.827781018997,91619924.44548784,6608.249253321008,1662369766486224.5,-2.5249685877510015,-0.20723597048834408,-2.870317189146966
19699.561177320575,91617443.92076217,6607.825724684941,1662279753456562.5,-2.480292934600023,0.13447795756100583,-2.706594087068055
19699.438753535316,91616304.225418,6607.85893499111,1662238397124597.8,-2.3944024151951435,-0.1254057991715215,-2.54176974394557
19699.57954981822,91617616.34608914,6608.019604871028,1662286010330527.8,-2.7450861915927236,-0.15670613115247578,-2.863999639685693
19699.610434305403,91617901.43084191,6608.366426173014,1662296355352640.0,-2.5621417383445646,0.11023236414329163,-2.504466491253268
19699.40699245699,91616011.37633738,6607.991532426668,1662227770539899.5,-2.6065432920494698,0.060764126264425455,-2.9421052016572404
19699.84885444588,91620120.14347431,6608.003940954977,1662376868058627.2,-2.412610561404393,-0.10931009916635173,-2.8690613671720637
19699.67154982761,91618469.8408794,6608.222345762476,1662316981646190.5,-2.455168152025773,0.23884582212103128,-2.546050854068332
19699.60775753197,91617876.51591478,6607.942697457779,1662295451250139.0,-2.7056474453432418,-0.0332223559442098,-2.38292839671687
19699.51892712524,91617051.20077203,6607.827554798955,1662265502696854.2,-2.602906873270554,0.23057614709399027,-2.6987133926155247
19699.71940470162,91618915.15945505,6608.128101916947,1662333141322966.2,-2.786704716699639,0.2702312253156702,-2.3988254766027226
19699.835655041046,91619996.2467996,6608.327000343399,1662372372041234.5,-2.5275042075330827,-0.03092309096927981,-2.4258029598625495
19699.840583196565,91620044.72968075,6608.149096456948,1662374131408772.0,-2.927329373948843,-0.20276114746335033,-2.8160357806373413
19699.541765722584,91617263.8295432,6607.805331735884,1662273218419566.0,-2.786301434622283,0.2818814563192639,-2.5227232386145197
19699.641240827783,91618187.75560148,6607.959055603784,1662306745403941.5,-2.4694438570643555,0.004858367172311917,-2.4301989045676344
19699.900835891964,91620602.88909097,6607.903074274365,1662394386203315.0,-2.552669680229531,-0.09837089231846874,-2.495576871268915
19699.828502800596,91619932.21196699,6608.316298107768,1662370048319260.2,-2.768036660085035,0.08457155725905191,-2.8118667614784
19699.52279530153,91617087.49867868,6607.869679447394,1662266819848393.2,-2.7174798798358304,-0.1808549198564653,-2.639239208272175
19699.620827471266,91617999.32718535,6608.045622827253,1662299907776770.8,-2.8758164642827153,0.26763930399783536,-2.5113794340790596
