lack of oxygen to the blood during the infant's birth,infant methemoglobinemia,presence of an illness,blood flow across the ductus arteriosus,mixing of oxygenated and deoxygenated blood,the state of the blood vessels in the lungs,low blood flow in the lungs,thickening of the left ventricle,age of infant at disease presentation,grunting in infants,low oxygen areas equally distributed around the body,hypoxia when breathing oxygen,level of CO2 in the body,having a chest x-ray,report of having LVH,report of infant grunting,level of oxygen in the lower body,level of oxygen in the right up quadricep muscule,a document reporting high level of CO2 levels in blood,lung excessively filled with blood
0.11667195644809694,9565.548066330743,-7503.170151327677,22631465.588212557,5903.25568365844,-7503.8415090406925,-7503.730892674782,5902.774294604033,-7503.435924730433,-107598343.26809876,-300145710403202.5,-4925973.51732087,-49953748.28755098,2847.677814311931,-8183.5928942497685,1649511749453589.0,68.168342320358,-47.34338017679398,-671564898509680.5,9563.270568928017
0.26546402081160486,9565.542174868222,-7503.2560457789195,22631438.183927782,5902.730634821488,-7503.158991300854,-7503.637228625885,5902.129975439149,-7503.564551530125,-107589660.53202379,-300144983520798.6,-4925038.256838772,-49944661.23963153,2847.8316465807693,-8183.393222909635,1649245542802738.5,68.15586198462756,-47.52410984044632,-671320593024364.1,9562.956636001834
-0.18165290462972036,9565.905306456112,-7503.779307186698,22633156.76659907,5901.950685205737,-7503.184014452513,-7503.258484130495,5903.053783772957,-7503.301929746051,-107597440.65514697,-300190569992285.25,-4927709.763991742,-49944994.67028432,2847.881454437155,-8183.801226615558,1649484074967549.0,67.76572322586773,-47.83541468771945,-671329556529379.2,9562.936944314899
-0.352889214185967,9565.782352941796,-7503.32963835469,22632574.75642779,5903.076552730246,-7503.0582433640675,-7503.536714413389,5902.505087030169,-7503.761730535196,-107589242.18139893,-300175131413840.6,-4923503.489831429,-49943320.40152764,2847.488654312145,-8183.473906074518,1649232717005937.2,67.74891928418147,-47.46703772728496,-671284548325050.2,9563.092033371238
-0.5526312574071832,9564.99921417906,-7503.860958094367,22628868.747867655,5901.811664441717,-7503.239077988708,-7503.504703053029,5902.484696743123,-7504.053924421291,-107599396.3188744,-300076834117116.8,-4928383.2976177605,-49945728.235494494,2847.891836627337,-8183.148231483123,1649544036718883.5,67.66092763087592,-47.45934304593176,-671349276928870.5,9562.842305784889
-0.1550932348783103,9565.426953924303,-7503.419876788642,22630893.008421198,5902.408853681788,-7503.068242602973,-7503.294593623388,5902.663314029216,-7503.491541582525,-107590666.83152106,-300130523132316.25,-4925745.318186257,-49943453.48030091,2848.104782314359,-8183.358385003578,1649276394145029.0,67.54838524345439,-47.43821646752619,-671288125734101.5,9563.174117625489
-0.536627737228805,9565.164680130227,-7503.7949458401645,22629651.7766199,5902.756530917843,-7502.993180538934,-7503.276650920572,5902.786056913407,-7503.35151445705,-107594893.92818275,-300097601638333.7,-4924304.736712117,-49942454.037349105,2847.953799187152,-8183.356369193568,1649405992518173.0,67.78343605646998,-47.381283727490676,-671261259050836.2,9563.558290693989
0.2975284921365507,9565.71091023941,-7503.364632274407,22632236.49690498,5902.478800993821,-7504.176166538111,-7503.0333924103525,5902.8142283298985,-7503.530314693948,-107605955.43152176,-300166158835803.94,-4929845.604872994,-49958204.3343896,2848.307432181735,-8183.558324750654,1649745150764057.5,68.03481024417455,-47.27598037506854,-671684715669244.5,9562.857899717577
-0.23596044833684354,9565.118400747728,-7503.530973576827,22629432.74170066,5902.679368272038,-7503.248094848521,-7503.4317609623295,5902.772702116668,-7503.240878713341,-107594849.90991597,-300091792310172.2,-4925556.236505104,-49945847.797164,2847.958190919458,-8183.758799786271,1649404642937807.0,67.91495622519018,-47.3255215937523,-671352491127132.6,9562.706989758304
-0.24351371167376262,9565.47051738936,-7503.036899617356,22631099.314695694,5902.882717797777,-7503.016885419548,-7502.930593216948,5902.203454280492,-7502.984887785982,-107584493.55504099,-300135995212609.75,-4923981.247479831,-49942769.95595526,2847.8104140541172,-8183.302617698548,1649087137076911.0,68.32107386687335,-47.436097231124904,-671269751408536.6,9562.806096352122
0.42787766021290635,9565.557107828246,-7503.337331935607,22631508.80194174,5903.017114557286,-7504.029355847907,-7502.907364084085,5902.7192938017615,-7503.746794183161,-107603438.72891757,-300146856635799.3,-4927495.211902886,-49956249.0284236,2848.0816588129264,-8183.504422908059,1649667982742126.0,68.03518877214827,-47.2274944971807,-671632138782310.6,9563.490309654153
0.45595706045762896,9565.203452865047,-7503.01624976036,22629835.55240171,5902.681480287179,-7503.7579420295415,-7502.994477840643,5902.875653082489,-7503.231451098107,-107594950.98475797,-300102475853500.94,-4927542.017084521,-49952635.793169074,2848.472130770969,-8183.709936804232,1649407741848064.2,68.08119193194382,-48.077822922437505,-671534986685923.0,9562.857160455404
-0.30584293505389265,9565.583919104909,-7503.190186292504,22631635.461325943,5902.458150213154,-7503.773188897614,-7503.812797081287,5902.976153205103,-7503.229608501166,-107597636.967217,-300150216252121.7,-4928338.239492296,-49952839.031406686,2848.0329857285997,-8183.475088011141,1649490093956973.0,68.19910189356152,-47.437804575265325,-671540451136904.1,9562.703336636569
-0.26407199511672785,9565.319884257538,-7503.287654374236,22630385.65128631,5902.7926868213235,-7503.496486463329,-7503.272892977366,5901.777564271878,-7503.175077247677,-107595004.78012311,-300117066153899.06,-4926153.07437017,-49949155.149065666,2847.9107095291274,-8183.992306476544,1649409391191515.5,67.87914417360597,-48.00771988284879,-671441406324378.1,9563.336214711153
-0.08491494649482591,9565.765499905838,-7503.606277529329,22632495.195792414,5902.922047817928,-7503.34202038298,-7503.626002544385,5902.166973361093,-7503.397372049571,-107597279.69852589,-300173020999060.4,-4925122.417773486,-49947098.27462734,2848.097705517895,-8184.105341141456,1649479139995434.8,67.89236337987701,-47.16173908440395,-671386108402899.0,9563.105184261307
-0.01588581668471845,9565.698762105212,-7503.027467430216,22632178.852334872,5902.764347005819,-7503.322180177301,-7503.426253442622,5902.514510705038,-7503.555778757802,-107588788.43152092,-300164629780523.94,-4925565.232162984,-49946833.70756117,2847.656661790548,-8183.055131681704,1649218805994930.2,68.41412319078336,-47.36363885042377,-671378995830250.8,9563.365723806688
-0.5159080175297696,9564.967566581137,-7503.8382598313665,22628719.047203526,5902.788713299184,-7503.703059711469,-7503.54134939059,5902.559079970665,-7503.082464302003,-107605805.0900368,-300072863818827.44,-4926973.801043187,-49951905.13025597,2847.6811770597374,-8183.460784318628,1649740540889790.0,68.23791833881882,-46.83010956200883,-671515341591592.2,9563.681741816807
-0.2201940675196797,9565.572284861904,-7503.115819250375,22631580.40283415,5902.674236453086,-7503.490847859762,-7503.935455866868,5902.090488820573,-7503.509693258302,-107592487.56778432,-300148755833764.8,-4926521.415065351,-49949079.59428567,2847.729715535444,-8183.910191638312,1649332215394885.5,67.9934619223757,-47.174090786012755,-671439375035992.1,9563.197876171189
0.6804797468073228,9565.413434155029,-7503.8189586252665,22630829.024090774,5902.954316564263,-7503.850262922121,-7503.303575380479,5902.396982973675,-7503.4635504650305,-107607666.58709085,-300128826010918.0,-4927002.641356226,-49953864.59141289,2847.943123551718,-8183.5768158894825,1649797619849741.2,67.69140924465641,-47.197049830955635,-671568025629658.6,9563.319469865699
0.35307925627193926,9564.96097575676,-7503.562286902988,22628688.014834866,5901.889797598843,-7503.4121408323535,-7503.695392945428,5902.940899999033,-7503.481487051363,-107597673.61840859,-300072040806396.1,-4928802.015610659,-49948031.69391106,2847.7796973190384,-8182.736157709736,1649491217695178.8,67.59397549755549,-47.0174057152011,-671411202577249.0,9563.343154787468
0.03842811926361627,9565.221930103617,-7503.339067346398,22629923.106385227,5902.45308511631,-7503.496131355961,-7503.441120457905,5902.094724075027,-7503.471819119134,-107595728.0878262,-300104798031634.7,-4927271.968895981,-49949149.42378856,2847.8936938765023,-8183.348803689293,1649431567584011.0,68.17365185301274,-47.622521632592054,-671441252400337.6,9563.494845161977
-0.11264507335267986,9565.485701553205,-7503.817307978328,22631170.985234905,5901.956489230533,-7503.3887740620785,-7503.1858532129,5902.575987431304,-7503.784337614425,-107600949.69640455,-300137896231548.5,-4928491.408553886,-49947721.21524703,2848.3925813219885,-8183.427840289994,1649591664925460.0,67.8117362928662,-47.57722100370726,-671402855573443.6,9562.928202162182
-0.4424711223822378,9565.403347981995,-7503.433184318686,22630781.77875811,5902.712204285428,-7502.964932467994,-7502.927126999509,5902.857534756095,-7503.682435012062,-107589356.52362588,-300127572884119.56,-4924340.256510747,-49942077.864310205,2847.6099607431634,-8183.4115717468485,1649236222505892.8,67.5089103697978,-47.375557145033774,-671251147035253.6,9563.279294029326
-0.04794726990802106,9565.779689782195,-7503.730977486186,22632561.64986483,5902.695126931777,-7503.546973399331,-7503.319611683985,5902.533645899347,-7503.290133982209,-107602020.22678362,-300174783754882.1,-4926672.072115562,-49949827.0005354,2847.36702530648,-8183.2776897634,1649624488925249.0,67.42935870942989,-47.62288449069448,-671459469169613.4,9563.889723379227
-0.3924815889363637,9565.043449615252,-7503.699167606832,22629078.252040762,5902.744147869483,-7503.115076971513,-7502.700601853016,5902.39606407026,-7503.654198887785,-107595304.57999562,-300082390517378.25,-4924822.252388231,-49944076.88728546,2847.635260692033,-8182.695597457449,1649418582945633.5,67.94784310805193,-47.00821190663462,-671304884219503.6,9563.342889057432
-0.12731410541812185,9565.47605469245,-7503.384815516543,22631125.771890897,5903.185311896019,-7503.747527531804,-7503.402402841401,5902.399395574564,-7503.80004904729,-107600022.60271586,-300136696966429.8,-4925839.08637499,-49952497.12995906,2847.906980892937,-8183.7635045269435,1649563239164582.5,67.84229303522247,-47.277247488857775,-671531258471538.5,9563.300557651557
0.17680089019929338,9565.084538297051,-7503.4709813591435,22629272.647473246,5902.070383750416,-7503.30633397555,-7503.9359255760855,5902.844832772827,-7503.2057457500405,-107594844.35822235,-300087546271539.0,-4927792.842088238,-49946623.4390568,2847.5685304301437,-8184.154887137447,1649404472725403.5,67.99648954745837,-47.19786005667865,-671373343037082.5,9562.678154895326
-0.415755465993932,9565.388283968021,-7503.286820552938,22630710.66052473,5902.8042724561965,-7504.096319381019,-7503.19751521556,5902.487172202793,-7503.316038921198,-107603693.96618965,-300125686557305.94,-4928459.158347641,-49957141.250951834,2847.901083959207,-8183.51541779776,1649675808835048.0,67.93425535128576,-47.6072731795979,-671656129801967.1,9562.935995422562
0.213130419219789,9565.370481879507,-7504.085907158202,22630625.6213113,5902.461155809395,-7503.537615302682,-7503.2968894067035,5902.764808356871,-7502.983864348929,-107606915.70213453,-300123431007309.5,-4927406.969089517,-49949702.15095115,2847.7602212141965,-8183.116054060441,1649774595395615.2,67.88599878882705,-47.80054086584501,-671456112548145.9,9563.080615281777
-0.2549619455784116,9565.156362280622,-7503.30026501922,22629612.517627258,5902.441252525327,-7503.25285890052,-7503.845959230971,5902.792616744789,-7503.081460283746,-107591649.43422954,-300096560394773.2,-4926360.024090505,-49945910.72239177,2847.97545897629,-8183.353175200446,1649306519264611.8,67.21715629264837,-47.35535722681504,-671354182760646.5,9563.040250159018
0.19253740654873885,9565.628889868134,-7503.374943792457,22631848.725849893,5902.5341322416825,-7502.979136463045,-7502.752107406895,5902.900084310204,-7503.206380456471,-107588737.3118274,-300155873085376.0,-4924983.971723127,-49942267.33536562,2847.911047416614,-8183.316177993255,1649217238776986.8,67.93541838593396,-47.91426581690639,-671256240251634.4,9563.264934283012
0.08640599570304307,9565.537978603978,-7503.2209941883,22631418.865404822,5901.890694836638,-7503.5038894904155,-7503.041572771172,5902.18914202979,-7503.497544063753,-107594167.27555668,-300144471114009.2,-4929157.977255687,-49949253.17214931,2847.618321399833,-8183.337864386594,1649383713744433.5,67.60351574531325,-47.34611272671956,-671444041677128.6,9563.272721927719
0.3428360247975159,9565.885550215338,-7503.8047744265505,22633063.50647753,5902.520092644014,-7503.2329321389725,-7503.644157231445,5902.392723529006,-7503.32107823055,-107598511.10156338,-300188096115134.6,-4926021.653471747,-49945645.955398984,2847.712550803124,-8183.193106737154,1649516895322556.2,67.81323947312765,-47.4305092411123,-671347064982461.0,9562.939206123063
0.02890926075394979,9565.685380405705,-7503.491977411543,22632115.694543637,5902.470669967987,-7503.417745593314,-7503.161262828435,5902.762454944404,-7503.722811326582,-107596758.44808878,-300162954496365.25,-4926907.722119548,-49948105.854521655,2848.214810329827,-8183.612826874303,1649463158371316.8,67.85510288638275,-47.727849631265684,-671413196341568.2,9563.358960408721
-0.08519291168378845,9565.584728076348,-7503.124098989741,22631638.978688415,5902.6603136316135,-7503.274371231351,-7503.612822728137,5902.365081757884,-7503.824543353209,-107589463.8163592,-300150309547263.6,-4925722.2169188345,-49946197.715532005,2848.214076544131,-8183.163690851911,1649239511886109.5,67.90874523676045,-47.07678233776936,-671361898090927.6,9563.089824617055
-0.09394033683985713,9564.73182455107,-7503.142392430318,22627603.70272397,5902.9579995451495,-7503.302086624479,-7503.253524375678,5902.15297450771,-7503.3876933919055,-107590125.05446813,-300043284024528.75,-4924847.817776481,-49946566.647153825,2848.6425578432704,-8183.440124775294,1649259784193982.5,67.82982947399539,-47.12939708704556,-671371816265283.1,9563.074245657108
-0.11077012807384957,9565.552124373307,-7503.369269525501,22631485.007346332,5901.756625096232,-7503.728247354039,-7503.41192673444,5902.7763199951005,-7503.154955549346,-107599523.33860846,-300146225505842.2,-4930476.752615722,-49952240.41271125,2847.88015464534,-8184.027835397297,1649547931253160.2,67.61616517013368,-47.21260479447531,-671524356185430.4,9562.804893528653
0.3643203038185834,9565.272277813996,-7503.31191084848,22630161.299189717,5902.364584504565,-7503.096351021887,-7503.673295684106,5902.5088677604035,-7503.570219118546,-107589544.31053054,-300111115613567.0,-4926001.350318206,-49943826.95959986,2847.6669856098506,-8183.062996238833,1649241979678266.5,68.4588888769781,-47.131642774094665,-671298165614747.8,9562.998701597566
0.15486083852956375,9565.056895142077,-7502.958286735136,22629142.399436966,5902.673274384204,-7503.623201256529,-7503.3512075418,5902.232593811834,-7503.180980936991,-107592173.93410777,-300084091826522.0,-4927042.38834891,-49950841.62163121,2847.8536930220007,-8183.571094626468,1649322599753787.2,67.92227886999437,-47.62784767844563,-671486747897194.0,9562.85710048455
-0.4576013473766513,9565.612194793217,-7503.827964193147,22631769.71278638,5902.577682666103,-7503.090207396894,-7503.6041221248315,5901.899401057934,-7503.717528518721,-107596769.62464885,-300153777260719.94,-4925274.5678592585,-49943746.339886636,2848.081496056307,-8183.427712425024,1649463501045674.8,68.30663503498673,-47.51389644972823,-671295998387075.8,9563.2940016949
0.045565961617982216,9565.38746997526,-7503.824481815892,22630706.132779438,5902.589948381701,-7503.500526663514,-7503.101218979657,5901.960077266581,-7503.460064010548,-107602672.24380049,-300125566467715.1,-4926837.942810095,-49949209.05445542,2847.9999060777263,-8183.1312910160905,1649644480863963.8,67.66868545724559,-47.61095900434078,-671442855571322.4,9563.072845327857
0.2820731466930138,9565.79504802975,-7503.553950442937,22632634.29016048,5902.503940229154,-7503.133991799998,-7503.38636164104,5903.052054149801,-7503.920022367567,-107593520.50128952,-300176710610811.06,-4925688.879258646,-49944328.28899697,2847.34524829412,-8183.660688696181,1649363884124233.2,68.73006299083578,-47.33590872382185,-671311642483230.2,9563.343426406951
-0.021423641351241307,9565.530452398858,-7503.30835668017,22631382.485038795,5902.434826464179,-7503.097813211007,-7503.218020716324,5902.633674400024,-7503.220993912081,-107589514.8403326,-300143506134786.75,-4925775.440388543,-49943847.291472435,2847.832379911327,-8183.269684703534,1649241076180045.5,68.26012860856865,-47.647439187878526,-671298712178852.8,9563.234431417297
0.2022377500349132,9565.338112261039,-7503.1918709188885,22630473.02042144,5902.27821495912,-7503.055718190471,-7503.4568811909185,5902.756173225784,-7503.609237236886,-107587253.26031753,-300119383488175.25,-4926127.865786199,-49943286.74356162,2847.5428295091374,-8183.519983830302,1649171741329685.0,68.04499843177996,-47.68403438767156,-671283643536792.5,9563.310806541427
-0.028907537808030303,9565.22136306208,-7503.488943009136,22629920.43372219,5902.2457711527095,-7503.791074588001,-7502.957044196721,5902.507211729478,-7503.730640984068,-107602130.89896183,-300104727147571.75,-4929109.0361151565,-49953076.865552425,2847.8206332184054,-8183.308770445537,1649627882311895.8,68.05934972905847,-48.108186891347174,-671546845793657.9,9563.562100279692
0.4282113810950233,9565.225772803951,-7503.658688757319,22629941.128335435,5902.220454501477,-7503.719006604938,-7503.175796241794,5902.515809648744,-7503.148474879162,-107603491.53281085,-300105276028053.06,-4928911.214931324,-49952117.479910776,2847.2691083976597,-8183.25625711745,1649669601815168.8,68.37891299660774,-47.11219758520755,-671521050937560.0,9563.005002574162
-0.1671431402297894,9565.145672611876,-7503.4572758927025,22629562.069340575,5902.604804289935,-7503.364964175796,-7503.008096336171,5902.341056356255,-7503.171635434631,-107595501.13499774,-300095222381629.5,-4926259.388262141,-49947403.98507036,2847.996715980163,-8183.146714011429,1649424609263797.5,67.79902381666639,-47.27539119526893,-671394327113488.9,9563.17246376289
-0.04791416275225432,9565.634510092503,-7503.240441475401,22631875.03479612,5902.554448038335,-7503.49224585332,-7503.177720948848,5902.371738980024,-7503.835133815229,-107594273.53503935,-300156570932486.0,-4926922.76335351,-49949098.45746686,2847.978983021409,-8183.0017509587915,1649386971592905.5,67.49143969373561,-47.20182639000213,-671439882171863.0,9562.848178130882
-0.3080558589214395,9565.55964975554,-7503.609947377084,22631520.142584417,5902.032681285882,-7503.441026680629,-7503.43136664025,5902.859252645438,-7503.20088578407,-107598767.96768995,-300147157454222.2,-4928443.750732721,-49948417.12921919,2848.1987068348553,-8183.375390248889,1649524770998845.8,68.19783168613303,-47.23237417093049,-671421564810692.6,9562.760628591766
-0.49207583873983324,9565.175368431646,-7503.28388599073,22629702.709934376,5902.437729057318,-7503.15970587766,-7503.53710368744,5902.4477603175055,-7503.313451140129,-107590066.71294811,-300098952522135.75,-4926007.860516764,-49944671.03262979,2847.6485888294833,-8183.525952157958,1649257995548480.5,67.97981411661623,-47.74626129467321,-671320856285416.5,9562.85110851734
-0.0714222304083429,9565.561667685231,-7503.230243797703,22631530.307981323,5902.468858385766,-7503.399914288921,-7503.034443994172,5902.344510309578,-7503.792784839968,-107592790.44820559,-300147427083012.3,-4926843.985232114,-49947868.74548295,2848.3596435313425,-8183.3362096402525,1649341501380378.2,67.99087810692168,-47.390192796980685,-671406821815168.8,9563.165094620963
0.08236985403086511,9565.657555486325,-7503.736888422478,22631983.716605607,5902.158132621746,-7503.715052518029,-7503.477437097796,5902.891684793515,-7502.900629094837,-107604542.4287163,-300159453742572.5,-4929101.465603562,-49952064.91343448,2847.9938200723855,-8183.301041449053,1649701824552012.0,68.13092228156812,-47.67006148143577,-671519637605008.6,9562.9957250362
0.15417852683124172,9565.423860869148,-7503.932503112859,22630877.910758216,5902.67045035989,-7503.033537716362,-7503.351388619957,5902.411871238675,-7503.362240062208,-107597428.62035118,-300130122680409.9,-4924746.991839948,-49942991.85973686,2847.793824115793,-8183.831106450373,1649483705977307.0,67.50028435882243,-47.59392965612329,-671275716541321.9,9563.275429229176
0.20564979046933451,9565.27176599718,-7502.588516895007,22630158.53276837,5902.934008389989,-7503.696290276305,-7503.224819898667,5902.372253451455,-7503.037807437867,-107587994.55446307,-300111042232049.9,-4926468.182372274,-49951814.78025673,2847.6557548834853,-8182.9414358817485,1649194467545505.0,68.49881936422724,-47.69624506308469,-671512912400730.1,9562.853579965164
-0.3197741013837522,9565.134316712247,-7503.468669341034,22629508.783705264,5902.540308037659,-7503.759437716044,-7503.85455664598,5902.875644450071,-7503.405444047831,-107601383.83347532,-300093809120615.94,-4928013.327698475,-49952655.67089088,2847.526525979664,-8183.774171340485,1649604976152546.8,67.62951940073128,-47.73274937388655,-671535521135731.1,9563.17866187999
-0.03390733073200162,9564.802841688535,-7503.428482192602,22627940.06540808,5902.437057606234,-7503.37151609422,-7503.499483712278,5902.22590354865,-7503.776557228437,-107595187.58260341,-300052204473643.94,-4926838.286532148,-49947491.26627485,2847.928640328408,-8183.330591881143,1649414995845457.5,67.68489115259324,-47.82547019823837,-671396673588063.5,9563.359562097128
0.33582944328811365,9565.187540264422,-7503.588314169463,22629759.62107606,5902.61594512578,-7503.455096054093,-7502.65844222143,5902.565360454841,-7502.568935470258,-107598665.45667481,-300100461952486.44,-4926574.508427719,-49948603.51184236,2847.864715208985,-8183.897409196232,1649521627944674.8,68.03887950939858,-47.356954568218896,-671426575641993.4,9562.914200047315
