low accessibility to green spaces,low socioeconomic position neighborhood,reduced walkability of the neighborhood,exposure to high criminality levels,lack of services,proximity to pollution industry
0.011633921545455303,19131.529956536364,-83.74246624518385,6495.798583263438,-46885223.782445244,0.4650909942053364
0.11244930207772778,19131.417469044976,-84.17230223384564,6495.124074004625,-46884672.60214755,-0.023232191945679864
-0.3365622824763973,19131.628652497766,-84.32627884894134,6495.941323219481,-46885708.00909083,-0.2650120280994589
-0.03838097489363538,19131.766905279135,-84.1132215540184,6494.912485370101,-46886384.94358543,0.08761352511264238
-0.008411503912493928,19131.176709664684,-84.69229651230131,6495.621138673543,-46883492.19220596,0.1635899626563374
-0.06416455933429899,19131.450925544388,-84.92368323054869,6495.386553905213,-46884836.51735357,0.42524952965236157
-0.26478976881530464,19131.693903185766,-84.1769020258565,6495.689873613859,-46886027.654809676,0.4825543847600142
0.1350654426368204,19131.916569570076,-84.32381685578312,6494.714567233797,-46887118.64916084,0.65334745092327
-0.02420916888825258,19131.51589566478,-84.18525309049093,6495.586743572803,-46885154.31277316,-0.16803829663386402
-0.06014686791494363,19131.423416209273,-84.73178821164622,6496.102423837656,-46884701.244861156,0.3642088306662083
-0.44375533356911917,19131.49961406661,-84.54470471957333,6495.620123051204,-46885076.164235435,-0.36962337652018645
0.08382790051679576,19130.953585492156,-84.45654466905397,6495.097346119678,-46882399.01691791,0.6630431675383223
-0.14098208083922303,19131.50595853813,-84.14320360430717,6495.508303425167,-46885105.89784518,-0.03102430883996312
0.31058749022122506,19131.281696584276,-84.45807297789752,6495.875888836127,-46884006.67561425,0.05089960328076242
0.37585053672401725,19131.377595111386,-84.43017959099396,6495.149878222557,-46884476.49628977,-0.3897174240714409
-0.5304524882301788,19131.12518320484,-83.83274206576439,6495.356569392783,-46883240.114955254,-0.4141957297182479
0.2970381424446437,19131.500414732473,-84.20339307985596,6495.579883588969,-46885079.84175936,-0.13831627650859799
0.3847964270200461,19131.54077835579,-84.3094777733482,6495.240192536796,-46885276.30305464,-0.1581981778026165
-0.08990984139476915,19131.583380166685,-83.96731645390517,6495.749677617782,-46885486.142668344,-0.7585877317887851
-0.016429306810048325,19131.187433538038,-84.42088744025168,6495.584071561252,-46883545.21783398,0.07120466449642822
0.07976879383995626,19131.836856695947,-84.7263051521292,6495.592765819834,-46886728.000100926,-0.24924035760784705
-0.15305168640646846,19131.783932935457,-84.15887330316514,6495.1425203723875,-46886468.18287236,0.165453575947309
-0.10843054898205708,19131.654915709154,-84.28020901232587,6494.851519356013,-46885836.48112516,0.13852785799274134
0.12717825701667854,19131.42526735928,-84.4543714261107,6494.971866500644,-46884710.17049311,0.06511265518362591
-0.33704302865964136,19130.848580254304,-84.34675450352456,6494.945806974354,-46881884.18269094,-0.08094851436804178
-0.18136530614440266,19131.24501348124,-84.46983385965342,6495.664060333886,-46883827.25462249,-0.04005251405735602
0.058575918898889585,19131.76944296355,-84.71893881082225,6495.5184527613965,-46886397.58256602,0.36121118142891456
-0.05146841202958046,19131.174558871975,-83.76087141490741,6495.487261898863,-46883481.998786576,-0.07027238829399346
0.03403469183288147,19131.154532102784,-84.53446351853093,6495.611734176472,-46883383.93752034,-0.09700272280129889
0.19745536174621575,19131.726766835825,-84.57650119285168,6495.574865937482,-46886187.88273251,-0.12088294347879625
0.005759795323184386,19131.521082199113,-84.1770731807284,6496.044828565871,-46885179.86146472,0.3455284519983323
-0.24162353689831892,19131.41873771989,-84.71768764218811,6495.675354844509,-46884678.736010514,0.01997822999397032
0.0655315760998282,19131.299800635847,-84.80772024995116,6495.585043576462,-46884095.40616153,0.0047487660272306905
0.12476272260450083,19131.510989890267,-83.73634089866063,6495.67042709309,-46885131.00319402,-0.11369049755908142
0.4045805858157136,19131.242811677246,-84.73558703096941,6494.821509218867,-46883816.31452588,-0.19024259884142594
-0.13924093625781003,19131.35598436246,-84.39967229910076,6495.277617148685,-46884371.024066225,0.09443628333495621
0.0627362090653952,19131.91287043504,-83.80586976381292,6495.251588324318,-46887100.59924578,-0.35336607986235774
0.25035253696257515,19132.072318194343,-84.16780459418435,6495.857353321429,-46887882.18551208,0.202072463563013
-0.16899508072231084,19131.907149774233,-84.34289473838245,6496.182704383508,-46887072.69022637,-0.2163496344326359
0.14063709885254283,19131.32752368323,-84.19494968342666,6495.786329801573,-46884231.3629004,-0.4935447236584166
-0.013598258023922396,19131.130654630306,-84.15848604533132,6495.303335474922,-46883266.58524723,0.06220190167860713
-0.13608688193380997,19131.44881603005,-84.69322417373844,6495.384624533349,-46884825.617732495,-0.47646467761834876
-0.23238134158431842,19131.289290756667,-84.2911574569592,6495.16998268539,-46884043.779461406,0.12023999506625294
0.06143153304092335,19132.139756348904,-83.98204125288032,6495.079154521013,-46888212.84537197,-0.4485622129750645
0.5524027809283687,19131.84950332213,-83.89320909202532,6495.111268841119,-46886789.6041824,0.19001305631405313
0.5508244107631903,19131.87578409293,-84.54413170174494,6495.355993491638,-46886919.093880676,0.48780413960501035
-0.013844410147664455,19131.655088856394,-84.95625414020013,6495.395396282601,-46885836.751224056,-0.2208250499325648
-0.08506686875794321,19131.333410403313,-84.30211697528206,6495.323723485294,-46884260.29020968,-0.3812422399391822
0.6494023371846898,19131.390763288447,-84.4889227546757,6495.776171446627,-46884541.33549236,-0.016697046403510392
0.15537021581238028,19131.962444477525,-84.34993055558925,6495.273180384345,-46887343.222275026,-0.2574600657214441
-0.35198013494647146,19131.496445762303,-84.13311449820716,6495.450421590929,-46885059.17015912,-0.035100768904141384
-0.14699931830807553,19130.54027945366,-84.34027563598146,6495.627437161308,-46880372.55839681,0.11510365018903934
-0.021742216434449478,19131.555102305025,-84.11345096889093,6495.760750951754,-46885347.26522704,0.015768442696900763
0.21486964636530825,19131.192866394842,-83.9931850513832,6495.287867463987,-46883571.62565626,0.23661493561194066
0.1788976634372861,19131.686318867345,-84.20129632621267,6495.917620646036,-46885990.22068501,-0.5064821803313175
-0.3225393761221281,19131.035705337203,-84.65496518442599,6495.679487147568,-46882801.32532275,0.03726553835095108
-0.03311410724455723,19131.47908401471,-84.18363551549527,6495.686467237325,-46884974.61862308,-0.3017777981776753
0.3455585619131753,19131.556839290173,-84.39766256906104,6495.149452758963,-46885355.726483494,-0.29873972772802854
0.030856643795568923,19132.116211491393,-83.92082896004801,6495.473449328627,-46888096.98802487,-0.4480889671079326
-0.22875232551408559,19131.535250557972,-84.43414436005801,6495.751312110125,-46885248.83414766,-0.08339591143009724
-0.0907426521400786,19131.615981724164,-84.02629890466785,6495.469909114507,-46885645.42699111,-0.06899621556652599
-0.44811712545223603,19131.504352670883,-84.83369883555247,6495.392764819564,-46885098.09677693,-0.05397595251261347
0.24698777597966165,19131.73637773701,-84.34387374582272,6495.1782349714385,-46886235.44699426,-0.36494201138176247
0.04105692208398055,19131.079169672143,-84.3823709851331,6495.42667826512,-46883014.608142294,-0.5204176886085333
0.09173661851951824,19131.6859404464,-83.89879392106779,6495.619970580881,-46885988.49572243,0.3060614168093755
0.06643232213135361,19131.432755030222,-84.23431163458775,6495.223375058021,-46884747.65119655,-0.3796783381605969
0.6638279003580106,19130.841887467628,-84.16744389854715,6495.465966844339,-46881851.18314004,0.05279565041285545
-0.359763431425247,19131.71299739992,-84.13983166721073,6495.503546568842,-46886120.97522842,-0.5037093216838235
-0.18715283207265357,19131.04117966455,-84.29149029612122,6495.759220336343,-46882828.67269824,0.26204231725884
0.2528920903037287,19131.47153835399,-84.19213406628313,6495.0918044357495,-46884937.491981626,0.7225344263120529
0.1173856984043128,19131.130562496266,-84.08971862967108,6495.007435527296,-46883266.432765864,-0.037770579581666554
-0.24837174229512837,19131.69839669911,-84.66318364208863,6495.882193489074,-46886049.066256694,-0.09964359095413046
0.1848753834381904,19131.497473177988,-84.50083875534452,6495.83496764332,-46885064.40527455,0.05695440951188729
-0.40442460591724616,19131.524546845816,-84.84283961787932,6495.182828868272,-46885196.97252683,-0.4056615821383562
-0.3272926767593773,19131.808906237977,-84.50209193724635,6496.260990077364,-46886591.12325798,-0.6953973170572094
-0.08277381013423665,19131.49287039338,-83.70000091155491,6495.332236346897,-46885042.5388459,0.017656598777049233
0.5519916544905359,19131.506212936703,-84.23024883780214,6495.169603722474,-46885107.489851415,-0.20586358743920477
-0.18595691241075712,19131.53978191362,-84.75777719520912,6495.5983260387375,-46885271.69900638,-0.0920953622788579
0.3417428229816199,19131.65750221636,-84.48308098001318,6495.551686273868,-46885848.891412914,0.24289130333077266
0.0014051372678433578,19131.13946947633,-84.16730108503866,6494.880327799026,-46883309.521797806,-0.26457384291951946
0.3401002826405489,19131.195221390433,-84.18213921663958,6495.769035803212,-46883583.02230102,-0.33343846155463225
-0.19865081614875035,19131.372835760492,-84.9559455850306,6495.527778504807,-46884453.3159627,0.1987968469311612
0.4944217689106004,19131.05314003051,-84.377637004928,6495.393583884495,-46882886.52772005,0.4187175803133016
-0.23551819658023415,19131.567036934008,-84.42890985098354,6495.544528367422,-46885405.59686635,0.05431430469201492
0.5265285572656158,19131.601937507254,-84.26212440996296,6496.259767725693,-46885576.450918704,0.12575045746857333
0.1485072720745774,19130.891228033863,-84.54528623592336,6495.551894447902,-46882093.32799371,-0.26628350966892445
-0.06819630105193139,19131.59734785177,-84.25912583920571,6495.699870258386,-46885553.59901732,0.5862431317445554
-0.09976619300198437,19131.119065675597,-84.42041099772366,6495.198374501315,-46883209.77659261,-0.09940623959342176
0.24767888759387569,19131.349704480002,-84.36544633992722,6496.034317686937,-46884340.094988376,0.2010997666034178
-0.22538578072123733,19131.59116469148,-84.98261617210578,6495.149169069956,-46885524.0422776,-0.5857907272878113
0.5144819962301623,19131.362885648767,-84.04126922454495,6495.488696285508,-46884404.39511351,-0.052340031250819014
-0.021182259498330684,19131.643597518738,-84.17477701371878,6495.526973832658,-46885780.76767194,-0.005593662952829897
-0.16498968037030576,19131.587570831507,-84.93485845015144,6495.477634153092,-46885506.32083711,-0.4269032267837914
0.15305209726150715,19131.20154876892,-84.14789924005045,6495.374167420421,-46883614.24089883,0.07956453565375188
0.5174332610475795,19131.272096255554,-84.74063753557917,6495.262133227356,-46883960.05336842,-0.44857429756648576
-0.48975119118310323,19131.417240898194,-84.65203411625627,6495.299821461275,-46884671.06884686,-0.06244622830173742
-0.20786317174675778,19131.481117667197,-84.65079857333713,6495.802969515135,-46884984.030094296,-0.2141040453392305
0.35562844512901803,19131.746464835996,-84.40719352712517,6495.489619613384,-46886285.4628158,0.3374750903228526
-0.49481194565280856,19131.65772527251,-84.14599327078744,6495.054807006389,-46885850.43522878,-0.29849529729559415
0.14535725626353127,19131.35705070589,-83.92549666832845,6495.601921041212,-46884376.39591326,-0.06808667101123136
-0.17780108528227292,19131.5856038021,-84.45936603309758,6495.432604412509,-46885496.81191172,0.2009482482932058
0.5185062387587557,19131.665996887452,-83.78586412141526,6495.604746604095,-46885890.59282222,-0.2537419103453975
0.1939642661110113,19131.836420351796,-84.72022176403344,6495.325637034499,-46886725.8432486,-0.3951987278802173
-0.15971424134816237,19131.26707411539,-84.2921968723051,6495.6502191303425,-46883935.4822006,-0.09685222737912189
-0.2160677971960505,19130.978370718538,-84.02766075613282,6495.400573600553,-46882520.0616634,0.6023736008365749
-0.3274627772864219,19131.234859933404,-84.01632491507434,6495.428909654432,-46883778.17258595,-0.4086183714512237
0.018143228002518733,19131.28473903772,-84.66951870205344,6495.436112166996,-46884022.141765624,0.2684204974119273
-0.21367667135149762,19131.559716647327,-84.27476627697459,6495.980431343726,-46885369.48282972,0.0372300890640572
-0.03243946847087474,19131.47224313405,-84.35825120175902,6495.7240802443985,-46884941.00554264,0.5259569201777196
-0.38765889417266813,19131.39409182501,-84.26354400780818,6495.901428544336,-46884557.7491888,-0.534107202680396
-0.43149822017140865,19131.880685033895,-84.4283737711966,6495.53699842786,-46886942.952494495,-0.25741752504791343
-0.21625781327603424,19131.689957991173,-84.52129689263073,6495.42017245689,-46886008.71876512,-0.05556425279294384
-0.12087381428897162,19131.466894158868,-84.42081431281589,6495.615214204853,-46884914.54760996,-0.17359871452595488
-0.29350301668596546,19131.69953874044,-84.73328471111506,6495.817474337659,-46886054.61331824,0.22120241487604458
-0.2672058931590709,19131.438817673195,-84.83916752945844,6495.64230239891,-46884776.83351393,-0.1405990002466614
-0.24856336720992167,19131.657451971252,-84.32916521084316,6495.309584900837,-46885848.74186609,0.1063165485095259
0.08800411541494697,19131.780200537316,-84.22462949169817,6495.827767574299,-46886450.753157355,-0.14918166931523064
0.05338486059481289,19131.48975149115,-83.86563636780662,6495.573819424267,-46885026.67351437,-0.33335212245575974
-0.554779104216452,19131.407968484327,-84.10744905816097,6495.698939020242,-46884626.141188,0.4336940657816281
-0.36351722510875767,19131.07338731396,-84.35238390201096,6495.3812552190675,-46882986.07812818,-0.024703786280380353
-0.17305131881703237,19131.203869077795,-84.36322631961336,6494.965786289079,-46883625.25691682,0.14156022979817487
-0.2026890484277746,19131.475347519674,-84.82229823920855,6495.499498803601,-46884955.757302135,-0.017995225574738934
0.32484722897342166,19131.657653259696,-83.9143502955583,6495.91494511173,-46885850.01717754,-0.4364090677452536
0.09750082397726836,19130.810825148234,-83.92822264734086,6495.394246101443,-46881698.9308878,-0.15757954960460938
-0.0279158753975732,19131.056561495912,-85.16447622649652,6495.625873466775,-46882903.507853575,-0.02509637381465483
0.20455135795271578,19131.217082533025,-85.02613731426618,6495.287836331257,-46883690.292266555,-0.09383376341413513
-0.15583633975215327,19131.40933359763,-84.24523835443975,6495.613517662505,-46884632.47082177,0.26737003325532344
0.0687976553774688,19131.55180906102,-84.44870431699968,6494.958907092668,-46885330.95341454,0.14783990858653034
-0.29411032272381105,19131.43962191964,-84.31284754705416,6495.37396928777,-46884781.1655606,-0.11560324448736983
0.3528989821297431,19131.06234958597,-84.25994284007034,6495.784241846706,-46882931.86397436,0.2716357379830974
0.16999842455921702,19131.683919887317,-83.89937347945781,6495.584860625036,-46885978.42610327,0.13302850180262535
-0.1221190455661022,19131.456227401774,-84.08622204915663,6494.538089098725,-46884862.80538098,-0.03805702812139716
0.0006003844021577508,19131.626425406957,-84.52274790742318,6495.39482678968,-46885696.70350758,-0.4823455416058348
-0.3747518124546887,19130.88680000786,-84.55408071343186,6495.645081429542,-46882071.15473184,0.05855502353531837
-0.18050684456750526,19130.9092424116,-84.35186820712346,6495.543252424002,-46882181.480261356,0.24912118557851828
0.7051653333265973,19131.57610197733,-84.27075282612859,6495.478536465913,-46885449.44526726,-0.19959432591590545
0.04068471780358806,19130.978931086844,-83.85825550206329,6495.434447419213,-46882522.89467037,-0.24703315638858866
0.295427659659813,19131.458401024473,-84.25182025649775,6495.428786508575,-46884873.69742601,-0.347357289480335
-0.01785431792274737,19131.472447311706,-83.95055402143414,6495.309072069869,-46884942.07879535,0.30931054945459463
0.03991901566389883,19131.403746234402,-84.39489707931575,6496.121674891762,-46884604.94527366,-0.2607257348023447
0.15037239779224096,19131.27348290029,-84.38628521672126,6495.116687860886,-46883966.35764231,0.340608348489443
0.19577490906846254,19131.6815750784,-84.96141190415368,6495.362572279949,-46885966.49762711,-0.2589390632005635
-0.010347877874942459,19131.823097283497,-84.61319317032667,6494.932872095509,-46886660.130156055,-0.01610640868964265
-0.1272401422003463,19131.70468371416,-83.74967740392752,6495.164474995616,-46886080.08359562,-0.300163023768904
0.1541476389039702,19131.503794727025,-84.44844204255065,6495.998603459796,-46885094.76275334,0.31078727805083356
0.18640929820878796,19131.694978419277,-84.31378597163152,6495.548317297914,-46886032.77554714,-0.38659727134238203
0.329544078750587,19131.422886150507,-84.62870923537865,6495.75365224189,-46884699.13634299,-0.35552375900196465
0.09431338477491422,19131.886261471525,-84.42217442426374,6495.610158272372,-46886969.8195982,0.4723720429884992
-0.0066897577163447415,19131.463276770635,-84.43809350043907,6495.911686634491,-46884896.64435379,0.02086251386645384
0.21615741935196583,19131.38470816789,-84.61121755122402,6495.185795403154,-46884512.36603917,-0.21974497156430314
0.30347354927278775,19131.398684834694,-84.15215041353454,6495.297603125265,-46884580.30117816,-0.08060238805870766
-0.4158107803893846,19131.4313072119,-84.35118761590836,6495.6429527730525,-46884739.96482716,0.18296613037453457
0.6149598369933752,19131.24149286488,-84.39527638595978,6495.297445251977,-46883809.92955814,-0.1881503967658621
0.23321521475174403,19131.33202092962,-84.2266435768648,6495.604821358303,-46884253.54072331,0.0723130781367197
-0.1312467604092895,19131.568591925778,-84.06909367647782,6495.437997674008,-46885413.29294666,0.19317565023110514
0.1778990828960243,19131.343415108284,-84.02313543848723,6495.052941192964,-46884309.87552474,0.1717447756594982
0.36292092850778707,19131.521423107093,-83.67070704943254,6495.533536663072,-46885182.14282142,-0.1453760194842696
0.21977056252033625,19131.993667993356,-84.47195336501991,6495.484378703901,-46887496.40766853,-0.0661196745756668
-0.3095299148989798,19131.666191113807,-83.62145808143269,6495.529909806092,-46885891.67215201,-0.05380117387941028
0.06378879547034645,19131.60178776329,-84.56673600452372,6495.356708003392,-46885576.02690257,0.1971137523037786
-0.1609875424473852,19130.937073094927,-84.07908951854878,6495.554649621673,-46882317.59527661,0.23389173768918237
-0.1491322226042219,19131.660721465378,-84.87551835440236,6495.604433043613,-46885864.732615866,-0.17716298298814806
0.28344630259455594,19131.39471517174,-83.9770568754383,6496.030751076302,-46884560.9130534,0.36886459211689077
-0.1462253503947933,19131.378510875405,-84.31141966136782,6495.5252148150275,-46884480.85615614,-0.21128342757688096
0.255214616327022,19131.525794145273,-84.89221463122652,6495.351084743437,-46885203.64221843,0.06832018083649374
-0.4589867609123454,19131.363926359114,-84.11987411666678,6495.137881752172,-46884409.2023501,-0.24944750294287288
0.33934368192916603,19131.324807736346,-84.46691254579804,6494.957328275946,-46884218.089007825,-0.226510349784904
0.541104680018475,19131.273520535007,-84.26414804712276,6495.528034010781,-46883967.00974464,0.853054036286295
-0.03602195163365948,19131.464739584833,-84.50256735422654,6495.612908043931,-46884904.913005605,-0.3419112887831619
0.3063875678865665,19131.335613233707,-84.4021954637377,6495.10193091761,-46884270.86033118,-0.3627688292991813
-0.21447145395762854,19131.03525089415,-84.90224372276768,6495.131367584269,-46882798.906101584,-0.1132247045772752
-0.2388542887134319,19131.445663278595,-84.02715011205554,6495.869486204439,-46884810.375468634,0.15982858621846127
0.046877263729806655,19131.570406387196,-84.47879030412668,6495.466524409138,-46885422.29470338,-0.26061628288247307
0.4726174553888881,19131.016940414367,-84.49686557639197,6495.263490949003,-46882709.1761392,0.13355120315419491
-0.09623055502773244,19131.67163829513,-83.99445912768788,6495.434139243401,-46885918.36613207,0.6259717967655042
0.08946118302273591,19131.232069331763,-84.13068385534058,6495.074588582497,-46883763.23226359,0.09608859718954209
-0.09235185664639878,19131.41987577973,-84.04293670432331,6495.5108947908575,-46884684.56975354,0.16870887410563112
-0.11821069869755006,19131.724091392887,-84.12829445395533,6495.34296587018,-46886175.879758134,-0.2616319117228631
-0.01860017715440682,19131.544294067076,-84.15709000164927,6495.522525745839,-46885293.507426426,-0.01249408686322453
-0.04618368658476405,19131.55307393534,-84.71713432329976,6495.498057004821,-46885337.307438046,0.2799071422572488
-0.2648578411125306,19131.501850435685,-85.08324970273817,6495.420719900837,-46885085.63221963,-0.2792120960762913
0.08788161787825573,19131.324342174586,-84.6734739804493,6494.765621135786,-46884216.118996695,0.07586310751344794
-0.1134275098948851,19131.8803648935,-84.56114544692085,6495.488035059803,-46886941.396762125,0.14792694144688462
0.03217723894271908,19131.29187001881,-84.20429226343119,6495.866857383868,-46884056.42830012,0.025475118325493536
-0.32504457719539714,19131.707040388006,-85.20696802880845,6495.591753664697,-46886091.72350182,-0.3015603420627877
-0.21934986521325464,19131.06542838144,-84.1937885646417,6495.020936827726,-46882946.74976589,-0.2933401066707709
-0.3013543834595002,19131.155353573016,-84.4636581972578,6495.1604218697485,-46883388.0174037,-0.5431617635754962
0.5698712246547712,19131.990071624747,-83.96429752085493,6495.260117404262,-46887478.67817187,-0.5108257230645581
0.1433643527878917,19131.45060843535,-84.35924299195796,6495.339595561131,-46884835.22997236,-0.22554607969573584
-0.40253016449622614,19131.09417027676,-84.24920386728033,6495.011687717372,-46883088.03074973,-0.011475811455595536
0.3729821057971376,19131.00442184752,-84.580233854069,6495.1310558538535,-46882648.12988801,0.618229924112511
0.4733274369474357,19131.286415749324,-84.38540694531969,6495.36155203432,-46884030.35427849,-0.1351440586097523
0.11324063771904129,19131.271156280654,-84.08742079927923,6495.596292424299,-46883955.721380256,-0.3756336008121647
-0.29936873209117537,19131.306484910172,-84.6246616598349,6495.271495545497,-46884128.1146544,0.11628864582171196
0.5705114092648855,19131.577847381664,-84.02432411326267,6495.4828286218,-46885458.5569749,-0.012724696287782378
-0.08209057538931432,19131.145081956172,-84.08085672711636,6495.4966642443205,-46883337.44186982,0.03404832114521807
-0.018374594891246952,19131.399754635433,-84.18782098522304,6495.519421847021,-46884585.60817023,-0.30955733034088323
-0.4222820969184458,19131.888796072573,-84.12234106124193,6495.540856766996,-46886982.36074238,-0.4724438127479033
0.35530130174908964,19131.626492264808,-83.60231681055579,6495.619563299111,-46885697.20400722,-0.07417129520253929
-0.1612515683964705,19131.38713106924,-84.34609026793527,6495.595475156464,-46884523.95206964,0.05685434097834685
0.17938262896456544,19131.322229957932,-84.05063634723865,6495.577667358323,-46884204.87641788,0.3068142147725153
-0.028293329283043886,19131.062145954947,-84.72509121157309,6495.47161842134,-46882931.30945478,0.3005521646156905
0.38541685007972476,19132.16009434262,-84.33332447468946,6495.840952388316,-46888312.46967019,-0.13986983433182634
-0.15744688971284257,19131.371885802833,-84.65839806540082,6495.654371391492,-46884449.12702578,0.014191813732049663
0.4062310601586171,19131.654337873533,-84.60416863881325,6495.235943286687,-46885833.4025027,-0.5040463410760899
0.05802708649862656,19131.768767238216,-84.40627067776903,6495.393015480047,-46886394.27701285,-0.21814734436999847
-0.18378940891640608,19131.25559934583,-84.66795900282786,6495.428370008895,-46883879.119763166,0.5362208955556208
-0.0275490869217775,19132.12437465954,-84.80243073162451,6495.751682101973,-46888137.462777644,-0.44291828475386613
-0.36082883369391483,19131.32728688569,-84.14957654209518,6495.241558075444,-46884230.6680618,-0.1908653571442877
-0.035462770501959714,19131.551601386618,-84.68556778107119,6495.210238550586,-46885329.56315868,0.008864590033462759
-0.05044844582381344,19131.406353178372,-84.23918657137628,6495.794743350887,-46884618.25625593,0.0009027481152649253
0.34890368490443574,19131.76586359821,-84.3203592940236,6495.730960191863,-46886380.06073771,0.24843619982579324
-0.3045875987467005,19132.031641069527,-84.51578915639793,6495.6340506184515,-46887683.083365396,-0.04910311885699767
0.40802636101601536,19131.37414741799,-84.49222897469458,6495.542457566297,-46884459.55784268,-0.05723526458885115
0.2826243921348216,19131.594602290985,-84.53322091713285,6495.2019858321355,-46885540.57426086,-0.19729964750057635
0.11792633286466253,19131.45115138932,-84.45159959891292,6495.757574162113,-46884837.290454455,-0.13468160201897642
-0.06533759069790968,19131.65222011836,-83.83771385611178,6495.043639777857,-46885822.92499146,0.26363212107489936
-0.4704776602957559,19131.695893435524,-84.41132266089558,6495.56620795208,-46886037.309552066,-0.14364432389134166
-0.2102959467411412,19131.939567797977,-84.17040538755316,6495.292847136739,-46887231.81727489,-0.2204508897347107
-0.4176956764963862,19131.217473115652,-84.43863014741078,6495.427886697053,-46883692.16176585,-0.20031833458306833
0.27497857752003163,19131.07955734887,-83.84675327642985,6495.070970536727,-46883015.91169333,-0.013067377916478638
-0.3951254931886903,19131.86757615591,-84.4603158169955,6495.35129024164,-46886878.32248248,-0.2721409449970194
0.10841280545933989,19131.85330706818,-84.17716583235645,6495.49138570574,-46886808.04115344,0.42374472807132474
-0.022737758002549926,19131.414636166122,-84.61120452193961,6495.123914578327,-46884658.56994669,-0.05956538346255055
-0.46068419606371547,19131.440692896977,-84.85638296142223,6495.567836337449,-46884786.916467585,0.25738031730014566
0.08619903132475125,19131.203347485487,-84.59099319026303,6495.591001640499,-46883623.53494174,0.44762555266084153
-0.13891477219791443,19131.33839265482,-84.06661100421424,6495.363136954396,-46884285.3685116,-0.3961045722396413
0.016777305691522134,19131.49821237409,-84.27353350070939,6495.521615122871,-46885067.967748076,-0.2841130543041815
0.03364048911853236,19131.565178863813,-83.78511117830223,6495.201326431198,-46885396.53184059,0.09945694726123781
-0.13061333758579327,19131.44746624032,-83.99127052575702,6495.790534930059,-46884819.34093798,-0.5438619328179721
-0.23768152423745362,19131.041357509566,-84.09247739993575,6495.053996479626,-46882828.490157016,-0.2032845584762655
-0.36123381559369505,19131.234523709594,-84.38748490050985,6495.486355382912,-46883776.01608762,-0.5887565106580478
0.35227330341529145,19131.472780397493,-83.9799597134045,6495.360232095882,-46884943.641355224,0.13679044497180348
-0.12500211341847536,19131.26014237936,-84.20393779599704,6495.513321730177,-46883900.6755862,-0.0014411355360115035
-0.178972090772863,19131.597290074955,-84.52476941779278,6495.498052764018,-46885553.79313165,-0.44045153287453526
-0.43862876196653827,19131.64127738634,-83.8844071732737,6495.397596037456,-46885769.10994777,0.020226135232914864
-0.1523255652628603,19131.478162456966,-84.86783300224158,6495.6558732425965,-46884969.62010084,0.04095268890266532
0.44607828881696016,19131.411276808827,-84.51297645144528,6495.064309114999,-46884642.54509568,0.6947500862715229
0.00012416688733687305,19131.13990802797,-84.64497330680554,6495.332429522407,-46883311.942590065,-0.04422721036177409
-0.16498105438043384,19131.573072861873,-83.8367655769182,6495.862371921359,-46885435.60529266,0.23317729226941358
-0.06203939279826171,19131.649229593248,-84.35874767621361,6495.15397769358,-46885808.36461776,0.20978777138933705
-0.22474767394702938,19131.4115348698,-84.56829431140162,6495.724754417999,-46884643.52973471,-0.6608915472967652
