level of education and income in the a neighborhood,supermarket characteristics,weight status and adiposity,purchased food items,household income,level of education,food preferences
-28.09307777274793,-126844830.90375267,8.857766416206612,-1.4562412152800218e+16,9567.79634771969,-0.4384927210075229,9567.828910128832
-28.29202330488826,-126857327.06029339,8.436536266293643,-1.456528153492402e+16,9568.48772451222,0.039787254086305936,9568.058877043628
-27.699120532633078,-126847248.84349899,9.002246570001677,-1.4562967340905694e+16,9568.091641776864,-0.0005300498082476688,9567.698494896096
-28.153413560674295,-126851079.46678434,9.05199222930316,-1.4563846919840572e+16,9567.960896069162,-0.43380145686058214,9568.14208173229
-27.839901924805172,-126852975.23895936,8.657195712929214,-1.456428223252577e+16,9568.136735915026,-0.40419021606037625,9568.100688038654
-28.25652129352251,-126849112.6904308,8.774178476284396,-1.4563395309846408e+16,9568.138954564056,-0.0005702690741471164,9567.791808651662
-28.445140537823143,-126847880.77747552,8.73939285442316,-1.4563112442306806e+16,9567.955803323503,-0.0646895315849797,9567.894023708606
-28.53080072945079,-126840809.17185894,8.513419884707828,-1.4561488738130026e+16,9567.256448960501,-0.8133249715434568,9568.099776970872
-28.209887256980135,-126851796.24461769,9.252995594456216,-1.4564011507673124e+16,9568.273700791933,0.296702152380249,9567.856522835267
-28.71312681887198,-126839424.417171,8.09156923440656,-1.4561170796612326e+16,9567.440577796402,0.14053590658995624,9567.7885746416
-27.878561978339647,-126846471.31269333,8.955061310789516,-1.4562788809307928e+16,9567.899375905103,-0.26324972837769434,9567.846621529003
-28.542926277989434,-126849386.72908527,8.471268633241012,-1.4563458234016288e+16,9568.07496679908,-0.5428261555096663,9567.882299584424
-28.531419212313065,-126854265.06296884,9.027367182374148,-1.4564578409360976e+16,9568.090387299217,0.25960341484155863,9568.250500544962
-28.449044759429977,-126851060.55085678,8.703903637536142,-1.4563842576343402e+16,9567.78390698988,0.22903561975984,9568.33281522612
-28.220476173323117,-126853635.088307,8.0638526752187,-1.4564433750566048e+16,9568.1881038784,-0.3394801614604495,9568.09523242282
-28.479033834022225,-126846128.98521282,8.401376928778706,-1.4562710206631544e+16,9568.306670175998,0.11478268114548897,9567.372145079162
-28.25448110501203,-126843452.15966861,8.743476915008447,-1.4562095581280406e+16,9568.184505024154,-0.025501177790527272,9567.295212203662
-28.077055176783077,-126848965.69492221,8.442524216230963,-1.4563361557108058e+16,9567.690992094464,0.18951514206156636,9568.270427777694
-28.233315499330004,-126850400.91468555,7.815407750720776,-1.4563691110327782e+16,9568.057412947921,-0.09289191679479283,9567.982754401455
-28.420172059950453,-126850009.78294133,8.423929597269174,-1.4563601298816374e+16,9568.53153865731,-0.14440655592235416,9567.43293737422
-28.22634806570985,-126850467.14608672,8.521658552043965,-1.4563706318382488e+16,9568.11052035196,0.22223424801689518,9567.929909574927
-28.58814635987093,-126855707.43144521,8.375649055362349,-1.4564909617904098e+16,9567.916479267753,0.11134237485944944,9568.554218381407
-27.296038925889857,-126846283.90209664,8.748270549019972,-1.4562745777461792e+16,9567.867553501868,0.38755788519392603,9567.868763805738
-28.169466613679827,-126845863.8319286,9.04732416804647,-1.4562649324262882e+16,9567.879159417274,-0.5984567886804522,9567.819610836552
-29.022264447389556,-126859178.17316847,8.938169767135589,-1.4565706613671416e+16,9568.316783573866,0.31844988515436184,9568.3889625843
-28.086141116753744,-126836560.40252694,8.059925106072631,-1.4560513226055224e+16,9567.541366082698,0.7001319577033724,9567.454743707558
-28.016985338422923,-126857873.28416756,8.724835086614956,-1.4565406965938638e+16,9568.159211590688,-0.0449196933457497,9568.462063722085
-28.04244826331243,-126836733.63459612,8.888514527828086,-1.4560552999280612e+16,9567.631257236677,0.19919087920076442,9567.370319926264
-28.030440273592426,-126864115.15727596,9.200892570908001,-1.4566840344194374e+16,9568.444891905358,0.3163659566073213,9568.642459543176
-28.48248481541277,-126852830.40485065,8.66664968373945,-1.456424897506966e+16,9567.646410601737,0.053965428371834274,9568.62268513252
-27.807078763310848,-126850773.50030601,8.576982414685986,-1.4563776663543362e+16,9567.991283298874,0.0456151949081983,9568.085995428753
-28.206291238710968,-126844707.2804144,8.496429704351812,-1.4562383767676292e+16,9567.219165059867,0.14634274376740367,9568.44944784886
-28.09673618181493,-126848673.75686055,8.911237362552225,-1.4563294523141786e+16,9568.009500379269,-0.03993257439414179,9567.899241081817
-28.375756412919607,-126846658.04541083,8.652473642674408,-1.4562831685567658e+16,9567.51826218637,0.05336685465447675,9568.275903711721
-27.95649291264815,-126844425.21017651,8.778624369359884,-1.4562319001702722e+16,9568.107745705925,0.23040748994692944,9567.457106433192
-28.58022706192102,-126837108.97292267,8.78614873563828,-1.4560639175288376e+16,9567.827781479344,-0.2423010238640319,9567.183202644217
-28.227658717058848,-126844169.14586793,8.50902983185927,-1.4562260207059294e+16,9567.751722172057,0.1759335188936965,9567.824916404541
-28.03710400408058,-126845424.84261219,8.64097410789842,-1.456254852733969e+16,9567.408911960227,-0.15421094299175406,9568.299366637173
-28.01799593994145,-126846099.941051,8.637953724742202,-1.4562703537738068e+16,9567.711576255466,0.19192351327658502,9568.022002107899
-28.802221446828987,-126848194.48284884,8.980573875622355,-1.4563184473975566e+16,9567.805536497368,-0.034997571917105626,9568.081619273567
-28.064475606786612,-126841563.20204005,8.435784595008263,-1.4561661865921896e+16,9567.696207076786,-0.3872524013814367,9567.680512663732
-27.96104102976029,-126844795.63171944,8.695273130316968,-1.4562404053994622e+16,9568.030921682815,0.4619280142425876,9567.570243218159
-28.35106724086483,-126850854.77844381,8.740129580605908,-1.4563795326685736e+16,9567.87661936209,-0.005539383043384549,9568.215655524824
-28.0040412961035,-126845582.4037978,9.045941798492699,-1.4562584705133802e+16,9567.709461799554,0.34422884248304103,9567.983488268372
-28.426103877797427,-126845275.14105222,8.59215629145101,-1.4562514154244324e+16,9567.936758669299,0.31625714592341475,9567.709263642459
-28.167586140208922,-126840633.30959834,8.826857358600918,-1.4561448359728714e+16,9568.10931623712,-0.2881181005924096,9567.155229107515
-28.745763363756286,-126848186.58887412,9.116942076377342,-1.456318266139311e+16,9567.71568759239,-0.318410427605482,9568.179398521548
-28.62553218022615,-126844134.7530994,8.704385232805528,-1.4562252310182692e+16,9567.263622834695,0.21849358166041383,9568.354041853032
-28.55914673049598,-126848907.8638228,8.462118345536355,-1.4563348278087402e+16,9568.289084005744,0.47736889102721947,9567.610390212767
-28.442186482555048,-126847902.48113622,8.024604104246881,-1.456311742580161e+16,9568.094448248323,0.32926344869049834,9567.74424946677
-28.37944063180634,-126839914.23560165,9.103670753803616,-1.4561283259178572e+16,9567.995973452911,0.25157858084503376,9567.221557475277
-28.167237453515114,-126844337.44504993,8.284100881752464,-1.4562298850035454e+16,9567.731068857694,-0.21337590780840865,9567.860992831844
-28.381504622874182,-126847197.53315498,8.377070696220608,-1.4562955559322424e+16,9568.033692744406,0.00816181494409548,9567.7551988875
-27.919561462073673,-126845237.74876888,8.536341796451326,-1.4562505568578474e+16,9568.079308683626,0.0024398242507962034,9567.552392301746
-27.84196107430236,-126846936.95922409,9.121458106839937,-1.456289572792303e+16,9567.370205708614,0.11502855092792946,9568.461748753247
-28.12098852576623,-126864686.87114513,8.17539874601818,-1.4566971635590588e+16,9568.399348720599,-0.27175236868482705,9568.737026139806
-27.987419364068376,-126846281.32974225,8.252813865453845,-1.4562745186817078e+16,9567.898252463023,0.2959971002020185,9567.832408687576
-28.64091925772634,-126851932.29409926,8.63757542728171,-1.456404274770806e+16,9568.35203874423,0.24939124874803265,9567.78003027355
-28.368359145505757,-126848020.25692594,8.002890306609347,-1.4563144468951962e+16,9567.605700527707,0.20840652852837485,9568.287939587068
-28.541375620021274,-126855046.9210442,8.541078105734695,-1.4564757945591932e+16,9568.015019178738,-0.3555906341277234,9568.394578453757
-28.348754882957113,-126847161.52611838,7.934881706506945,-1.456294729159861e+16,9567.852363419583,0.15519960318376871,9567.950692381919
-28.0374643354876,-126851172.00406976,8.797393560419673,-1.4563868168368436e+16,9567.926354200155,-0.21291827112795486,9568.187510888834
-27.953726516541114,-126861178.21166937,8.652302199381621,-1.4566165897800954e+16,9568.663515488555,0.17098290962056006,9568.171998861142
-27.571247925810052,-126858321.28404689,8.39593651909224,-1.4565509841887988e+16,9568.360261087508,-0.10321929438090345,9568.279412296974
-28.507955574604726,-126848567.70992191,8.336446379159089,-1.4563270172991218e+16,9567.951773546813,-0.06674818195493204,9567.952440522977
-28.468399021517314,-126847693.2915463,8.855962948618483,-1.4563069392685018e+16,9568.148336908385,-0.016518567410678038,9567.668756886984
-28.270479287759652,-126850643.28168783,8.84440699868209,-1.456374676267884e+16,9568.099098168574,0.09971113736324065,9567.956133520953
-28.61987033661746,-126859633.63985157,8.267589123651993,-1.4565811205330782e+16,9568.579013273715,0.19483636214593295,9568.13990992603
-28.288346496795544,-126839364.10050003,8.604126156371667,-1.456115694790336e+16,9567.506328312142,-0.21959013066998492,9567.713565098968
-27.684956971996574,-126837844.09062275,9.131570323976524,-1.456080795577649e+16,9567.706008900115,-0.19087294532659044,9567.377653265352
-27.3914826968699,-126844902.0808192,8.816074609391281,-1.4562428495761314e+16,9567.862290625002,-0.4879183823405114,9567.765067296747
-27.949441486296227,-126858165.80603322,8.875644061233599,-1.4565474138827698e+16,9568.240361644763,0.3646380223719384,9568.396725238556
-28.23333711704794,-126851277.06625204,8.508453600467645,-1.456389229289765e+16,9568.103453424146,0.188745355282677,9568.001535346471
-28.19203271080265,-126855401.34032044,8.463773636903147,-1.4564839330421252e+16,9568.11992356762,-0.024942763301255864,9568.30927600435
-28.10255269976728,-126840749.3328927,8.021923270266234,-1.4561474998952048e+16,9567.966394063724,-0.3197671046201504,9567.32085082284
-28.439893404126373,-126842029.18737614,7.951743987696034,-1.456176885819128e+16,9567.630340030155,0.15745193020948095,9567.787861245235
-28.078819829921763,-126847657.39818507,8.233545125070492,-1.4563061151030462e+16,9568.135727289204,-0.027021390923679032,9567.68115838724
-28.129815799579553,-126846272.4946431,8.374349222772683,-1.4562743158168052e+16,9567.587274189076,-0.7384186841212581,9568.170997939762
-27.85886709388988,-126856578.6928336,8.182700866682778,-1.4565109685952862e+16,9567.847472670988,-0.2132281212849402,9568.7011360115
-28.49499063601048,-126862455.1124378,8.27515456503229,-1.4566459126072354e+16,9568.66714644586,0.1682212429436666,9568.266746483601
-28.68711109306953,-126842227.68366437,8.671515014896901,-1.4561814433925802e+16,9567.660204186981,-0.31559651467701033,9567.769929402764
-28.74926711700414,-126860163.37303983,8.63419147381939,-1.4565932851743962e+16,9568.422393838506,-0.09859780104958597,9568.352337788927
-27.996658213633793,-126849103.86864743,9.117404258327126,-1.4563393284209632e+16,9568.170162279937,0.09416905643877947,9567.757963809285
-28.485256050290733,-126849517.02559368,8.967980494138262,-1.4563488152469634e+16,9568.121552284694,0.009391114371867383,9567.84188694637
-28.41275072655395,-126844969.67160638,8.421546053667171,-1.4562444015285516e+16,9568.108591374146,0.5858232421677652,9567.497409345806
-28.017381728480327,-126849747.11806178,7.964879759721698,-1.4563540985969442e+16,9567.923042728276,-0.1128684982984596,9568.078730656836
-28.505428795522178,-126850472.99095953,9.459038566028582,-1.4563707660482598e+16,9567.878133181059,-0.07413081388620361,9568.183245723003
-28.512669153207767,-126857159.04164825,8.496880918708154,-1.456524295241088e+16,9568.200853142469,-0.33935102077501705,9568.358284332364
-28.598914021756475,-126851671.60118107,8.718183280009471,-1.4563982886753228e+16,9567.64873694544,-0.004273960845571601,9568.528220938562
-28.26131496692902,-126847337.94911891,8.404861200424293,-1.4562987800832066e+16,9567.64406980161,0.5523307054398222,9568.192557338618
-27.628872645720072,-126852260.74285309,8.346727352157396,-1.4564118167101212e+16,9568.081032225973,0.13645428981059693,9568.10596735932
-28.1182482232534,-126849381.08060186,8.625392031917091,-1.4563456937022244e+16,9568.001910649698,-0.2671264161455792,9567.963305486948
-28.222610958076128,-126847769.93552089,7.902632488476408,-1.4563086991299978e+16,9567.809231740192,-0.11234394548375709,9568.046288700043
-27.89495479292358,-126844331.6520282,8.281497446122142,-1.4562297519905734e+16,9568.04226420448,0.10876713538961578,9567.521445755297
-28.061905523218517,-126852443.11249703,8.785719561495288,-1.4564160043452998e+16,9568.148820575298,-0.1586254363845929,9568.044621304974
-27.877396874834368,-126841498.05675645,9.0028573944203,-1.4561646908311444e+16,9567.379057294931,0.06257344947895419,9568.022668910198
-27.929121209672616,-126850293.69639528,8.686613633198931,-1.4563666490880202e+16,9568.320191044213,0.27394461549104954,9567.688187776173
-28.31120257320538,-126856212.5611726,8.622370771889676,-1.4565025610847702e+16,9568.034137175313,-0.022967362627738103,9568.466499343203
-28.389918703880525,-126839929.01210532,8.553410338333235,-1.4561286651878254e+16,9567.471612911108,0.4342020070098638,9567.795744412682
-28.943499959401983,-126851981.46449621,8.692712604788449,-1.456405403835042e+16,9568.415002499061,0.0886200423331387,9567.713871586435
-28.059613271485055,-126854547.18106817,8.838216530722493,-1.4564643191348994e+16,9568.469607981979,-0.21848068195821807,9567.860140028866
-27.90212026860083,-126846866.04849994,8.451513923039835,-1.4562879445855568e+16,9568.180144025719,0.19384947645001227,9567.570824322103
-28.123178862055163,-126851549.52271226,8.851633441529106,-1.4563954854834554e+16,9567.598865317228,-0.2456527080371034,9568.574908714643
-28.378193832851405,-126841270.17562181,8.605433501174033,-1.4561594585977122e+16,9567.611141636798,0.17711029132862044,9567.749173764618
-28.420664015038696,-126862210.63542274,8.610810968236533,-1.4566402983993036e+16,9568.450291198149,0.10757268079213587,9568.48475461491
-27.89192022630238,-126845010.00660959,8.385792081730026,-1.4562453276611702e+16,9567.724002343883,-0.1270172110799329,9567.922822498658
-28.588871856373952,-126852548.40729049,8.217057795568447,-1.4564184221637018e+16,9568.162686789312,-0.4084190024627211,9568.035810480636
-28.108554214933207,-126854927.18558142,8.489698994018962,-1.4564730450947468e+16,9568.378207170237,-0.27586852079713303,9567.989837867312
-28.290665833490287,-126845463.29514267,8.343523781463242,-1.456255735646262e+16,9567.435826888863,-0.6824881522142743,9568.271996282994
-28.228415303770795,-126850212.25414456,8.003889098618398,-1.4563647790136824e+16,9568.18758677494,0.07563457188521373,9567.8255586424
-28.664203833313287,-126858131.05840212,8.391611439830132,-1.4565466159591202e+16,9568.333230960825,-0.0066005718840600825,9568.289708140968
-28.237117849483802,-126850534.80270512,8.775116657661929,-1.456372185370378e+16,9568.344858366949,-0.17701758707841728,9567.679086078473
-28.090434411486484,-126849071.73098485,8.17166329980404,-1.4563385904837692e+16,9567.88854552744,0.3698160616946589,9568.062917023624
-27.785349325699816,-126855230.91281886,8.528851464568133,-1.4564800195351258e+16,9568.178802230143,-0.28673174756206193,9568.232943446916
-28.89630634460049,-126846837.64433748,8.286531660208558,-1.456287292387579e+16,9567.901077449924,-0.1648794877792862,9567.86976989304
-27.909131660498364,-126853955.90736695,8.680859046992628,-1.4564507418992534e+16,9567.711599913397,0.5040485259069418,9568.642475791728
-27.722371020997468,-126843741.34710495,8.60790360328625,-1.456216198092203e+16,9567.659344239924,-0.14461980215316275,9567.894019987825
-28.02105133552356,-126850060.36161686,9.02918112443401,-1.456361291265563e+16,9567.927123004602,-0.027946898128766964,9568.099006151777
-29.1959225772877,-126845615.61206456,9.057742461226143,-1.4562592330125526e+16,9567.816824160695,0.43430441352601196,9567.864179685752
-27.747850252751206,-126859958.68388939,8.490810473907846,-1.4565885847453108e+16,9568.416297418722,-0.30169790872198116,9568.346708311581
-28.19529463286894,-126842391.24334593,8.7009922430319,-1.4561851988095368e+16,9567.792229120547,0.07319262187359867,9567.640464228998
-28.070542341839676,-126843712.864451,8.26062068050058,-1.4562155441080652e+16,9568.0714903782,-0.038921672519805245,9567.4400158804
-28.228091667867385,-126851738.23750846,8.639591031036176,-1.4563998187940388e+16,9568.193758801755,-0.09534200106757969,9567.939287456968
-28.55261289877762,-126845985.3510585,8.223686561135182,-1.4562677226494226e+16,9567.76887798657,-0.11245896443068853,9567.948259254375
-28.297567857258542,-126861453.49700111,8.80718965839759,-1.4566229114242898e+16,9568.813194325852,-0.05958039744338347,9568.028864996693
-28.503542336325786,-126851515.56113,8.501486186033924,-1.4563947056508294e+16,9568.022556640435,-0.15517560874175054,9568.10769040631
-28.17656465738981,-126850499.13678126,8.474843596834663,-1.4563713664088784e+16,9568.555844634806,-0.24346060891156263,9567.44596148422
-27.743782657270494,-126850377.33091678,8.666472792438075,-1.4563685695024598e+16,9567.85225087411,0.07231318326445661,9568.206886291697
-28.78021500169996,-126840097.86507492,8.581947032816803,-1.4561325420712996e+16,9567.795746544556,0.34272960162071986,9567.453345183718
-28.3746367962089,-126853226.02635778,8.257043544231886,-1.4564339819540138e+16,9568.119942068282,0.07435414751536902,9568.136798007768
-28.09726258722269,-126846712.00957233,8.347934658602783,-1.4562844076452494e+16,9568.249633870952,0.19407955440909477,9567.481950907475
-28.55180242328344,-126853565.45004596,9.047671381035432,-1.4564417759829028e+16,9568.088258086484,0.031006710227483886,9568.197540189116
-28.14604574660822,-126843750.54482894,8.647767990464912,-1.4562164092792098e+16,9567.881518105985,0.2230949310903317,9567.65034291481
-28.19717099586261,-126856074.50276296,8.727657064709888,-1.4564993908448046e+16,9568.38608910863,0.033534302353245685,9568.07147145389
-28.142553348915484,-126853686.0877139,8.92937289228644,-1.4564445461348012e+16,9568.369617856151,0.10979533541754452,9567.90113256881
-28.3144250678694,-126854286.1219967,8.49968103329512,-1.4564583245081512e+16,9568.244471353473,0.2963533708718656,9568.084610422797
-28.52711143508396,-126831796.15707523,8.162731232251913,-1.4559419400178486e+16,9567.285429969517,-0.5469555534303878,9567.356706817422
-28.475132304830247,-126853551.60507444,8.420276429272027,-1.4564414580668284e+16,9568.060457581441,0.5685980135356329,9568.227132748978
-28.166468123815736,-126850814.17822428,8.93450643392138,-1.4563786004033662e+16,9568.347442875709,0.11350461451540758,9567.698577636913
-29.145352659676085,-126842469.25244386,8.238697812549548,-1.4561869899414646e+16,9567.84035414208,0.032555109192862274,9567.590346032946
-28.08442562859997,-126841795.96421012,8.13331725663323,-1.456171530908411e+16,9568.059938918996,0.06122323140271723,9567.301281082386
-27.534846197499043,-126854424.85109878,8.823882913598709,-1.4564615101043494e+16,9568.148172362075,-0.03290807122417257,9568.203768091847
-28.189522596302755,-126845462.65539421,8.531440994723058,-1.4562557209569326e+16,9567.88552928565,-0.48623412141381717,9567.780922261889
-28.523115505645414,-126852278.76374279,8.250528042467042,-1.4564122305117864e+16,9568.284650801746,0.5087261481924764,9567.88143995373
-28.247471123540137,-126851527.83385967,8.60755129796932,-1.4563949874596724e+16,9567.709892473738,-0.116725049800236,9568.451316706794
-28.394147348703687,-126845971.24637887,8.69756090326907,-1.4562673987891374e+16,9567.861468457639,0.16713910711066962,9567.846608719647
-27.965318244018952,-126843682.84672563,8.436167227438837,-1.4562148548776414e+16,9567.769086819506,0.005903804716323561,9567.768545444533
-28.373882132460967,-126848633.2803404,8.45606391819193,-1.456328522905345e+16,9567.987595282515,-0.2724266500086377,9567.918957330656
-28.115831423264098,-126856113.43814567,8.817635844014585,-1.4565002849189756e+16,9568.286985272267,-0.2726343746169039,9568.183183873694
-28.258436791272363,-126854777.07419191,8.888490405467076,-1.4564695981168858e+16,9568.173268930272,0.16785149547714232,9568.20144858184
-27.88473693145249,-126852874.33602436,8.530204340679921,-1.4564259062738334e+16,9567.918477032992,-0.4414186023157802,9568.331071898345
-28.386427864832488,-126838745.0931682,8.735550936535091,-1.4561014824187056e+16,9567.588418374276,-0.43043733403210455,9567.574672859908
-28.222708315610596,-126848857.04685228,8.209014427252777,-1.4563336609637086e+16,9567.8816462856,-0.15460273416211753,9568.053008584106
-28.31109457233105,-126844566.82832532,8.787369171849594,-1.456235151854062e+16,9567.986990385356,-0.1400776837719528,9567.598893751378
-28.297883563844767,-126848828.64148167,8.740083303374806,-1.456333008727754e+16,9567.932828347199,0.13985741199810717,9567.994451243178
-29.136715919296076,-126856134.17841142,8.04954677233205,-1.456500761178329e+16,9568.114300132276,-0.2418931156916574,9568.369560701796
-28.642224993390535,-126846672.99527986,8.62292966890982,-1.4562835118254672e+16,9567.923161991996,-0.002191483658622367,9567.833582635089
-28.527408134072203,-126852667.97854242,8.305248904791101,-1.4564211678059136e+16,9568.348176984564,0.20592180992334552,9567.84273448331
-29.050264848998452,-126843957.46333948,8.352456124176856,-1.4562211602957046e+16,9567.476423481714,0.1985287156691725,9568.105855369557
-28.25287320076001,-126854512.58827843,8.381570157273654,-1.4564635247895942e+16,9568.437175991854,0.15383264110581119,9567.89208977592
-28.30820754887491,-126844529.62926468,9.316566911922912,-1.4562342977288442e+16,9567.805223244848,-0.20729881511135897,9567.794572229479
-27.861022300430495,-126847222.84535328,8.271799957860651,-1.4562961371361846e+16,9567.552918450045,-0.23739609894881541,9568.284562566529
-27.59491490567132,-126844978.06675611,8.72519985050355,-1.4562445942896894e+16,9567.809485971347,0.0881261604115914,9567.828068756446
-27.759804950445947,-126842858.95473863,8.865980459517914,-1.456195937737669e+16,9567.545191034122,0.18959692476301795,9567.949015242288
-28.725542466103317,-126847896.18425418,8.506544534372967,-1.4563115979940414e+16,9567.854895841347,-0.14049403247888423,9568.004469154797
-28.41887497403698,-126853812.35836253,9.153814526658993,-1.456447445637281e+16,9568.198083531679,0.22482598709192847,9568.097575069049
-28.242712640030124,-126854529.9828552,8.969462220077977,-1.4564639242167456e+16,9568.279104969759,0.17358472391581672,9568.066271140404
-27.974290980343568,-126850068.01077169,8.767422123996088,-1.4563614669049482e+16,9568.030940782917,-0.2370004650781808,9567.986303640348
-28.60720886879129,-126843693.90456928,8.958084205665376,-1.4562151087743496e+16,9567.841770857929,0.23157094713976714,9567.687567481533
-28.166247881203454,-126853625.72140619,8.821606247145002,-1.456443159968403e+16,9568.412447811572,0.30508058935413573,9567.849464592193
-28.00102831332034,-126852156.67077824,9.281664454150324,-1.4564094269736468e+16,9568.049702111379,0.3566463094054648,9568.130639835039
-28.526973080598605,-126850382.17320661,8.800605269396122,-1.456368680691071e+16,9568.474721376477,-0.2214479686311936,9567.524008437229
-28.10048859031009,-126852105.42221236,8.07461243443722,-1.4564082501883056e+16,9567.982971522537,-0.0501979648726902,9568.199158994914
-27.628479064967802,-126850988.78283276,8.835429143126012,-1.45638260968926e+16,9568.089928112484,-0.23510745164748684,9567.995810192973
-27.73173228451184,-126852245.29774402,8.895172625857507,-1.4564114620544316e+16,9568.329904042737,0.28750988889998474,9567.832353067019
-28.219793139206026,-126854937.20380329,8.439410086905841,-1.4564732751413202e+16,9568.366416421832,0.3057496587726916,9568.003120273437
-28.497745076984764,-126844097.63723262,8.34529475433113,-1.4562243788061618e+16,9567.696088909337,0.051899414585694255,9567.879037036579
-28.6534341641275,-126842703.24377385,8.781163640013743,-1.4561923625181124e+16,9568.082698299278,-0.1932169645500644,9567.345878036474
-27.980856570077798,-126849665.55033843,8.65296379494691,-1.4563522256495788e+16,9568.237912243492,-0.12209432059147783,9567.728350417823
-28.568737348773798,-126851104.12266707,9.026802851430606,-1.4563852581353848e+16,9568.040655920067,0.12111051185670159,9568.055220187827
-28.605267752190855,-126845156.06409883,8.43456331600866,-1.4562486812918444e+16,9567.960783833216,-0.34152958140536427,9567.672883428635
-28.170660712510607,-126849748.97923993,8.329247904403616,-1.4563541413330852e+16,9568.488381168903,-0.21731010069155487,9567.460477635484
-28.62822535915188,-126855644.6862487,8.013503344723286,-1.4564895209756338e+16,9567.923010503033,-0.6038747808166883,9568.541886995186
-28.526037370144017,-126850051.84358016,9.155926092232924,-1.4563610956749804e+16,9568.152737811984,-0.4005579254912023,9567.849822945649
-28.016158387733434,-126856429.39818554,8.79576191969949,-1.4565075403274514e+16,9568.454443885741,-0.41483181440708644,9568.025471973297
-28.12648286252374,-126857911.67565247,8.281119959962902,-1.456541578190993e+16,9568.649902409928,-0.07784702127493989,9567.92842130648
-28.413698459744282,-126844047.0703973,8.995830203684093,-1.4562232177486918e+16,9567.826286315574,0.020221221810196446,9567.733069774984
-28.863465233685385,-126852645.13860844,9.198394571254944,-1.4564206433461478e+16,9568.215303171692,-0.06116274658736459,9567.984851677726
-27.91957178539276,-126848832.0711029,8.672932644559257,-1.4563330874777242e+16,9567.891829553315,0.22044947678883794,9568.041003529348
-28.31496725027347,-126851480.77192888,8.604541775476791,-1.4563939068144738e+16,9567.596612088171,-0.5044037258077976,9568.571210598184
