lack of oxygen to the blood during the infant's birth,infant methemoglobinemia,presence of an illness,blood flow across the ductus arteriosus,mixing of oxygenated and deoxygenated blood,the state of the blood vessels in the lungs,low blood flow in the lungs,thickening of the left ventricle,age of infant at disease presentation,grunting in infants,low oxygen areas equally distributed around the body,hypoxia when breathing oxygen,level of CO2 in the body,having a chest x-ray,report of having LVH,report of infant grunting,level of oxygen in the lower body,level of oxygen in the right up quadricep muscule,a document reporting high level of CO2 levels in blood,lung excessively filled with blood
0.21380694766143576,17.73642683115862,4211.116922669573,4210.792996366084,-8906.445637003002,-8906.562076983097,-8906.382797761376,245.95623440692012,-312.40359878803804,-71156465.52675675,19772.201952820094,-19254.781627061035,-9628.129206834075,2077.183305530761,567.6930561615483,2322915540439850.0,275808556.93166417,-259633295.0174837,67833574.49460302,-630609.2171705089
-0.1742646564930345,17.60216647434658,4210.947352184792,4210.728077303497,-8906.416649397428,-8906.418726765956,-8906.798086679315,242.10486558406848,-307.7468044054094,-71153815.89028698,19772.37006861688,-19254.83997476564,-9627.774508950239,2077.517432126461,567.4430251087165,2322742547948088.0,275811138.8684445,-259634869.01649043,67828576.42066248,-630812.36793522
-0.05139076013802707,17.730085723635813,4210.7718781353005,4211.080705459347,-8906.862503508342,-8906.492319813155,-8906.389040853523,245.9873696697724,-312.04927371110443,-71154249.098538,19772.67301400778,-19254.62370494729,-9627.70683201366,2077.115456045209,567.1235271711281,2322770831302601.0,275809360.85133684,-259629036.69832757,67827622.80588461,-630568.402018973
0.26995678576330934,17.958285177956768,4210.715522961416,4210.959323983005,-8906.520008393049,-8906.889753519043,-8906.881470768238,252.5002802478608,-319.80930628832624,-71159737.67233619,19772.62489813788,-19254.796678429102,-9627.88862847643,2077.655285079569,567.2245928121948,2323129184907031.5,275812417.05963266,-259633701.21515888,67830184.59201969,-630895.7098553473
-0.043728705789082,17.949000109810186,4210.801676308628,4210.659563623208,-8906.64744610037,-8906.735631103735,-8906.551216784565,251.92859188201166,-319.4437378562694,-71157836.43162085,19772.580096349237,-19254.568384736198,-9628.164222322754,2077.0933053088993,567.4847232361624,2323005048170906.0,275807471.86712754,-259627544.3860597,67834067.62021045,-630554.9743572066
0.15640362982413336,17.515867958332013,4210.905002219255,4210.929289180933,-8906.397228209256,-8906.55454719459,-8906.445329234179,239.73886171478773,-304.17075147054203,-71155609.88405517,19772.476785950093,-19254.772274374383,-9627.908580598008,2077.3036936738395,567.2983807410703,2322859675557757.0,275810682.4389202,-259633042.93187532,67830465.77793325,-630682.1433002393
-0.07278714724695717,18.018293067157998,4210.775061604779,4210.9209753663345,-8906.349758622184,-8906.70956847193,-8906.728436947613,253.63492366887135,-322.1085724212476,-71157369.24393538,19772.621425683214,-19254.774676009452,-9627.872745260938,2077.3934174312367,567.5689216033098,2322974544832313.0,275811947.3543149,-259633108.09081373,67829960.42839037,-630737.1341848212
0.1990149080697604,17.52318970473392,4210.871825956951,4210.975047290672,-8906.701970220625,-8906.927093791011,-8906.36813067402,239.96875135368833,-304.7650333688444,-71160823.60940455,19772.15151498212,-19254.556268865366,-9627.73102208432,2077.38962265533,567.2468922201696,2323200089928001.0,275803623.60737056,-259627217.5651221,67827963.52021317,-630734.5772476618
0.21991848410438913,17.739524200954875,4210.764729403821,4211.098195850044,-8906.358751786918,-8906.46817425458,-8906.628181639486,246.16956438146468,-312.24780364317496,-71153878.59030706,19772.327226081365,-19255.05947657645,-9627.766134312811,2077.5446738337046,567.3090529182426,2322746641504188.5,275815170.6038586,-259640788.73152256,67828458.3455645,-630828.9939272059
-0.11423588143512153,17.918336832885384,4210.564402836651,4210.788740320037,-8906.874550949553,-8906.399880267418,-8906.841044646299,250.8417407379461,-318.4129518736423,-71152194.35809676,19772.677118165248,-19254.627979027246,-9627.77049238062,2077.113219343533,567.5476865559998,2322636682680077.0,275809480.96894765,-259629151.54064864,67828520.0776239,-630566.5467680583
-0.08237732485778629,17.52595522836894,4211.147401617145,4210.606840123128,-8906.436357966319,-8906.464505289201,-8906.440509130023,240.01355237606052,-304.7373452401283,-71155177.39755371,19772.591531371327,-19254.919600616937,-9627.786301250653,2077.0998241242423,567.5827557218632,2322831438784772.5,275814595.27826023,-259637015.92090145,67828742.88886547,-630558.3934876934
-0.20603960533939242,17.659905490474543,4210.848768630491,4211.021643816605,-8906.405718021657,-8906.840286648465,-8906.537965040901,243.73527176001238,-309.75966950256736,-71159499.7865168,19772.33617455547,-19254.785845678674,-9627.697350771312,2077.202566100783,567.1620080105824,2323113652568547.5,275809770.7099335,-259633409.26508874,67827489.292553,-630620.8491870385
-0.1455877437355883,17.562404742370955,4210.774270868426,4211.110181139158,-8906.702190478434,-8906.4406903516,-8906.547290693781,240.9880117447654,-306.1929440572582,-71153519.33483243,19772.312189454675,-19254.500241637877,-9628.118625060639,2077.1164854849458,567.2279108403188,2322723186497741.5,275803854.7439535,-259625707.1352384,67833425.20185244,-630568.5934707025
-0.1580620966370357,17.862013696685416,4210.6389051102715,4210.5719470893255,-8906.370197747105,-8906.826673734882,-8906.426702426075,249.5098412519167,-316.65089017456967,-71158564.39588597,19772.264779556648,-19254.72676321941,-9627.78415404732,2077.6126434035777,567.4146036339437,2323052578376926.5,275807987.83514726,-259631815.46861327,67828712.33675173,-630870.3173959196
-0.08120690225850871,17.7547304771711,4211.119794954448,4210.74404990267,-8906.567034832444,-8906.853773313072,-8906.680095180118,246.24987027459747,-312.8829652527318,-71160649.62852454,19772.148059630745,-19254.96228292445,-9628.073835654752,2077.4863012992237,567.1342794496879,2323188729972298.5,275811718.26296,-259638167.04027373,67832794.08277062,-630793.3660114786
0.27878678819519603,17.732660527349744,4210.654703344405,4210.851506140097,-8906.439322526672,-8906.443982976081,-8906.3349209583,245.7854331829329,-311.8416279268907,-71153144.04372826,19772.32480870232,-19254.600768905177,-9627.678408208996,2077.2626808913433,567.4276495968243,2322698684686484.5,275805971.75098336,-259628418.18408108,67827222.46948113,-630657.6368416055
0.15229034427114624,17.918777900475103,4211.109401030182,4211.032186906962,-8906.586275155587,-8906.773041887238,-8906.502013663263,251.15331193328785,-318.41440691580397,-71159457.80669782,19772.16561673179,-19254.787184728433,-9627.931951910192,2077.271605335563,567.4707785346545,2323110911575085.0,275808362.60769343,-259633444.8813769,67830795.06292768,-630662.9551719141
-0.10811079744868649,17.797294027875086,4210.714523558348,4210.939155298645,-8906.922904448153,-8906.54450774069,-8906.594542912846,247.97418990605524,-314.324331565223,-71154793.76511207,19772.71218517937,-19254.901867505687,-9627.697362424005,2077.1781739089984,567.3842618053108,2322806391806414.5,275815255.6282589,-259636538.0542738,67827489.70109852,-630606.2503316248
-0.2698170421962448,18.00709214330385,4211.090526549958,4210.623659187901,-8906.74319473813,-8906.835515799748,-8906.771412945118,253.63449891525843,-321.65628330961584,-71160285.58407174,19772.342206077406,-19254.622375098596,-9627.938890465197,2077.618674873035,567.4055168372007,2323164960042962.0,275806550.4784805,-259629000.55583423,67830892.5827567,-630873.6940908957
0.1265277731695585,17.867627397265643,4210.902281880603,4210.654063992759,-8906.58969517981,-8906.725388977755,-8906.44232610502,249.75233865339715,-316.60132406372225,-71158044.77051261,19772.265438632527,-19254.53216412697,-9627.963102595859,2077.4129306350383,567.5651344395906,2323018650973634.5,275804100.06989247,-259626567.9824324,67831233.55816871,-630748.8943076847
0.18349013506318262,17.471671754887023,4211.067182225158,4210.66052944177,-8906.539458529614,-8906.362381347157,-8906.536435285925,238.47577400489246,-302.7260815661487,-71153432.89309895,19772.36292771786,-19254.577480879376,-9627.775581244085,2077.3488853009785,567.3157712240683,2322717542923156.5,275805826.6838218,-259627789.96162605,67828591.43398666,-630709.9512180209
0.14661674566365818,17.80722485720007,4210.560797897881,4210.844215689883,-8906.770490763447,-8906.846714239775,-8906.675917074355,247.74466169736152,-314.4816834649755,-71158575.17609522,19772.36892110597,-19254.85150803867,-9627.819904762435,2077.392572961166,567.2443918162494,2323053282241458.0,275811360.1543456,-259635179.8385226,67829216.07065576,-630736.1138123297
-0.12904695978508077,18.012681076483744,4210.752511505227,4210.949339538184,-8906.788442533069,-8906.4824564388,-8906.81450563688,253.6480450370296,-322.0326619313992,-71154039.98495275,19772.487963675918,-19255.056355202723,-9628.104726033089,2077.2937796706333,567.2480141158011,2322757178647176.0,275816460.1830744,-259640704.2160026,67833229.26240492,-630676.4209560445
0.21620934472015158,17.794145111823,4211.018542544046,4210.817738283595,-8906.684287168251,-8906.604995805523,-8906.563842312436,247.8547891870996,-314.0526408742329,-71156732.74728312,19772.519712276422,-19254.681539002937,-9627.859285484179,2077.5755797118195,567.3456625580775,2322932987396338.0,275809227.87768507,-259630595.8472998,67829770.9949363,-630847.7396634468
-0.25716229192117884,17.953911838276465,4210.816726235661,4211.085810385762,-8906.704490393224,-8906.36783445638,-8906.686350060825,252.11188276021232,-320.1799069131668,-71152626.49474244,19772.281147522193,-19254.49476188501,-9627.68329168871,2077.635945011061,567.6681855328243,2322664895428318.5,275803483.4930413,-259625558.94190422,67827290.93206708,-630884.0593358757
0.2984282510444783,17.447450856101913,4210.921155924505,4210.568939186118,-8906.465823059047,-8906.90971558813,-8906.569959759589,238.1918628968318,-301.85703191075464,-71160749.15640564,19772.172664846887,-19254.52970511708,-9628.187520867561,2077.620666291536,567.2781202476126,2323195228569897.0,275803270.2623051,-259626501.56179407,67834396.19527964,-630874.7768217175
-0.005718317141922835,17.914141459210278,4210.97755330559,4210.717649369861,-8906.574485611509,-8906.362330940688,-8906.551043696312,250.977262957998,-318.44538510194343,-71153115.7385251,19772.690814818652,-19254.809410594236,-9627.978155453628,2077.506234564269,567.301786483247,2322696836716279.5,275813226.0696811,-259634044.5714918,67831445.64347374,-630805.2496926148
0.29147628770522477,17.70205327434118,4211.096860540092,4210.962913773012,-8906.64233762492,-8906.52000656315,-8906.376017263088,245.09174172994088,-310.7249626646702,-71155792.87576503,19772.128404489187,-19254.952468209085,-9627.978719193972,2077.251554987052,567.2706201033086,2322871623023629.5,275811356.7565609,-259637902.63116533,67831453.80077113,-630650.7539425938
0.08919692292256054,17.951520374980966,4210.929196322634,4210.646300551382,-8906.885026158932,-8906.494301377737,-8906.826355860756,251.78478870532055,-319.67018819784676,-71154833.06176917,19772.60671369599,-19254.730409326276,-9628.051108766907,2077.366784570872,567.3748811425269,2322808957439639.5,275810937.6419937,-259631913.94020504,67832474.1375245,-630720.6917818162
-0.09684327614988236,17.604859895783733,4210.665203577258,4210.926669299107,-8906.847916003266,-8906.391038683574,-8906.757688693686,242.56571196671737,-307.3855257141259,-71152423.72173305,19772.658658316588,-19254.769774152006,-9627.916752252037,2077.270810359765,567.3010478144307,2322651657039161.5,275812162.74606335,-259632975.7682748,67830580.98253179,-630662.7193351953
-0.18387792001765077,17.51565098637319,4211.002950525394,4211.053481251035,-8906.544070297163,-8906.520580833663,-8906.354071352023,239.86152562392982,-304.31520799683466,-71155469.78006442,19772.394146288225,-19254.90955948385,-9627.672953072526,2077.233016674724,567.5267415193824,2322850528237099.0,275812733.58875805,-259636745.36770833,67827145.35708608,-630639.5829062415
-0.22758745299809124,17.421285647687714,4210.611266321882,4210.947785813923,-8906.455496728988,-8906.894253332996,-8906.680859136422,237.22811596111424,-301.02234168501155,-71159433.51896115,19772.11977032811,-19254.531691887532,-9627.869925467397,2077.09512692488,567.5325563300587,2323109325753658.5,275802865.0501046,-259626554.94137844,67829921.0069818,-630555.9583190407
-0.28216071383697844,17.968531719904124,4210.835793501283,4210.8024114021,-8906.88543145403,-8906.816407019274,-8906.890874181028,252.64532582223356,-320.67293768254996,-71159112.33991618,19772.593036144543,-19254.828768961037,-9628.123121371373,2077.448057983195,567.3003579416899,2323088355031610.0,275812790.5871634,-259634566.6143786,67833488.836733,-630770.2312967977
-0.013512594051817317,17.660865764789346,4210.6506449449,4210.6599571306315,-8906.417552754263,-8906.586278439354,-8906.84365772971,243.972684855245,-309.7062569706061,-71155165.88476516,19772.683302769303,-19254.615900240537,-9628.04670184745,2077.306812742318,567.3950808595442,2322830687124359.0,275809291.1208565,-259628825.8698088,67832411.6845266,-630684.1511699404
0.18001889004342725,17.581034984080674,4210.610040301285,4211.044067895005,-8906.752423356114,-8906.431997707628,-8906.421482104968,241.46787932616354,-306.48141415204583,-71152814.93633541,19772.131628111692,-19255.02376906346,-9628.216028953111,2077.567860555061,567.4183857591042,2322677198199811.5,275812809.99401885,-259639825.40116295,67834797.95764054,-630842.6875179831
-0.11720881217773532,17.423916359702055,4211.058607708647,4211.136203930231,-8906.508621766532,-8906.44091803914,-8906.805307577233,237.65280392249127,-301.40320190553945,-71154526.20384239,19772.64132707574,-19255.006984344378,-9627.983260359752,2077.196264186228,567.6103448744091,2322788923078699.5,275816763.1052264,-259639372.52838123,67831517.78874467,-630617.2750619241
-0.1733555585158409,17.684501669093954,4211.095734392647,4210.699468162707,-8906.661848521971,-8906.705017262657,-8906.902278213702,244.7535817619277,-310.5970281974457,-71158436.36000481,19772.640102625828,-19254.98116809726,-9627.68542795377,2077.126635628667,567.5881668669476,2323044218629403.0,275816235.94424284,-259638676.38693175,67827321.22121876,-630574.9495844422
0.12920143395440697,17.439913145254142,4210.823903701386,4210.984960432635,-8906.401547750072,-8906.337958887922,-8906.597895354958,237.83121291043972,-301.7773097799488,-71152224.23058128,19772.369772562575,-19254.49093507553,-9627.90030426098,2077.21813094563,567.1898744501802,2322638632948611.5,275804152.969421,-259625456.15454996,67830349.21444058,-630630.403587606
0.19074167410589,17.615363166544398,4211.128468776437,4210.631410546709,-8906.699372877238,-8906.676326611318,-8906.697941178682,242.79765009954386,-307.98091575654564,-71158141.66722387,19772.15368649753,-19254.95862456531,-9627.642184726836,2077.5805300244074,567.1349945456217,2323024977539280.0,275811692.6784928,-259638068.53981218,67826711.87145561,-630850.4661374632
-0.03197029076262653,17.94161831408754,4210.891465120819,4210.5683177741,-8906.361049701401,-8906.806503803617,-8906.531684526211,251.62390020759554,-319.5712000134477,-71159167.50304545,19772.58782000055,-19255.015153563025,-9627.634501921775,2077.3321736658713,567.4927446199381,2323091956787412.0,275816475.94411016,-259639592.92153922,67826603.88939759,-630699.5868120356
-0.19028903733435562,17.764437004282556,4211.063746888054,4210.789396572645,-8906.330358536308,-8906.702858726665,-8906.510545542607,247.04949379764506,-313.29127635260903,-71158292.73391338,19772.587072214646,-19254.601267985847,-9627.758862624247,2077.4148954121706,567.408237957646,2323034840980266.0,275808188.4335362,-259628431.26173365,67828355.77981241,-630749.6746924352
0.21299131130273302,17.76728459607373,4210.764644150475,4210.8756847356435,-8906.899153015911,-8906.433655950736,-8906.834643953785,247.1360997652311,-313.4266004296434,-71153384.68570735,19772.21946622628,-19254.73733270003,-9628.22468335504,2077.2142231067305,567.3415116637057,2322714395580528.5,275807818.3330569,-259632100.656954,67834919.73666117,-630628.0320054949
0.27103793392674097,17.721987450560757,4210.657755799857,4210.820114923,-8906.611315435386,-8906.86077182254,-8906.724753063063,245.4721484298613,-311.49986752811026,-71159118.68854363,19772.35577692551,-19254.578394180317,-9627.911635556677,2077.622119773575,567.3175682102589,2323088769551203.0,275805785.016463,-259627814.31029242,67830508.84777083,-630875.7452719263
0.08976278149845635,17.442632530429023,4210.835707331493,4210.835165044764,-8906.378718532125,-8906.676371317526,-8906.704806548254,237.64593269338994,-301.7937514776216,-71157108.3301,19772.27216572244,-19254.616756598505,-9627.9150689445,2077.5043847974134,567.5319222719497,2322957509489573.0,275805849.1487388,-259628849.16995293,67830557.04533894,-630804.0141999377
0.09535256503153838,17.67419264481674,4210.573143093801,4211.09161215955,-8906.763621519016,-8906.572895478224,-8906.541950974408,244.4600648241473,-310.28775953295366,-71154700.67927715,19772.23633588851,-19254.596875726125,-9628.062162629745,2077.274129558338,567.1579640316156,2322800314345727.0,275805149.6409252,-259628313.1352981,67832629.73865126,-630664.5483975207
0.051466001096962866,17.920261945849834,4210.9874335513605,4210.628512657196,-8906.352850043004,-8906.770029588957,-8906.729769004734,250.92986678469185,-318.6538565394849,-71158984.10230857,19772.299058540142,-19254.82055399234,-9628.207715960176,2077.4532748186643,567.6522745098113,2323079982048455.0,275810152.85588944,-259634345.15241337,67834680.56634267,-630773.5422637558
-0.22527994774472646,17.89520468904554,4210.5849533435385,4210.866084284027,-8906.749411846873,-8906.783101856534,-8906.687710241018,250.55739917239413,-317.9959697516588,-71157750.02875668,19772.14835803255,-19254.797532983735,-9628.099859163387,2077.1824834161375,567.24159495609,2322999406791745.0,275808424.5491293,-259633724.53670797,67833160.94810428,-630608.9692982082
-0.01624125754893374,17.43465619216016,4210.669956621387,4210.596490578224,-8906.440039641438,-8906.828850318245,-8906.84516928459,237.70362109918332,-301.44697294745225,-71158705.29654224,19772.63716146366,-19254.55191546683,-9628.043802669912,2077.6562297473,567.643740559382,2323061778111623.0,275807622.7383235,-259627100.17222294,67832370.70677587,-630896.6521797056
-0.04257012657511605,17.49896860225413,4210.615597280066,4210.6413717037785,-8906.415604572187,-8906.916573230901,-8906.922134864775,239.39001345926297,-303.8741082407212,-71159768.58353679,19772.357658142515,-19254.49264424282,-9627.960476412247,2077.173143459613,567.5629639775332,2323131203203618.5,275804084.8190901,-259625501.92163655,67831196.8593797,-630603.2024276309
0.1795130565328915,17.544753426616882,4211.059018217148,4210.729996539105,-8906.708472087612,-8906.460710937381,-8906.444713297546,240.54216808637196,-305.51561117887707,-71154810.97381803,19772.145922087973,-19254.63871124428,-9628.147520970428,2077.3121733852677,567.1452692396255,2322807515342719.0,275805225.92408967,-259629441.1976703,67833832.47328025,-630687.6779543165
0.17613054620043245,17.53901373036084,4211.014336537851,4210.738423242326,-8906.793657536664,-8906.828077450726,-8906.355865687607,240.7493422435931,-305.3288202388324,-71159909.8414034,19772.656179056947,-19254.553645942196,-9628.116723821258,2077.3432368495337,567.1770875510501,2323140426417517.5,275807817.04355663,-259627147.09207377,67833398.33795339,-630706.1615126722
0.04105293064975901,17.980189668925544,4210.795144029174,4210.762026264763,-8906.531886086877,-8906.783630833286,-8906.490615387096,252.7244072743251,-321.0799153259448,-71158499.77448913,19772.597241688843,-19254.68068386647,-9627.928495814953,2077.6277798945735,567.2955755405925,2323048359100282.0,275809863.2825195,-259630572.84859192,67830746.41956575,-630879.488476507
-0.1064225168436776,17.561686746548354,4210.875179981893,4210.590124762667,-8906.56809090402,-8906.54997221343,-8906.367116662865,241.08247728975948,-306.1858686576703,-71155438.8172134,19772.31053819565,-19254.67903824206,-9628.104399039466,2077.636125599958,567.693026801891,2322848506690212.5,275807417.8713097,-259630528.71028167,67833224.75309078,-630884.1363801301
0.13429715284525,17.809279278961156,4210.70277350575,4210.682187060461,-8906.78626672588,-8906.821871901158,-8906.813639680026,247.81733712094356,-314.66631230347735,-71158721.20684265,19772.398586299572,-19254.690705309094,-9628.074597815767,2077.3981735546495,567.2370193019318,2323062816933639.5,275808392.49153465,-259630843.1604969,67832804.82593873,-630739.5703169522
0.13243574843599915,17.727723490269007,4210.87392754766,4210.677407146865,-8906.859558883276,-8906.501862018182,-8906.374031873047,245.91939495799852,-311.59984681294105,-71154746.18331271,19772.373265730348,-19254.810831401865,-9627.827747195097,2077.482626715964,567.1602127605289,2322803285247744.5,275810582.4835604,-259634082.80106226,67829326.60774432,-630791.0446628464
-0.22372011578948875,17.449227194895965,4211.043403516268,4211.089513972995,-8906.416027089237,-8906.749989182057,-8906.519037728265,238.12502962358863,-301.904137002579,-71158895.32187712,19772.20297221695,-19255.078686236688,-9627.82688040315,2077.377021277457,567.4850731576765,2323074185340785.0,275814509.26124364,-259641306.69277292,67829314.24041596,-630726.7619940705
-0.13471663196776942,17.80498972757633,4211.039020283089,4210.935990715451,-8906.595632498156,-8906.534097688127,-8906.531100900898,247.66577680899218,-314.4876414819058,-71155790.50150844,19772.52581329107,-19255.024650049538,-9628.17061025691,2077.3066971413123,567.5392008917385,2322871468009035.5,275816144.216233,-259639849.24472544,67834157.51035872,-630684.0253481525
0.05641848992180287,17.69574729256896,4210.6885640530345,4210.983015153459,-8906.724137686195,-8906.837797515338,-8906.617877347437,245.00044000064142,-310.7543769353097,-71158898.60117102,19772.645204795837,-19254.670301841612,-9627.698188689435,2077.129599009933,567.5750773073509,2323074399454372.0,275810059.22125083,-259630293.1124482,67827500.84209931,-630576.4554360134
0.06643509182244434,17.473295243561637,4210.575576242101,4210.5678832655585,-8906.820940643855,-8906.810462791469,-8906.53133416691,238.79250092544234,-302.69397850973917,-71158108.87659295,19772.1454843406,-19254.975255042773,-9627.735080153638,2077.11054398145,567.5885118572739,2323022836577323.5,275811956.154062,-259638517.11442545,67828020.87493542,-630565.2044921066
0.0313759938976792,17.690906538791115,4210.6234899666415,4210.702083983112,-8906.723707524,-8906.772410907295,-8906.4561039817,244.96211497400768,-310.8014150138851,-71157733.5477309,19772.66378540626,-19255.01391037075,-9627.929087827892,2077.365153959785,567.5361951779776,2322998330720378.0,275817090.4092059,-259639559.4515359,67830754.27675182,-630719.502880463
0.022746280116888895,17.53303085931014,4211.066235183985,4210.757728634441,-8906.574886627834,-8906.781051341715,-8906.369057283586,240.1860947436455,-305.257445631825,-71159420.28753948,19772.19097363844,-19254.905013874864,-9627.85425138584,2077.218159171277,567.5018244808724,2323108461833453.5,275810933.2643751,-259636622.62333882,67829699.79286177,-630630.2080630561
0.11850451360808484,17.4582236066027,4210.705703725396,4210.643970780017,-8906.908797341417,-8906.436342391973,-8906.753320982129,238.11366541120375,-302.23614170540293,-71153214.62892462,19772.668148736957,-19254.94148303886,-9628.118435122313,2077.095601098509,567.320269645464,2322703293006363.5,275815678.0485967,-259637606.49569443,67833422.48340937,-630556.1880957914
-0.18842527619509253,17.623425222900543,4210.626484936192,4210.560454601752,-8906.637498048847,-8906.759203948906,-8906.825415676452,243.15706723106678,-308.00149414747574,-71157554.75994594,19772.211920550137,-19254.864208574458,-9627.737785778108,2077.3274118659447,567.5230745063188,2322986657408609.0,275810293.26997155,-259635522.3509695,67828059.13706979,-630696.6570836985
-0.2974023045277772,17.438223799009123,4210.879187043153,4210.9918185765955,-8906.474281200195,-8906.770857518688,-8906.431674500582,237.9185083220052,-301.6618345594554,-71158613.79648261,19772.344365360026,-19255.02184392538,-9627.77784492313,2077.5360736513035,567.5625436064645,2323055803855804.5,275814561.54212636,-259639773.68007433,67828623.35008754,-630823.7070684831
0.11261439815679919,17.473894214657918,4210.700604202537,4211.060191604967,-8906.844454886232,-8906.535335542545,-8906.426316366635,239.04992572657025,-302.74501068619423,-71154613.55753738,19772.59549139944,-19254.88457076794,-9628.099697038704,2077.2791527646796,567.5019593038113,2322794626280744.5,275813928.2658756,-259636071.27188182,67833158.50459322,-630667.8137378255
-0.26764234349299004,17.920154574495918,4210.9869719907365,4210.680602860367,-8906.432080071196,-8906.913568290327,-8906.840933980138,251.21139053460678,-318.84794122395374,-71161036.3786872,19772.246140296673,-19254.56461464418,-9627.870456288905,2077.3267077708483,567.4455979582757,2323213982582147.5,275804586.7470373,-259627443.1185233,67829928.28483069,-630696.1373930835
-0.09360227673220278,17.713348316440918,4210.619256286655,4210.607243503991,-8906.532076773019,-8906.63195320468,-8906.70930338694,245.49992974940122,-311.4819897012231,-71155708.86261074,19772.15908459971,-19254.886150958115,-9627.81966308409,2077.6542890921532,567.4115892799551,2322866137829832.5,275810287.81159,-259636114.10659528,67829212.52890351,-630895.0533744034
-0.07276207936645221,17.723706458501894,4210.715514961483,4210.807685046565,-8906.453235053847,-8906.609155566859,-8906.87125208487,245.7764676212372,-311.5181981774489,-71155722.1985267,19772.47533524615,-19254.79647645571,-9628.131437197337,2077.569107112403,567.1780327505993,2322867008527377.5,275811154.2466827,-259633695.55080664,67833605.63003218,-630843.5394825762
