higher susceptibility to develop severe covid-19 infection,hospitalization,death,using ace inhibitors
0.10988328217699828,19703.871030235725,-3056.091855368226,-0.20192304120753746
0.25179359318143263,19703.809058074054,-3056.1312188676693,-0.06338111906957822
0.24274496623776137,19703.70064101826,-3055.8438190017882,0.21535920624414867
0.2805809065550409,19704.03348272617,-3055.9579778663806,0.14009991841838032
-0.0013506081104384116,19703.953070744537,-3055.857151004435,0.18883839625486315
-0.0746981941358193,19703.764784228428,-3055.8347440757652,-0.04511670878531493
-0.18488558116773218,19703.815879001573,-3055.89124408292,0.1781665179463025
-0.2881510487715964,19703.632611056266,-3055.7256035810324,-0.07546308964713702
0.04748532441415598,19703.47703643585,-3055.6997691141896,-0.2676494133234376
0.10747715022033544,19703.905872276668,-3056.0737127128778,0.03818943980778522
0.24197018398818543,19703.47843338502,-3055.6612779255715,-0.08332462858884801
-0.10901689800648326,19703.953955267247,-3055.611298196367,0.15732629686616462
0.24141984185387294,19703.941776043124,-3055.616258194465,0.18806329421780854
0.2382266202961108,19703.817685363836,-3055.92625449542,0.08669167405418599
0.19290461785495777,19703.728772704533,-3055.697151907607,-0.03392798754371745
0.012317484767897291,19703.90610231459,-3055.579107180096,0.07792301050663947
-0.23031360207338378,19703.600080003962,-3055.566630842028,-0.08192222257463558
0.031474217729836995,19703.559047977724,-3056.0215735578613,-0.21124489120244466
0.009149584447529224,19703.800274338228,-3055.5529799190203,0.13083371042454472
-0.20362644799005244,19703.654349328128,-3055.807442282199,0.21074146214600248
0.01163004769023146,19703.86959508536,-3055.94104009059,0.09688634214512853
0.11491227322566949,19703.590381298793,-3055.9726669958786,-0.22187993748191664
0.16527738348430315,19704.035702732588,-3055.5728585153197,-0.24910662327768163
0.2484519998517371,19703.938298987443,-3055.558860577112,-0.12254103283964116
0.10464076909302861,19703.57657995491,-3055.899283154873,-0.11800267236420811
0.13367673556400056,19703.760650305154,-3055.8461915569983,0.04683745735680389
-0.16493031131502203,19703.70219989192,-3055.6640740266416,-0.09721307281246849
-0.25301148007462804,19703.651821846946,-3055.6644994371686,-0.1501658271661115
0.2441151232724939,19704.01672324812,-3055.9098193241193,-0.12033240798521808
-0.07764221493781553,19704.028733681094,-3055.5632298791684,-0.07936221658164927
0.050294618959533965,19704.03928413401,-3056.0692742748197,-0.07397591362816874
-0.13814419215728121,19703.77123815449,-3055.62252200672,0.29897857374863474
-0.2613229943688756,19703.766148426246,-3056.044666893927,0.19773919564751297
-0.054316209587578684,19703.628201077732,-3055.8396973870936,-0.2627722992141182
-0.2338163795816266,19703.473133222655,-3056.1359123854686,-0.2504909016908031
0.034599263068181174,19703.57290602369,-3055.7003459096295,-0.114635085128895
0.03862062964497559,19703.709270143874,-3055.919456313206,-0.07755736397898086
0.27169657575127754,19703.79040828891,-3056.049568760662,-0.03480620283986585
0.19519231572198825,19703.688377419403,-3055.8578086381167,-0.10002912302194339
0.2799568135229545,19703.506214221616,-3056.025409276973,-0.026929748100730733
-0.2839659005843629,19703.664760559597,-3055.7249427615234,-0.29219893488990845
0.1259893690772897,19703.527127829177,-3055.8810083306125,0.0281437335522855
-0.2706523492246125,19703.637628122597,-3055.7917616370646,-0.21808473314574836
-0.12223697386001711,19703.63556523584,-3056.0897477319872,-0.2692904491940356
-0.04860898037713568,19703.92023526752,-3055.8747644814066,0.11707323363924355
-0.0986224721055925,19703.962882464475,-3055.9279275506747,0.06497805715200733
-0.19676386496196163,19703.703692772702,-3055.7347676173035,-0.2212377987038025
0.18845724607160336,19703.509497685845,-3056.104903222597,-0.04443915806205462
0.2467308648636633,19703.976910825993,-3056.010320041525,0.11654839864516187
-0.01239304218838344,19703.457242552482,-3055.6908327217952,-0.21945233272607198
-0.12324740764307021,19703.922214776365,-3056.126554237238,-0.10350770189869946
0.2770757010887866,19704.046978905837,-3055.5448039661514,-0.265847829409086
-0.2747071674228592,19703.559934102108,-3055.5593440837442,-0.04018784762399247
0.08148688329474468,19703.50587829519,-3055.5793886667416,-0.15143555742982023
-0.09799053432981933,19704.026366716447,-3055.854882735741,0.054489237422299164
-0.14095959994759966,19703.879179299136,-3055.563020285433,-0.17756620456668012
0.2542230436874154,19703.559106066532,-3055.9757627969075,-0.01630873659283666
0.20051201098558907,19703.955631022145,-3055.8346669349785,-0.157156088198607
0.1347969097059113,19703.732153594778,-3056.0395902726627,0.22854530391015931
-0.17833189369074037,19703.986984738513,-3055.878960433332,0.23149459033252323
-0.027027288182926268,19703.718511252486,-3055.921099089296,-0.08009517265905577
0.11826163395895295,19703.44896557769,-3055.8822505493863,0.07088316620588153
0.25421692095581166,19703.457021098966,-3055.9729195140735,0.027678264549242937
0.019947487727443258,19703.68857782277,-3056.06675138131,0.29998229129746906
-0.16326447866259058,19703.705838827933,-3056.0984263477267,0.07713549593595065
0.27499974599601534,19703.687158944136,-3055.780527099547,0.0010206268213315828
0.22457669047435286,19703.714145307935,-3055.818644436949,-0.20120146432974967
-0.10077942851907498,19703.595580971738,-3055.5445912609994,-0.25830998315802084
0.07401471324274655,19703.86103096248,-3055.940365706312,0.017783539552926608
-0.14053492493232606,19703.550242449517,-3055.801255479059,-0.1359466112853145
0.12961374742422171,19703.709989107938,-3055.7059021856685,-0.009938456917403526
0.1746012349608656,19703.47099300726,-3055.9162736997014,-0.1777839872847617
-0.12551642307292676,19703.722112655534,-3056.123269865082,-0.0865970726815089
-0.2089929468277898,19703.779989495542,-3056.130662794674,0.2666920456026008
-0.08704934674277548,19703.844683135452,-3056.113164205668,0.16612226924950513
-0.19788509611932187,19703.70014720456,-3055.6164426916184,0.14142878898212918
-0.2884520503810073,19703.984126316373,-3056.103719042259,0.02986767580145494
-0.26583654460394607,19703.62602630535,-3055.711618468952,-0.08126883581523697
-0.18753584758923322,19703.87189850591,-3055.6763618662085,-0.16709785570992833
-0.09281258364518816,19703.78873117272,-3055.978424766445,-0.2477492311290712
0.2553131842792669,19703.60664611583,-3055.9374835180315,-0.02684282048372183
0.024969109073917917,19703.59162781262,-3055.641306377877,-0.17488729401804268
0.0980993638869182,19703.6851335834,-3056.053702062779,0.10837258843917363
0.08454972703763464,19703.750322650347,-3055.7694527871276,0.0430423819452721
0.164180502777942,19703.82074095144,-3055.5801683984146,0.2034736666681191
0.05517712766438365,19703.687415807446,-3055.5534537822587,-0.125003757201503
-0.2794020625226077,19703.91917386395,-3056.045747165376,-0.004287783539075274
-0.00599433911893138,19703.536943935953,-3056.1271449795727,0.28480301748137665
-0.261982996235942,19703.969232433657,-3055.9033011952333,-0.18143831436605057
0.1891437441655282,19703.711087036674,-3055.6526496021465,0.02254730682409356
-0.1166057036716232,19703.78071718169,-3055.9597208594755,0.2557775586824366
0.12961456232745272,19704.0395445642,-3055.651741864832,-0.05872581424052156
0.2704746778481029,19703.85033956953,-3055.7184110662297,0.052977840509340124
-0.03226366172712897,19703.85359751774,-3055.666802203058,0.052491424901932315
-0.22414340874180938,19703.814448070912,-3055.7872406585557,-0.20091844096843667
0.2714565815265217,19703.69572961574,-3055.875967948304,0.03657142511075545
-0.11234744400033109,19703.54515882225,-3056.107124299302,-0.09164066237763091
0.1768557269347622,19703.775930123655,-3055.9704406540827,0.038880673838218416
-0.1310871455709233,19703.694080587335,-3055.5469920762043,0.13463184252128058
-0.21853629105460948,19703.677999870844,-3055.920574286619,0.007772524247229462
-0.1874499401974805,19703.592291695742,-3055.987560902406,0.04252143049325202
-0.18268849510982604,19703.510132743846,-3055.7312865054796,0.050852719582045625
0.049825229807295146,19703.594943544384,-3055.979056633402,0.16174905545259038
-0.2360866470256055,19703.946889613628,-3055.644719467342,-0.00452776241906494
-0.049605290113908795,19703.82684519613,-3055.6395499863647,-0.26169776681801965
0.07773551033993437,19703.960992691776,-3055.708530033316,0.17113911742622706
-0.284070736086544,19704.008888089593,-3055.6165827664145,0.22975928257859107
-0.10156602414541063,19703.7806741346,-3056.1138312473527,0.021871629209367194
-0.18098760412942283,19703.550240969063,-3055.980339839708,-0.24113616109465247
0.13947244238111584,19704.039551317812,-3055.8360005392956,0.23894470905220094
-0.08246073430348039,19704.00185378862,-3055.871924970357,-0.16245978857933085
-0.21295387257429862,19703.693614125146,-3055.681913328729,-0.10144450097581853
0.2903489598215679,19703.525262864,-3055.656783664052,0.06714393018267123
-0.19050381728993176,19703.985104497566,-3055.8378018783073,-0.19240015957052153
0.28050420811012095,19704.007584180345,-3055.725678473453,-0.09434295432634743
-0.150639629733153,19703.624527824482,-3055.663090428259,0.27467049868502963
0.10827094295691903,19703.44959932879,-3055.833505107833,0.09454317728343198
0.11688465701748302,19703.643459309857,-3056.0680703471785,0.2012287583973918
-0.00807404679871665,19704.035423614583,-3055.8681685461506,0.12835501034413616
-0.23723729809741873,19703.51821767959,-3055.6004577462527,0.18084168037461312
-0.24485870172314497,19703.647682274393,-3056.025725855942,0.0494139317786515
0.060434805187272955,19703.78928487495,-3055.970720994079,0.004052188086176078
0.23220591975125143,19703.567763287803,-3055.6633226151484,0.1303186330693451
0.2945054153648428,19703.496053827937,-3055.9614340592643,-0.1198310510547527
-0.27537367655299494,19703.98014452243,-3055.563670624273,0.12425031789002156
-0.14259670200477662,19704.00640852946,-3055.5944993775142,-0.20713136773405924
-0.13700414764283228,19703.550278286373,-3055.621467215778,0.1127555514265291
-0.018576792894970495,19703.501690866593,-3055.9315868445715,-0.012874814922390732
-0.17126424094598972,19703.67097301438,-3055.876220956187,0.29796919235691993
-0.05783698176229907,19703.856081678503,-3056.031619640013,0.11269009703262345
0.2922821286623129,19704.025095063684,-3056.0944891780355,-0.22590984669790481
0.22599279828108326,19703.701513848468,-3055.6159283933853,-0.1723829887608897
0.25812457384117665,19703.731336561716,-3056.026440225791,-0.06413533759014894
-0.09479204280642423,19703.930302548655,-3055.9792653371733,-0.2433892541196946
-0.09432080350794325,19704.018936612534,-3055.8032861622764,0.12630801971725542
0.16383016297407305,19703.754018688196,-3056.062646497585,0.10849293978347307
0.005205840395139272,19703.926945612202,-3055.64317539862,0.0917666449706886
-0.19155830019389453,19703.668156788142,-3055.8084373502625,-0.09786917013191429
-0.24817337935834718,19703.468722546266,-3055.8492093376994,0.28970239348325494
-0.14125283715385367,19703.846952313896,-3055.858846623205,-0.035742760882233104
-0.1299079908350472,19704.028522907178,-3056.0585572649393,-0.11464012166833237
-0.29282676610113095,19703.522811888404,-3055.7051209995802,0.23316973896236776
0.1413698106106534,19703.564616756223,-3056.0280510590023,0.22581547175747835
0.2757182468723293,19703.556113474464,-3055.6344676887948,0.10313269546404108
-0.01951538704274075,19703.6768777402,-3055.6119558144574,0.07587943922362617
-0.1877583597635136,19703.57294565944,-3055.794029741752,0.038036086491046395
0.08043544962036125,19703.51472038874,-3056.0811305939915,0.2358775522729833
-0.12030298648373111,19703.67898668211,-3055.987677811938,0.11571779882581917
-0.10393589976626874,19703.754095049077,-3056.1146236123595,-0.11992321667677924
-0.010620936742312459,19703.65219140751,-3055.87570790211,-0.17099709052446999
-0.06562947172924577,19703.52568282091,-3055.605024165327,-0.02220953950482918
-0.14219049829221134,19703.452240579998,-3055.574444324942,-0.1650121675455781
0.0534232019289535,19703.8894361422,-3055.6624302912164,0.09896074703735575
-0.10123374951123126,19703.551653999093,-3055.7940603843936,0.08532341182906544
-0.04737311591260118,19703.97114462913,-3055.711026556189,-0.066190715424604
-0.22063094986303677,19703.712542678855,-3055.563673503551,0.17181318057459166
-0.19599041396361644,19703.998408356834,-3055.851018128529,0.01481867000622511
0.0627374118206866,19703.708437136083,-3055.986663249693,0.2049257517547522
0.20073898298077014,19703.7941444952,-3056.064010436491,0.24465568048479075
-0.008426013059663506,19703.652798446165,-3055.634784221174,0.007702052720865993
0.09135473078740375,19703.863654145676,-3055.9842557853985,0.191862949291857
0.22577720773855575,19704.035102683407,-3056.096842278843,0.07928930017291558
-0.15231700799744477,19703.659241373316,-3055.5683308015878,-0.09192166421110512
-0.16232509379926835,19703.677663197923,-3055.7877987384722,-0.2407641794285393
-0.2623981923985828,19703.61514193556,-3055.5825097544966,-0.0337062239930645
0.023563092555537735,19703.830590024918,-3055.8154525171067,0.1521341749916736
0.13684265937814216,19703.70331877797,-3055.7611288475523,-0.015000873224165712
0.21550269589919863,19703.979582696677,-3056.0525665069727,-0.2193555436950569
-0.23055431316262337,19703.747691130502,-3056.055630211764,-0.12188336906456781
0.19347008741116323,19703.47650105365,-3056.0386475177434,-0.2522769599717397
-0.18341823751100722,19704.037983791804,-3055.8891230402637,-0.02160750755513957
0.19152534247411251,19703.515607883335,-3056.0660418122884,0.1623108715460047
-0.21071847691916357,19703.94714950548,-3055.6893374864326,-0.0823203280148117
0.15346887513807744,19703.66308278463,-3055.5699325737205,-0.1767006204911794
-0.2538401593578941,19703.96904225046,-3055.5482858108835,-0.11635642626845541
-0.2739243302405267,19703.933112772276,-3056.0557111288313,-0.19023036204012705
-0.23117619826981667,19703.888638705354,-3055.99456493026,-0.03791769680818691
0.2834943204977927,19703.947047198246,-3055.5565717152913,0.19016299105801782
0.0868450601901376,19704.023232434087,-3055.9936537569247,-0.2059148629223438
0.10496327413240863,19703.666369846083,-3055.7666443742714,0.1599808182778661
-0.03191604232505574,19703.56790773385,-3055.7571914510063,0.2457646149910679
0.01948768256878547,19703.53900954325,-3056.1404642886155,0.053801359292489415
0.20062761613057173,19703.607598333565,-3055.905791112884,-0.15303533733556451
0.1839344985869999,19703.835830659154,-3056.029054492091,-0.09939400899164944
0.12398964525683948,19703.468513973938,-3055.9929093351634,-0.2896104193240539
0.12481636619652992,19703.751125122468,-3056.125355507354,-0.2502962804645387
-0.14591212441794402,19703.497829984648,-3055.8193310011484,-0.25306334438698946
-0.1837550509410571,19703.76352958707,-3055.8961808010026,0.2234251094285053
0.1608887995198907,19703.635380960608,-3056.042021355589,-0.21166312366913487
-0.09173199520335296,19703.508037696924,-3055.742983495373,0.29990059825796883
-0.14711670597547763,19703.74200365583,-3055.9846052954053,-0.13724804743988542
-0.15400017557426507,19703.64689326926,-3055.5865682170393,0.25502670487177687
0.1528411334834922,19703.653648369484,-3055.623425976835,-0.28897499367916946
-0.15119912453869389,19703.678729394782,-3055.8358550042894,-0.18388537865063276
0.14161855685359181,19703.521504695673,-3056.087774742774,0.261507502430432
0.2415810580967805,19703.654852145784,-3056.01345748916,-0.08885793091752944
-0.20965093389037498,19703.709349355464,-3055.980036276094,-0.26150439391405805
-0.10807424691474302,19703.818053980183,-3055.949353851241,-0.08669063789801526
0.1377891522147205,19703.500796565953,-3055.9552225108546,-0.23209468061484445
-0.03430700684569832,19703.912496034856,-3055.699536127286,0.025576033847044766
0.22869883986003897,19703.682048233528,-3055.7271825997195,0.19386414325929252
-0.03241734955476705,19703.5005327292,-3056.077770904549,-0.16970885163402596
